Date,Oppenheimer Russell 1000 Low Volatility FactorEtf_Open_average,Oppenheimer Russell 1000 Low Volatility FactorEtf_Open_max,Oppenheimer Russell 1000 Low Volatility FactorEtf_Open_min,Oppenheimer Russell 1000 Low Volatility FactorEtf_Open_volatility,Oppenheimer Russell 1000 Low Volatility FactorEtf_Open_change,Oppenheimer Russell 1000 Low Volatility FactorEtf_High_average,Oppenheimer Russell 1000 Low Volatility FactorEtf_High_max,Oppenheimer Russell 1000 Low Volatility FactorEtf_High_min,Oppenheimer Russell 1000 Low Volatility FactorEtf_High_volatility,Oppenheimer Russell 1000 Low Volatility FactorEtf_High_change,Oppenheimer Russell 1000 Low Volatility FactorEtf_Low_average,Oppenheimer Russell 1000 Low Volatility FactorEtf_Low_max,Oppenheimer Russell 1000 Low Volatility FactorEtf_Low_min,Oppenheimer Russell 1000 Low Volatility FactorEtf_Low_volatility,Oppenheimer Russell 1000 Low Volatility FactorEtf_Low_change,Oppenheimer Russell 1000 Low Volatility FactorEtf_Close_average,Oppenheimer Russell 1000 Low Volatility FactorEtf_Close_max,Oppenheimer Russell 1000 Low Volatility FactorEtf_Close_min,Oppenheimer Russell 1000 Low Volatility FactorEtf_Close_volatility,Oppenheimer Russell 1000 Low Volatility FactorEtf_Close_change
2018-04-08,25.34,25.34,25.34,0.0,0.0,25.34,25.34,25.34,0.0,0.0,25.34,25.34,25.34,0.0,0.0,25.34,25.34,25.34,0.0,0.0
2018-04-15,25.34,25.34,25.34,0.0,0.0,25.34,25.34,25.34,0.0,0.0,25.34,25.34,25.34,0.0,0.0,25.34,25.34,25.34,0.0,0.0
2018-04-22,25.34,25.34,25.34,0.0,0.0,25.34,25.34,25.34,0.0,0.0,25.34,25.34,25.34,0.0,0.0,25.34,25.34,25.34,0.0,0.0
2018-04-29,25.34,25.34,25.34,0.0,0.0,25.34,25.34,25.34,0.0,0.0,25.34,25.34,25.34,0.0,0.0,25.34,25.34,25.34,0.0,0.0
2018-05-06,25.34,25.34,25.34,0.0,0.0,25.34,25.34,25.34,0.0,0.0,25.34,25.34,25.34,0.0,0.0,25.34,25.34,25.34,0.0,0.0
2018-05-13,25.34,25.34,25.34,0.0,0.0,25.34,25.34,25.34,0.0,0.0,25.34,25.34,25.34,0.0,0.0,25.34,25.34,25.34,0.0,0.0
2018-05-20,25.34,25.34,25.34,0.0,0.0,25.34,25.34,25.34,0.0,0.0,25.34,25.34,25.34,0.0,0.0,25.34,25.34,25.34,0.0,0.0
2018-05-27,25.34,25.34,25.34,0.0,0.0,25.34,25.34,25.34,0.0,0.0,25.34,25.34,25.34,0.0,0.0,25.34,25.34,25.34,0.0,0.0
2018-06-03,25.34,25.34,25.34,0.0,0.0,25.34,25.34,25.34,0.0,0.0,25.34,25.34,25.34,0.0,0.0,25.34,25.34,25.34,0.0,0.0
2018-06-10,25.34,25.34,25.34,0.0,0.0,25.34,25.34,25.34,0.0,0.0,25.34,25.34,25.34,0.0,0.0,25.34,25.34,25.34,0.0,0.0
2018-06-17,25.21,25.21,25.21,0.0,0.0,25.21,25.21,25.21,0.0,0.0,25.21,25.21,25.21,0.0,0.0,25.21,25.21,25.21,0.0,0.0
2018-06-24,25.67,25.67,25.67,0.0,0.0,25.67,25.67,25.67,0.0,0.0,25.67,25.67,25.67,0.0,0.0,25.67,25.67,25.67,0.0,0.0
2018-07-01,25.67,25.67,25.67,0.0,0.0,25.67,25.67,25.67,0.0,0.0,25.67,25.67,25.67,0.0,0.0,25.67,25.67,25.67,0.0,0.0
2018-07-08,25.67,25.67,25.67,0.0,0.0,25.67,25.67,25.67,0.0,0.0,25.67,25.67,25.67,0.0,0.0,25.67,25.67,25.67,0.0,0.0
2018-07-15,25.67,25.67,25.67,0.0,0.0,25.67,25.67,25.67,0.0,0.0,25.67,25.67,25.67,0.0,0.0,25.67,25.67,25.67,0.0,0.0
2018-07-22,26.92,26.92,26.92,0.0,0.0,26.92,26.92,26.92,0.0,0.0,26.92,26.92,26.92,0.0,0.0,26.92,26.92,26.92,0.0,0.0
2018-07-29,26.92,26.92,26.92,0.0,0.0,26.92,26.92,26.92,0.0,0.0,26.92,26.92,26.92,0.0,0.0,26.92,26.92,26.92,0.0,0.0
2018-08-05,26.92,26.92,26.92,0.0,0.0,26.92,26.92,26.92,0.0,0.0,26.92,26.92,26.92,0.0,0.0,26.92,26.92,26.92,0.0,0.0
2018-08-12,27.27,27.27,27.27,0.0,0.0,27.27,27.27,27.27,0.0,0.0,27.27,27.27,27.27,0.0,0.0,27.27,27.27,27.27,0.0,0.0
2018-08-19,27.27,27.27,27.27,0.0,0.0,27.27,27.27,27.27,0.0,0.0,27.27,27.27,27.27,0.0,0.0,27.27,27.27,27.27,0.0,0.0
2018-08-26,27.27,27.27,27.27,0.0,0.0,27.27,27.27,27.27,0.0,0.0,27.27,27.27,27.27,0.0,0.0,27.27,27.27,27.27,0.0,0.0
2018-09-02,27.27,27.27,27.27,0.0,0.0,27.27,27.27,27.27,0.0,0.0,27.27,27.27,27.27,0.0,0.0,27.27,27.27,27.27,0.0,0.0
2018-09-09,27.27,27.27,27.27,0.0,0.0,27.27,27.27,27.27,0.0,0.0,27.27,27.27,27.27,0.0,0.0,27.27,27.27,27.27,0.0,0.0
2018-09-16,27.27,27.27,27.27,0.0,0.0,27.27,27.27,27.27,0.0,0.0,27.27,27.27,27.27,0.0,0.0,27.27,27.27,27.27,0.0,0.0
2018-09-23,27.11,27.11,27.11,0.0,0.0,27.11,27.11,27.11,0.0,0.0,27.11,27.11,27.11,0.0,0.0,27.11,27.11,27.11,0.0,0.0
2018-09-30,27.11,27.11,27.11,0.0,0.0,27.11,27.11,27.11,0.0,0.0,27.11,27.11,27.11,0.0,0.0,27.11,27.11,27.11,0.0,0.0
2018-10-07,27.11,27.11,27.11,0.0,0.0,27.11,27.11,27.11,0.0,0.0,27.11,27.11,27.11,0.0,0.0,27.11,27.11,27.11,0.0,0.0
2018-10-14,27.11,27.11,27.11,0.0,0.0,27.11,27.11,27.11,0.0,0.0,27.11,27.11,27.11,0.0,0.0,27.11,27.11,27.11,0.0,0.0
2018-10-21,27.11,27.11,27.11,0.0,0.0,27.11,27.11,27.11,0.0,0.0,27.11,27.11,27.11,0.0,0.0,27.11,27.11,27.11,0.0,0.0
2018-10-28,27.11,27.11,27.11,0.0,0.0,27.11,27.11,27.11,0.0,0.0,27.11,27.11,27.11,0.0,0.0,27.11,27.11,27.11,0.0,0.0
2018-11-04,27.11,27.11,27.11,0.0,0.0,27.11,27.11,27.11,0.0,0.0,27.11,27.11,27.11,0.0,0.0,27.11,27.11,27.11,0.0,0.0
2018-11-11,27.11,27.11,27.11,0.0,0.0,27.11,27.11,27.11,0.0,0.0,27.11,27.11,27.11,0.0,0.0,27.11,27.11,27.11,0.0,0.0
2018-11-18,27.11,27.11,27.11,0.0,0.0,27.11,27.11,27.11,0.0,0.0,27.11,27.11,27.11,0.0,0.0,27.11,27.11,27.11,0.0,0.0
2018-11-25,26.89,26.89,26.89,0.0,0.0,26.89,26.89,26.89,0.0,0.0,26.89,26.89,26.89,0.0,0.0,26.89,26.89,26.89,0.0,0.0
2018-12-02,25.96,25.96,25.96,0.0,0.0,25.96,25.96,25.96,0.0,0.0,25.96,25.96,25.96,0.0,0.0,25.96,25.96,25.96,0.0,0.0
2018-12-09,25.73,25.73,25.73,0.0,0.0,25.73,25.73,25.73,0.0,0.0,25.62,25.62,25.62,0.0,0.0,25.62,25.62,25.62,0.0,0.0
2018-12-16,24.68,24.68,24.68,0.0,0.0,24.68,24.68,24.68,0.0,0.0,24.0,24.0,24.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0
2018-12-23,24.45,24.45,24.45,0.0,0.0,24.5,24.5,24.5,0.0,0.0,24.38,24.38,24.38,0.0,0.0,24.38,24.38,24.38,0.0,0.0
2018-12-30,24.65,24.65,24.65,0.0,0.0,24.69,24.69,24.69,0.0,0.0,24.65,24.65,24.65,0.0,0.0,24.69,24.69,24.69,0.0,0.0
2019-01-06,25.15,25.15,25.15,0.0,0.0,25.15,25.15,25.15,0.0,0.0,25.15,25.15,25.15,0.0,0.0,25.15,25.15,25.15,0.0,0.0
2019-01-13,25.82,25.82,25.82,0.0,0.0,25.82,25.82,25.82,0.0,0.0,25.82,25.82,25.82,0.0,0.0,25.82,25.82,25.82,0.0,0.0
2019-01-20,25.79,25.79,25.79,0.0,0.0,25.79,25.79,25.79,0.0,0.0,25.79,25.79,25.79,0.0,0.0,25.79,25.79,25.79,0.0,0.0
2019-01-27,26.23,26.23,26.23,0.0,0.0,26.26,26.26,26.26,0.0,0.0,26.23,26.23,26.23,0.0,0.0,26.26,26.26,26.26,0.0,0.0
2019-02-03,26.35,26.35,26.35,0.0,0.0,26.35,26.35,26.35,0.0,0.0,26.35,26.35,26.35,0.0,0.0,26.35,26.35,26.35,0.0,0.0
2019-02-10,26.94,26.94,26.94,0.0,0.0,27.01,27.01,27.01,0.0,0.0,26.94,26.94,26.94,0.0,0.0,27.01,27.01,27.01,0.0,0.0
2019-02-17,27.2,27.2,27.2,0.0,0.0,27.25,27.25,27.25,0.0,0.0,27.2,27.2,27.2,0.0,0.0,27.25,27.25,27.25,0.0,0.0
2019-02-24,27.42,27.42,27.42,0.0,0.0,27.42,27.42,27.42,0.0,0.0,27.42,27.42,27.42,0.0,0.0,27.42,27.42,27.42,0.0,0.0
2019-03-03,26.93,26.93,26.93,0.0,0.0,26.93,26.93,26.93,0.0,0.0,26.93,26.93,26.93,0.0,0.0,26.93,26.93,26.93,0.0,0.0
2019-03-10,27.65,27.65,27.65,0.0,0.0,27.65,27.65,27.65,0.0,0.0,27.65,27.65,27.65,0.0,0.0,27.65,27.65,27.65,0.0,0.0
2019-03-17,27.39,27.39,27.39,0.0,0.0,27.39,27.39,27.39,0.0,0.0,27.39,27.39,27.39,0.0,0.0,27.39,27.39,27.39,0.0,0.0
2019-03-24,27.68,27.68,27.68,0.0,0.0,27.68,27.68,27.68,0.0,0.0,27.68,27.68,27.68,0.0,0.0,27.68,27.68,27.68,0.0,0.0
2019-03-31,28.12,28.12,28.12,0.0,0.0,28.12,28.12,28.12,0.0,0.0,28.12,28.12,28.12,0.0,0.0,28.12,28.12,28.12,0.0,0.0
2019-04-07,28.26,28.26,28.26,0.0,0.0,28.26,28.26,28.26,0.0,0.0,28.26,28.26,28.26,0.0,0.0,28.26,28.26,28.26,0.0,0.0
2019-04-14,28.27,28.27,28.27,0.0,0.0,28.27,28.27,28.27,0.0,0.0,28.27,28.27,28.27,0.0,0.0,28.27,28.27,28.27,0.0,0.0
2019-04-21,28.54,28.54,28.54,0.0,0.0,28.54,28.54,28.54,0.0,0.0,28.54,28.54,28.54,0.0,0.0,28.54,28.54,28.54,0.0,0.0
2019-04-28,28.64,28.64,28.64,0.0,0.0,28.64,28.64,28.64,0.0,0.0,28.64,28.64,28.64,0.0,0.0,28.64,28.64,28.64,0.0,0.0
2019-05-05,28.12,28.12,28.12,0.0,0.0,28.12,28.12,28.12,0.0,0.0,28.12,28.12,28.12,0.0,0.0,28.12,28.12,28.12,0.0,0.0
2019-05-12,28.1,28.1,28.1,0.0,0.0,28.1,28.1,28.1,0.0,0.0,28.1,28.1,28.1,0.0,0.0,28.1,28.1,28.1,0.0,0.0
2019-05-19,27.92,27.92,27.92,0.0,0.0,27.92,27.92,27.92,0.0,0.0,27.92,27.92,27.92,0.0,0.0,27.92,27.92,27.92,0.0,0.0
2019-05-26,27.32,27.32,27.32,0.0,0.0,27.32,27.32,27.32,0.0,0.0,27.24,27.24,27.24,0.0,0.0,27.24,27.24,27.24,0.0,0.0
2019-06-02,28.5,28.5,28.5,0.0,0.0,28.5,28.5,28.5,0.0,0.0,28.5,28.5,28.5,0.0,0.0,28.5,28.5,28.5,0.0,0.0
2019-06-09,28.59,28.59,28.59,0.0,0.0,28.7,28.7,28.7,0.0,0.0,28.59,28.59,28.59,0.0,0.0,28.66,28.66,28.66,0.0,0.0
2019-06-16,29.18,29.18,29.18,0.0,0.0,29.18,29.18,29.18,0.0,0.0,29.18,29.18,29.18,0.0,0.0,29.18,29.18,29.18,0.0,0.0
2019-06-23,28.85,28.85,28.85,0.0,0.0,28.85,28.85,28.85,0.0,0.0,28.85,28.85,28.85,0.0,0.0,28.85,28.85,28.85,0.0,0.0
2019-06-30,29.39,29.39,29.39,0.0,0.0,29.39,29.39,29.39,0.0,0.0,29.39,29.39,29.39,0.0,0.0,29.39,29.39,29.39,0.0,0.0
2019-07-07,29.61,29.61,29.61,0.0,0.0,29.61,29.61,29.61,0.0,0.0,29.61,29.61,29.61,0.0,0.0,29.61,29.61,29.61,0.0,0.0
2019-07-14,29.5,29.5,29.5,0.0,0.0,29.53,29.53,29.53,0.0,0.0,29.34,29.34,29.34,0.0,0.0,29.34,29.34,29.34,0.0,0.0
2019-07-21,29.77,29.77,29.77,0.0,0.0,29.85,29.85,29.85,0.0,0.0,29.77,29.77,29.77,0.0,0.0,29.85,29.85,29.85,0.0,0.0
2019-07-28,29.08,29.08,29.08,0.0,0.0,29.12,29.12,29.12,0.0,0.0,29.08,29.08,29.08,0.0,0.0,29.12,29.12,29.12,0.0,0.0
2019-08-04,29.15,29.15,29.15,0.0,0.0,29.15,29.15,29.15,0.0,0.0,29.15,29.15,29.15,0.0,0.0,29.15,29.15,29.15,0.0,0.0
2019-08-11,28.99,28.99,28.99,0.0,0.0,28.99,28.99,28.99,0.0,0.0,28.99,28.99,28.99,0.0,0.0,28.99,28.99,28.99,0.0,0.0
2019-08-18,28.76,28.76,28.76,0.0,0.0,28.76,28.76,28.76,0.0,0.0,28.48,28.48,28.48,0.0,0.0,28.48,28.48,28.48,0.0,0.0
2019-08-25,29.34,29.34,29.34,0.0,0.0,29.37,29.37,29.37,0.0,0.0,29.34,29.34,29.34,0.0,0.0,29.37,29.37,29.37,0.0,0.0
2019-09-01,29.81,29.81,29.81,0.0,0.0,29.81,29.81,29.81,0.0,0.0,29.81,29.81,29.81,0.0,0.0,29.81,29.81,29.81,0.0,0.0
2019-09-08,29.95,29.95,29.95,0.0,0.0,29.95,29.95,29.95,0.0,0.0,29.95,29.95,29.95,0.0,0.0,29.95,29.95,29.95,0.0,0.0
2019-09-15,30.06,30.06,30.06,0.0,0.0,30.06,30.06,30.06,0.0,0.0,29.96,29.96,29.96,0.0,0.0,29.96,29.96,29.96,0.0,0.0
2019-09-22,29.68,29.68,29.68,0.0,0.0,29.68,29.68,29.68,0.0,0.0,29.68,29.68,29.68,0.0,0.0,29.68,29.68,29.68,0.0,0.0
2019-09-29,29.42,29.42,29.42,0.0,0.0,29.63,29.63,29.63,0.0,0.0,29.42,29.42,29.42,0.0,0.0,29.63,29.63,29.63,0.0,0.0
2019-10-06,29.75,29.75,29.75,0.0,0.0,29.75,29.75,29.75,0.0,0.0,29.75,29.75,29.75,0.0,0.0,29.75,29.75,29.75,0.0,0.0
2019-10-13,29.9,29.9,29.9,0.0,0.0,29.9,29.9,29.9,0.0,0.0,29.9,29.9,29.9,0.0,0.0,29.9,29.9,29.9,0.0,0.0
2019-10-20,30.11,30.11,30.11,0.0,0.0,30.11,30.11,30.11,0.0,0.0,30.11,30.11,30.11,0.0,0.0,30.11,30.11,30.11,0.0,0.0
2019-10-27,30.45,30.45,30.45,0.0,0.0,30.45,30.45,30.45,0.0,0.0,30.45,30.45,30.45,0.0,0.0,30.45,30.45,30.45,0.0,0.0
2019-11-03,30.61,30.61,30.61,0.0,0.0,30.66,30.66,30.66,0.0,0.0,30.61,30.61,30.61,0.0,0.0,30.66,30.66,30.66,0.0,0.0
2019-11-10,30.88,30.88,30.88,0.0,0.0,31.01,31.01,31.01,0.0,0.0,30.88,30.88,30.88,0.0,0.0,31.01,31.01,31.01,0.0,0.0
2019-11-17,30.93,30.93,30.93,0.0,0.0,30.93,30.93,30.93,0.0,0.0,30.85,30.85,30.85,0.0,0.0,30.92,30.92,30.92,0.0,0.0
2019-11-24,31.24,31.24,31.24,0.0,0.0,31.24,31.24,31.24,0.0,0.0,31.24,31.24,31.24,0.0,0.0,31.24,31.24,31.24,0.0,0.0
2019-12-01,31.39,31.39,31.39,0.0,0.0,31.39,31.39,31.39,0.0,0.0,31.39,31.39,31.39,0.0,0.0,31.39,31.39,31.39,0.0,0.0
2019-12-08,31.51,31.51,31.51,0.0,0.0,31.51,31.51,31.51,0.0,0.0,31.45,31.45,31.45,0.0,0.0,31.45,31.45,31.45,0.0,0.0
2019-12-15,31.88,31.88,31.88,0.0,0.0,31.9,31.9,31.9,0.0,0.0,31.88,31.88,31.88,0.0,0.0,31.9,31.9,31.9,0.0,0.0
2019-12-22,31.99,31.99,31.99,0.0,0.0,32.0,32.0,32.0,0.0,0.0,31.91,31.91,31.91,0.0,0.0,31.91,31.91,31.91,0.0,0.0
2019-12-29,31.94,31.94,31.94,0.0,0.0,31.94,31.94,31.94,0.0,0.0,31.94,31.94,31.94,0.0,0.0,31.94,31.94,31.94,0.0,0.0
