Date,SPDR Russell 2000 Low Volatility_etf_Open_average,SPDR Russell 2000 Low Volatility_etf_Open_max,SPDR Russell 2000 Low Volatility_etf_Open_min,SPDR Russell 2000 Low Volatility_etf_Open_volatility,SPDR Russell 2000 Low Volatility_etf_Open_change,SPDR Russell 2000 Low Volatility_etf_High_average,SPDR Russell 2000 Low Volatility_etf_High_max,SPDR Russell 2000 Low Volatility_etf_High_min,SPDR Russell 2000 Low Volatility_etf_High_volatility,SPDR Russell 2000 Low Volatility_etf_High_change,SPDR Russell 2000 Low Volatility_etf_Low_average,SPDR Russell 2000 Low Volatility_etf_Low_max,SPDR Russell 2000 Low Volatility_etf_Low_min,SPDR Russell 2000 Low Volatility_etf_Low_volatility,SPDR Russell 2000 Low Volatility_etf_Low_change,SPDR Russell 2000 Low Volatility_etf_Close_average,SPDR Russell 2000 Low Volatility_etf_Close_max,SPDR Russell 2000 Low Volatility_etf_Close_min,SPDR Russell 2000 Low Volatility_etf_Close_volatility,SPDR Russell 2000 Low Volatility_etf_Close_change
2018-04-22,90.12,90.12,90.12,0.0,0.0,90.18,90.18,90.18,0.0,0.0,89.7,89.7,89.7,0.0,0.0,90.03,90.03,90.03,0.0,0.0
2018-04-29,89.55,89.55,89.55,0.0,0.0,90.78,90.78,90.78,0.0,0.0,89.55,89.55,89.55,0.0,0.0,90.59,90.59,90.59,0.0,0.0
2018-05-06,91.57,91.57,91.57,0.0,0.0,92.32,92.32,92.32,0.0,0.0,91.57,91.57,91.57,0.0,0.0,91.77,91.77,91.77,0.0,0.0
2018-05-13,91.88,91.88,91.88,0.0,0.0,92.21,92.21,92.21,0.0,0.0,91.88,91.88,91.88,0.0,0.0,92.04,92.04,92.04,0.0,0.0
2018-05-20,93.02,93.02,93.02,0.0,0.0,93.18,93.18,93.18,0.0,0.0,93.01,93.01,93.01,0.0,0.0,93.09,93.09,93.09,0.0,0.0
2018-05-27,94.17,94.17,94.17,0.0,0.0,94.22,94.22,94.22,0.0,0.0,94.0,94.0,94.0,0.0,0.0,94.16,94.16,94.16,0.0,0.0
2018-06-03,95.83,95.83,95.83,0.0,0.0,95.83,95.83,95.83,0.0,0.0,95.57,95.57,95.57,0.0,0.0,95.59,95.59,95.59,0.0,0.0
2018-06-10,94.86,94.86,94.86,0.0,0.0,95.33,95.33,95.33,0.0,0.0,94.81,94.81,94.81,0.0,0.0,95.28,95.28,95.28,0.0,0.0
2018-06-17,96.14,96.14,96.14,0.0,0.0,96.53,96.53,96.53,0.0,0.0,96.14,96.14,96.14,0.0,0.0,96.37,96.37,96.37,0.0,0.0
2018-06-24,95.83,95.83,95.83,0.0,0.0,95.83,95.83,95.83,0.0,0.0,95.12,95.12,95.12,0.0,0.0,95.25,95.25,95.25,0.0,0.0
2018-07-01,97.65,97.65,97.65,0.0,0.0,97.77,97.77,97.77,0.0,0.0,97.38,97.38,97.38,0.0,0.0,97.54,97.54,97.54,0.0,0.0
2018-07-08,96.91,96.91,96.91,0.0,0.0,97.21,97.21,97.21,0.0,0.0,96.58,96.58,96.58,0.0,0.0,96.69,96.69,96.69,0.0,0.0
2018-07-15,97.35,97.35,97.35,0.0,0.0,97.35,97.35,97.35,0.0,0.0,96.66,96.66,96.66,0.0,0.0,96.88,96.88,96.88,0.0,0.0
2018-07-22,97.37,97.37,97.37,0.0,0.0,97.37,97.37,97.37,0.0,0.0,95.62,95.62,95.62,0.0,0.0,95.68,95.68,95.68,0.0,0.0
2018-07-29,97.27,97.27,97.27,0.0,0.0,97.3,97.3,97.3,0.0,0.0,96.42,96.42,96.42,0.0,0.0,96.7,96.7,96.7,0.0,0.0
2018-08-05,96.87,96.87,96.87,0.0,0.0,97.15,97.15,97.15,0.0,0.0,96.78,96.78,96.78,0.0,0.0,96.89,96.89,96.89,0.0,0.0
2018-08-12,98.11,98.11,98.11,0.0,0.0,98.57,98.57,98.57,0.0,0.0,97.92,97.92,97.92,0.0,0.0,98.57,98.57,98.57,0.0,0.0
2018-08-19,99.53,99.53,99.53,0.0,0.0,99.67,99.67,99.67,0.0,0.0,99.41,99.41,99.41,0.0,0.0,99.67,99.67,99.67,0.0,0.0
2018-08-26,99.59,99.59,99.59,0.0,0.0,99.77,99.77,99.77,0.0,0.0,99.45,99.45,99.45,0.0,0.0,99.77,99.77,99.77,0.0,0.0
2018-09-02,99.49,99.49,99.49,0.0,0.0,99.49,99.49,99.49,0.0,0.0,98.91,98.91,98.91,0.0,0.0,99.1,99.1,99.1,0.0,0.0
2018-09-09,98.77,98.77,98.77,0.0,0.0,99.17,99.17,99.17,0.0,0.0,98.57,98.57,98.57,0.0,0.0,99.04,99.04,99.04,0.0,0.0
2018-09-16,97.69,97.69,97.69,0.0,0.0,98.19,98.19,98.19,0.0,0.0,97.69,97.69,97.69,0.0,0.0,97.8,97.8,97.8,0.0,0.0
2018-09-23,96.27,96.27,96.27,0.0,0.0,96.94,96.94,96.94,0.0,0.0,96.27,96.27,96.27,0.0,0.0,96.94,96.94,96.94,0.0,0.0
2018-09-30,94.89,94.89,94.89,0.0,0.0,94.97,94.97,94.97,0.0,0.0,93.98,93.98,93.98,0.0,0.0,94.36,94.36,94.36,0.0,0.0
2018-10-07,91.9,91.9,91.9,0.0,0.0,91.9,91.9,91.9,0.0,0.0,89.76,89.76,89.76,0.0,0.0,90.29,90.29,90.29,0.0,0.0
2018-10-14,92.05,92.05,92.05,0.0,0.0,92.05,92.05,92.05,0.0,0.0,90.84,90.84,90.84,0.0,0.0,91.09,91.09,91.09,0.0,0.0
2018-10-21,89.39,89.39,89.39,0.0,0.0,89.41,89.41,89.41,0.0,0.0,88.0,88.0,88.0,0.0,0.0,88.75,88.75,88.75,0.0,0.0
2018-10-28,91.0,91.0,91.0,0.0,0.0,91.53,91.53,91.53,0.0,0.0,90.58,90.58,90.58,0.0,0.0,91.0,91.0,91.0,0.0,0.0
2018-11-04,92.64,92.64,92.64,0.0,0.0,92.78,92.78,92.78,0.0,0.0,91.98,91.98,91.98,0.0,0.0,92.55,92.55,92.55,0.0,0.0
2018-11-11,91.13,91.13,91.13,0.0,0.0,92.02,92.02,92.02,0.0,0.0,91.13,91.13,91.13,0.0,0.0,92.02,92.02,92.02,0.0,0.0
2018-11-18,90.43,90.43,90.43,0.0,0.0,91.06,91.06,91.06,0.0,0.0,89.19,89.19,89.19,0.0,0.0,90.88,90.88,90.88,0.0,0.0
2018-11-25,91.87,91.87,91.87,0.0,0.0,92.63,92.63,92.63,0.0,0.0,91.85,91.85,91.85,0.0,0.0,92.41,92.41,92.41,0.0,0.0
2018-12-02,90.55,90.55,90.55,0.0,0.0,90.58,90.58,90.58,0.0,0.0,88.83,88.83,88.83,0.0,0.0,89.22,89.22,89.22,0.0,0.0
2018-12-09,87.93,87.93,87.93,0.0,0.0,88.76,88.76,88.76,0.0,0.0,87.53,87.53,87.53,0.0,0.0,87.64,87.64,87.64,0.0,0.0
2018-12-16,82.89,82.89,82.89,0.0,0.0,83.21,83.21,83.21,0.0,0.0,81.12,81.12,81.12,0.0,0.0,81.24,81.24,81.24,0.0,0.0
2018-12-23,82.58,82.58,82.58,0.0,0.0,83.86,83.86,83.86,0.0,0.0,82.34,82.34,82.34,0.0,0.0,83.01,83.01,83.01,0.0,0.0
2018-12-30,83.53,83.53,83.53,0.0,0.0,84.77,84.77,84.77,0.0,0.0,83.53,83.53,83.53,0.0,0.0,84.77,84.77,84.77,0.0,0.0
2019-01-06,86.84,86.84,86.84,0.0,0.0,87.23,87.23,87.23,0.0,0.0,86.84,86.84,86.84,0.0,0.0,87.12,87.12,87.12,0.0,0.0
2019-01-13,88.72,88.72,88.72,0.0,0.0,89.07,89.07,89.07,0.0,0.0,88.25,88.25,88.25,0.0,0.0,88.61,88.61,88.61,0.0,0.0
2019-01-20,88.91,88.91,88.91,0.0,0.0,89.22,89.22,89.22,0.0,0.0,88.81,88.81,88.81,0.0,0.0,89.1,89.1,89.1,0.0,0.0
2019-01-27,90.02,90.02,90.02,0.0,0.0,90.28,90.28,90.28,0.0,0.0,89.73,89.73,89.73,0.0,0.0,90.2,90.2,90.2,0.0,0.0
2019-02-03,90.54,90.54,90.54,0.0,0.0,91.32,91.32,91.32,0.0,0.0,90.54,90.54,90.54,0.0,0.0,91.19,91.19,91.19,0.0,0.0
2019-02-10,93.0,93.0,93.0,0.0,0.0,93.56,93.56,93.56,0.0,0.0,92.89,92.89,92.89,0.0,0.0,93.38,93.38,93.38,0.0,0.0
2019-02-17,94.55,94.55,94.55,0.0,0.0,94.55,94.55,94.55,0.0,0.0,93.99,93.99,93.99,0.0,0.0,94.5,94.5,94.5,0.0,0.0
2019-02-24,93.56,93.56,93.56,0.0,0.0,93.72,93.72,93.72,0.0,0.0,92.89,92.89,92.89,0.0,0.0,93.57,93.57,93.57,0.0,0.0
2019-03-03,91.08,91.08,91.08,0.0,0.0,91.22,91.22,91.22,0.0,0.0,90.86,90.86,90.86,0.0,0.0,91.11,91.11,91.11,0.0,0.0
2019-03-10,91.83,91.83,91.83,0.0,0.0,92.43,92.43,92.43,0.0,0.0,91.66,91.66,91.66,0.0,0.0,91.71,91.71,91.71,0.0,0.0
2019-03-17,91.19,91.19,91.19,0.0,0.0,91.19,91.19,91.19,0.0,0.0,89.33,89.33,89.33,0.0,0.0,89.33,89.33,89.33,0.0,0.0
2019-03-24,91.83,91.83,91.83,0.0,0.0,91.96,91.96,91.96,0.0,0.0,91.3,91.3,91.3,0.0,0.0,91.49,91.49,91.49,0.0,0.0
2019-03-31,92.43,92.43,92.43,0.0,0.0,93.2,93.2,93.2,0.0,0.0,92.43,92.43,92.43,0.0,0.0,93.09,93.09,93.09,0.0,0.0
2019-04-07,93.87,93.87,93.87,0.0,0.0,93.87,93.87,93.87,0.0,0.0,93.26,93.26,93.26,0.0,0.0,93.64,93.64,93.64,0.0,0.0
2019-04-14,92.81,92.81,92.81,0.0,0.0,93.26,93.26,93.26,0.0,0.0,92.81,92.81,92.81,0.0,0.0,92.92,92.92,92.92,0.0,0.0
2019-04-21,93.38,93.38,93.38,0.0,0.0,94.11,94.11,94.11,0.0,0.0,93.26,93.26,93.26,0.0,0.0,94.11,94.11,94.11,0.0,0.0
2019-04-28,93.96,93.96,93.96,0.0,0.0,95.08,95.08,95.08,0.0,0.0,93.96,93.96,93.96,0.0,0.0,95.05,95.05,95.05,0.0,0.0
2019-05-05,92.82,92.82,92.82,0.0,0.0,93.59,93.59,93.59,0.0,0.0,92.82,92.82,92.82,0.0,0.0,93.51,93.51,93.51,0.0,0.0
2019-05-12,92.64,92.64,92.64,0.0,0.0,92.81,92.81,92.81,0.0,0.0,92.12,92.12,92.12,0.0,0.0,92.31,92.31,92.31,0.0,0.0
2019-05-19,91.07,91.07,91.07,0.0,0.0,91.36,91.36,91.36,0.0,0.0,90.89,90.89,90.89,0.0,0.0,91.2,91.2,91.2,0.0,0.0
2019-05-26,88.9,88.9,88.9,0.0,0.0,89.2,89.2,89.2,0.0,0.0,88.71,88.71,88.71,0.0,0.0,89.07,89.07,89.07,0.0,0.0
2019-06-02,91.49,91.49,91.49,0.0,0.0,91.98,91.98,91.98,0.0,0.0,91.49,91.49,91.49,0.0,0.0,91.64,91.64,91.64,0.0,0.0
2019-06-09,92.47,92.47,92.47,0.0,0.0,92.76,92.76,92.76,0.0,0.0,92.44,92.44,92.44,0.0,0.0,92.57,92.57,92.57,0.0,0.0
2019-06-16,93.05,93.05,93.05,0.0,0.0,93.05,93.05,93.05,0.0,0.0,92.24,92.24,92.24,0.0,0.0,92.24,92.24,92.24,0.0,0.0
2019-06-23,92.66,92.66,92.66,0.0,0.0,93.61,93.61,93.61,0.0,0.0,92.66,92.66,92.66,0.0,0.0,93.02,93.02,93.02,0.0,0.0
2019-06-30,93.8,93.8,93.8,0.0,0.0,94.15,94.15,94.15,0.0,0.0,93.12,93.12,93.12,0.0,0.0,94.15,94.15,94.15,0.0,0.0
2019-07-07,93.64,93.64,93.64,0.0,0.0,94.23,94.23,94.23,0.0,0.0,93.39,93.39,93.39,0.0,0.0,93.95,93.95,93.95,0.0,0.0
2019-07-14,93.48,93.48,93.48,0.0,0.0,93.81,93.81,93.81,0.0,0.0,92.89,92.89,92.89,0.0,0.0,92.89,92.89,92.89,0.0,0.0
2019-07-21,94.68,94.68,94.68,0.0,0.0,95.36,95.36,95.36,0.0,0.0,94.68,94.68,94.68,0.0,0.0,95.32,95.32,95.32,0.0,0.0
2019-07-28,94.75,94.75,94.75,0.0,0.0,94.75,94.75,94.75,0.0,0.0,92.99,92.99,92.99,0.0,0.0,93.47,93.47,93.47,0.0,0.0
2019-08-04,93.86,93.86,93.86,0.0,0.0,93.86,93.86,93.86,0.0,0.0,92.69,92.69,92.69,0.0,0.0,92.94,92.94,92.94,0.0,0.0
2019-08-11,91.36,91.36,91.36,0.0,0.0,92.25,92.25,92.25,0.0,0.0,91.35,91.35,91.35,0.0,0.0,92.21,92.21,92.21,0.0,0.0
2019-08-18,92.55,92.55,92.55,0.0,0.0,92.55,92.55,92.55,0.0,0.0,90.12,90.12,90.12,0.0,0.0,90.34,90.34,90.34,0.0,0.0
2019-08-25,92.55,92.55,92.55,0.0,0.0,92.55,92.55,92.55,0.0,0.0,91.61,91.61,91.61,0.0,0.0,92.0,92.0,92.0,0.0,0.0
2019-09-01,93.2,93.2,93.2,0.0,0.0,93.27,93.27,93.27,0.0,0.0,92.78,92.78,92.78,0.0,0.0,92.78,92.78,92.78,0.0,0.0
2019-09-08,97.07,97.07,97.07,0.0,0.0,97.44,97.44,97.44,0.0,0.0,96.78,96.78,96.78,0.0,0.0,96.88,96.88,96.88,0.0,0.0
2019-09-15,95.77,95.77,95.77,0.0,0.0,96.01,96.01,96.01,0.0,0.0,95.3,95.3,95.3,0.0,0.0,95.54,95.54,95.54,0.0,0.0
2019-09-22,95.4,95.4,95.4,0.0,0.0,95.65,95.65,95.65,0.0,0.0,94.69,94.69,94.69,0.0,0.0,95.01,95.01,95.01,0.0,0.0
2019-09-29,93.39,93.39,93.39,0.0,0.0,93.87,93.87,93.87,0.0,0.0,92.99,92.99,92.99,0.0,0.0,93.87,93.87,93.87,0.0,0.0
2019-10-06,94.33,94.33,94.33,0.0,0.0,95.08,95.08,95.08,0.0,0.0,94.13,94.13,94.13,0.0,0.0,94.24,94.24,94.24,0.0,0.0
2019-10-13,94.99,94.99,94.99,0.0,0.0,95.63,95.63,95.63,0.0,0.0,94.99,94.99,94.99,0.0,0.0,95.57,95.57,95.57,0.0,0.0
2019-10-20,96.3,96.3,96.3,0.0,0.0,96.94,96.94,96.94,0.0,0.0,96.3,96.3,96.3,0.0,0.0,96.56,96.56,96.56,0.0,0.0
2019-10-27,98.3,98.3,98.3,0.0,0.0,98.44,98.44,98.44,0.0,0.0,97.92,97.92,97.92,0.0,0.0,98.29,98.29,98.29,0.0,0.0
2019-11-03,98.53,98.53,98.53,0.0,0.0,98.94,98.94,98.94,0.0,0.0,98.51,98.51,98.51,0.0,0.0,98.63,98.63,98.63,0.0,0.0
2019-11-10,98.85,98.85,98.85,0.0,0.0,98.85,98.85,98.85,0.0,0.0,98.23,98.23,98.23,0.0,0.0,98.5,98.5,98.5,0.0,0.0
2019-11-17,98.39,98.39,98.39,0.0,0.0,98.39,98.39,98.39,0.0,0.0,97.15,97.15,97.15,0.0,0.0,97.53,97.53,97.53,0.0,0.0
2019-11-24,99.56,99.56,99.56,0.0,0.0,99.56,99.56,99.56,0.0,0.0,99.14,99.14,99.14,0.0,0.0,99.14,99.14,99.14,0.0,0.0
2019-12-01,99.52,99.52,99.52,0.0,0.0,99.91,99.91,99.91,0.0,0.0,99.52,99.52,99.52,0.0,0.0,99.67,99.67,99.67,0.0,0.0
2019-12-08,100.05,100.05,100.05,0.0,0.0,100.16,100.16,100.16,0.0,0.0,99.36,99.36,99.36,0.0,0.0,99.67,99.67,99.67,0.0,0.0
2019-12-15,101.17,101.17,101.17,0.0,0.0,101.17,101.17,101.17,0.0,0.0,100.2,100.2,100.2,0.0,0.0,100.48,100.48,100.48,0.0,0.0
2019-12-22,100.79,100.79,100.79,0.0,0.0,101.31,101.31,101.31,0.0,0.0,100.01,100.01,100.01,0.0,0.0,100.24,100.24,100.24,0.0,0.0
2019-12-29,98.99,98.99,98.99,0.0,0.0,99.89,99.89,99.89,0.0,0.0,98.99,98.99,98.99,0.0,0.0,99.85,99.85,99.85,0.0,0.0
