Date,DLA_Open_average,DLA_Open_max,DLA_Open_min,DLA_Open_volatility,DLA_Open_change,DLA_High_average,DLA_High_max,DLA_High_min,DLA_High_volatility,DLA_High_change,DLA_Low_average,DLA_Low_max,DLA_Low_min,DLA_Low_volatility,DLA_Low_change,DLA_Close_average,DLA_Close_max,DLA_Close_min,DLA_Close_volatility,DLA_Close_change,DLA_Volume_average,DLA_Volume_max,DLA_Volume_min,DLA_Volume_volatility,DLA_Volume_change
2018-01-14,20.462,20.84,20.09,0.75,-0.5399999999999991,20.596,21.22,20.24,0.9800000000000004,-0.9800000000000004,20.212,20.55,20.0,0.5500000000000007,-0.5500000000000007,20.352,20.77,20.14,0.629999999999999,-0.629999999999999,4465,8669,1723,6946,-5777
2018-01-21,20.04,20.2,19.8,0.3999999999999986,-0.18999999999999773,20.366,20.65,20.2,0.4499999999999993,0.010000000000001563,19.843999999999998,19.99,19.7,0.28999999999999915,-0.28999999999999915,20.003999999999998,20.29,19.81,0.4800000000000004,-0.4800000000000004,1912,3483,930,2553,597
2018-01-28,18.808,19.7,17.47,2.2300000000000004,-2.2300000000000004,19.048,19.95,18.3,1.6499999999999986,-1.6499999999999986,18.188,19.5,17.04,2.460000000000001,-2.030000000000001,18.272,19.52,17.04,2.4800000000000004,-1.75,3470,5043,1510,3533,1717
2018-02-04,18.84,19.46,17.65,1.8100000000000023,1.360000000000003,19.518,20.34,19.18,1.1600000000000001,0.05999999999999872,18.668,19.0,17.65,1.3500000000000014,1.3399999999999999,19.12,19.24,19.0,0.23999999999999844,0.23999999999999844,4986,7981,2116,5865,-4307
2018-02-11,19.175,19.31,19.08,0.23000000000000043,-0.10999999999999943,19.345,19.41,19.21,0.1999999999999993,0.1999999999999993,18.9825,19.03,18.88,0.15000000000000213,0.120000000000001,19.127499999999998,19.22,19.06,0.16000000000000014,0.10000000000000142,2659,3724,2019,1705,492
2018-02-18,19.208000000000002,19.5,19.01,0.48999999999999844,0.3000000000000007,19.41,19.55,19.26,0.28999999999999915,0.23999999999999844,19.022,19.06,19.0,0.05999999999999872,0.05999999999999872,19.186,19.43,19.0,0.4299999999999997,0.21999999999999886,2777,4319,1474,2845,-1886
2018-02-25,18.47,19.14,17.77,1.370000000000001,-0.9600000000000009,18.682,19.24,18.16,1.0799999999999983,-0.6999999999999993,18.022,19.0,17.46,1.5399999999999991,-1.1700000000000017,18.296,19.24,17.77,1.4699999999999989,-1.1499999999999986,2890,3939,1810,2129,1136
2018-03-04,18.336000000000002,18.6,18.12,0.4800000000000004,0.4800000000000004,18.658,19.48,18.24,1.240000000000002,1.240000000000002,18.16,18.6,17.97,0.6300000000000026,0.4800000000000004,18.372,19.11,17.97,1.1400000000000006,0.8900000000000006,2812,5025,1790,3235,2986
2018-03-11,19.732,20.41,19.25,1.1600000000000001,1.1600000000000001,20.102,20.49,19.81,0.6799999999999997,0.6000000000000014,19.44,19.52,19.25,0.2699999999999996,0.2699999999999996,19.881999999999998,20.49,19.56,0.9299999999999997,-0.15000000000000213,8912,30764,2174,28590,-3299
2018-03-18,19.1,19.9,18.67,1.2299999999999969,-1.0599999999999987,19.444,20.15,19.21,0.9399999999999977,-0.9100000000000001,18.752,19.11,18.51,0.5999999999999979,-0.5,18.826,19.11,18.51,0.5999999999999979,-0.129999999999999,3417,4387,1290,3097,165
2018-03-25,18.3175,18.75,17.87,0.879999999999999,-0.879999999999999,18.505,18.95,17.87,1.0799999999999983,-1.0799999999999983,17.9175,18.05,17.6,0.4499999999999993,-0.3999999999999986,18.045,18.3,17.62,0.6799999999999997,-0.6199999999999974,3582,4582,2471,2111,-2111
2018-04-01,17.888,18.19,17.61,0.5800000000000018,0.5300000000000011,18.076,18.24,17.9,0.33999999999999986,0.240000000000002,17.728,17.87,17.55,0.3200000000000003,0.1999999999999993,17.852,18.03,17.67,0.35999999999999943,0.0799999999999983,2333,2864,1839,1025,-352
2018-04-08,17.79,18.3,16.9,1.4000000000000021,-0.6199999999999974,18.346,18.89,17.9,0.990000000000002,0.5399999999999991,17.656,18.04,16.9,1.1400000000000006,-0.6199999999999974,18.122,18.36,17.71,0.6499999999999986,0.00999999999999801,4782,9258,1865,7393,5340
2018-04-15,18.526,18.62,18.37,0.25,-0.05999999999999872,18.826,18.93,18.74,0.19000000000000128,0.05000000000000071,18.402,18.56,18.29,0.2699999999999996,-0.25,18.462,18.67,18.31,0.360000000000003,-0.360000000000003,2292,3508,1371,2137,918
2018-04-22,18.580000000000002,18.72,18.37,0.34999999999999787,-0.05999999999999872,18.762,18.92,18.62,0.3000000000000007,-0.14999999999999858,18.338,18.51,18.09,0.4200000000000017,-0.16000000000000014,18.436,18.6,18.09,0.5100000000000016,-0.33999999999999986,2410,4208,1127,3081,-2356
2018-04-29,17.972,18.22,17.73,0.48999999999999844,0.11999999999999744,18.174,18.49,17.96,0.5299999999999976,0.2099999999999973,17.812,18.0,17.7,0.3000000000000007,0.21999999999999886,18.006,18.31,17.7,0.6099999999999994,0.35999999999999943,2108,3173,673,2500,-568
2018-05-06,19.606,20.26,18.45,1.8100000000000023,1.8100000000000023,20.080000000000002,20.29,19.85,0.4399999999999977,0.4399999999999977,19.282,20.0,18.45,1.5500000000000007,0.19000000000000128,19.732,20.25,19.0,1.25,-0.41000000000000014,3829,5325,2184,3141,-1145
2018-05-13,18.864,19.0,18.5,0.5,-0.5,19.048,19.36,18.64,0.7199999999999989,-0.3999999999999986,18.626,18.89,18.5,0.39000000000000057,-0.23999999999999844,18.772,19.0,18.55,0.4499999999999993,-0.18999999999999773,5741,7354,2341,5013,3275
2018-05-20,19.0,19.39,18.68,0.7100000000000009,0.7100000000000009,19.1475,19.39,18.75,0.6400000000000006,0.6400000000000006,18.8725,19.24,18.5,0.7399999999999984,0.7399999999999984,19.12,19.37,18.72,0.6500000000000021,0.6500000000000021,2847,3999,1392,2607,-55
2018-05-27,19.308,19.65,18.94,0.7099999999999973,0.28000000000000114,19.486,19.85,19.04,0.8100000000000023,0.08999999999999986,18.862000000000002,19.25,18.53,0.7199999999999989,-0.6099999999999994,19.076,19.47,18.64,0.8299999999999983,-0.8299999999999983,4047,5022,2566,2456,465
2018-06-03,19.268,19.67,19.07,0.6000000000000014,-0.019999999999999574,19.488,20.05,19.07,0.9800000000000004,-0.21000000000000085,18.994,19.32,18.71,0.6099999999999994,-0.18999999999999773,19.222,19.77,18.88,0.8900000000000006,-0.38000000000000256,4399,5815,2586,3229,235
2018-06-10,18.598,18.99,18.31,0.6799999999999997,-0.379999999999999,18.864,19.18,18.67,0.509999999999998,0.19000000000000128,18.462,18.57,18.31,0.26000000000000156,-0.08000000000000185,18.688,19.17,18.54,0.6300000000000026,0.6000000000000014,5274,9695,1963,7732,3045
2018-06-17,18.701999999999998,19.11,18.46,0.6499999999999986,-0.35999999999999943,19.152,20.0,18.75,1.25,0.8500000000000014,18.416,18.64,18.25,0.39000000000000057,0.2699999999999996,18.532,19.11,18.25,0.8599999999999994,0.7399999999999984,119090,568030,4511,563519,6261
2018-06-24,19.252,19.36,19.06,0.3000000000000007,0.0400000000000027,19.372,19.4,19.35,0.04999999999999716,-0.019999999999999574,18.992,19.12,18.89,0.23000000000000043,-0.120000000000001,19.198,19.35,18.9,0.45000000000000284,-0.2700000000000031,5192,7789,2779,5010,4846
2018-07-01,18.725,18.89,18.58,0.3100000000000023,0.10000000000000142,18.9525,19.07,18.85,0.21999999999999886,0.07000000000000028,18.63,18.66,18.58,0.08000000000000185,0.010000000000001563,18.755,18.89,18.7,0.19000000000000128,-0.00999999999999801,2701,4316,1401,2915,1650
2018-07-08,18.544,18.7,18.41,0.28999999999999915,-0.14000000000000057,18.73,18.9,18.59,0.3099999999999987,-0.3099999999999987,18.438,18.46,18.41,0.05000000000000071,0.030000000000001137,18.526,18.67,18.43,0.240000000000002,0.14999999999999858,3894,7952,1649,6303,1385
2018-07-15,17.772,18.77,17.0,1.7699999999999996,-1.7699999999999996,17.968,18.77,17.69,1.0799999999999983,-1.0399999999999991,17.332,17.74,17.0,0.7399999999999984,-0.7399999999999984,17.548,17.84,17.28,0.5599999999999987,-0.19000000000000128,3511,6816,1959,4857,-3892
2018-07-22,17.038,17.83,16.51,1.3199999999999967,-1.3199999999999967,17.176,17.83,16.89,0.9399999999999977,-0.9399999999999977,16.732,17.02,16.5,0.5199999999999996,-0.509999999999998,16.830000000000002,17.03,16.51,0.5199999999999996,-0.26000000000000156,3306,5413,1031,4382,-3935
2018-07-29,16.568,16.83,16.32,0.509999999999998,-0.35999999999999943,16.712,16.93,16.49,0.4400000000000013,-0.4400000000000013,16.468,16.55,16.31,0.240000000000002,-0.23000000000000043,16.504,16.57,16.42,0.14999999999999858,-0.11999999999999744,3815,9219,1153,8066,-5943
2018-08-05,17.566,17.92,16.99,0.9300000000000033,0.8800000000000026,17.802,17.92,17.69,0.23000000000000043,0.16000000000000014,17.224,17.68,16.77,0.9100000000000001,-0.21999999999999886,17.522,17.82,17.09,0.7300000000000004,-0.620000000000001,2776,4143,2009,2134,-1015
2018-08-12,17.900000000000002,18.4,16.92,1.4799999999999969,1.4799999999999969,18.28,18.63,18.05,0.5799999999999983,0.4800000000000004,17.852,18.27,16.92,1.3499999999999979,1.3499999999999979,18.184,18.57,17.95,0.620000000000001,0.4200000000000017,1603,3364,769,2595,-2551
2018-08-19,18.562,18.79,18.43,0.35999999999999943,0.33999999999999986,18.696,19.0,18.5,0.5,0.39000000000000057,18.462,18.77,18.25,0.5199999999999996,0.46999999999999886,18.546,18.86,18.3,0.5599999999999987,0.5599999999999987,2086,2944,1241,1703,1583
2018-08-26,18.735,19.08,18.35,0.7299999999999969,0.010000000000001563,19.095,19.25,18.87,0.379999999999999,-0.379999999999999,18.5,18.75,18.35,0.3999999999999986,-0.1999999999999993,18.650000000000002,18.94,18.35,0.5899999999999999,-0.39000000000000057,2089,2837,786,2051,-1121
2018-09-02,18.056,18.68,17.6,1.0799999999999983,-0.75,18.358,18.68,17.96,0.7199999999999989,-0.5300000000000011,17.752,18.16,17.58,0.5800000000000018,-0.35999999999999943,17.868,18.18,17.58,0.6000000000000014,-0.35999999999999943,1512,2210,592,1618,-244
2018-09-09,17.779999999999998,18.15,17.08,1.0700000000000003,0.4499999999999993,18.136,18.45,17.7,0.75,0.75,17.618,18.05,17.08,0.9700000000000024,0.9700000000000024,17.854,18.14,17.08,1.0600000000000023,0.9700000000000024,1701,2468,714,1754,1335
2018-09-16,18.282,18.7,18.1,0.5999999999999979,0.5199999999999996,18.512,18.7,18.2,0.5,0.5,18.11,18.15,18.1,0.04999999999999716,0.0,18.238,18.7,18.1,0.5999999999999979,0.0,2066,4606,613,3993,2998
2018-09-23,17.972,18.1,17.82,0.28000000000000114,-0.19000000000000128,18.204,18.32,18.0,0.3200000000000003,-0.019999999999999574,17.866,18.03,17.78,0.25,0.129999999999999,17.958000000000002,18.12,17.78,0.33999999999999986,0.33999999999999986,1031,1403,688,715,580
2018-09-30,17.968,18.15,17.75,0.3999999999999986,-0.34999999999999787,18.016,18.19,17.8,0.39000000000000057,-0.240000000000002,17.88,18.15,17.75,0.3999999999999986,-0.3999999999999986,17.898,18.15,17.75,0.3999999999999986,-0.35999999999999943,497,994,197,797,427
2018-10-07,17.652,17.79,17.45,0.33999999999999986,-0.33999999999999986,17.924,18.2,17.66,0.5399999999999991,-0.46999999999999886,17.509999999999998,17.74,17.32,0.41999999999999815,-0.28999999999999915,17.52,17.74,17.32,0.41999999999999815,-0.23999999999999844,1908,4194,1127,3067,-355
2018-10-14,17.896,18.49,17.33,1.1600000000000001,0.6700000000000017,18.124,18.49,17.63,0.8599999999999994,0.6700000000000017,17.58,17.91,17.1,0.8099999999999987,0.4800000000000004,17.936,18.37,17.5,0.870000000000001,0.48999999999999844,12301,52508,1399,51109,683
2018-10-21,18.056,18.26,17.97,0.2900000000000027,0.05000000000000071,18.538,19.25,18.12,1.129999999999999,0.6700000000000017,17.902,18.02,17.55,0.46999999999999886,0.46999999999999886,18.096,18.5,17.92,0.5799999999999983,0.5,1870,3155,815,2340,-806
2018-10-28,18.806,19.0,18.6,0.3999999999999986,0.370000000000001,19.158,19.51,18.84,0.6700000000000017,0.6700000000000017,18.766,19.0,18.49,0.5100000000000016,0.5100000000000016,18.918,19.1,18.49,0.610000000000003,0.610000000000003,2207,4821,501,4320,-2380
2018-11-04,18.538,19.2,17.5,1.6999999999999993,-1.5700000000000003,18.932000000000002,19.2,18.0,1.1999999999999993,-0.019999999999999574,18.25,19.07,17.5,1.5700000000000003,-1.5700000000000003,18.323999999999998,19.16,17.75,1.4100000000000001,-1.4100000000000001,1256,2710,444,2266,2266
2018-11-11,18.118,18.49,17.75,0.7399999999999984,0.2699999999999996,18.66,19.15,18.0,1.1499999999999986,0.6499999999999986,17.906,18.04,17.71,0.3299999999999983,-0.019999999999999574,18.330000000000002,18.93,17.71,1.2199999999999989,0.4299999999999997,868,1898,379,1519,222
