Date,CWBC_Open_average,CWBC_Open_max,CWBC_Open_min,CWBC_Open_volatility,CWBC_Open_change,CWBC_High_average,CWBC_High_max,CWBC_High_min,CWBC_High_volatility,CWBC_High_change,CWBC_Low_average,CWBC_Low_max,CWBC_Low_min,CWBC_Low_volatility,CWBC_Low_change,CWBC_Close_average,CWBC_Close_max,CWBC_Close_min,CWBC_Close_volatility,CWBC_Close_change,CWBC_Volume_average,CWBC_Volume_max,CWBC_Volume_min,CWBC_Volume_volatility,CWBC_Volume_change
2018-01-14,10.78,10.85,10.7,0.15000000000000036,0.05000000000000071,10.884,11.0,10.8,0.1999999999999993,0.09999999999999964,10.732,10.8,10.65,0.15000000000000036,0.05000000000000071,10.874,11.0,10.8,0.1999999999999993,0.09999999999999964,9809,26090,3617,22473,-16721
2018-01-21,11.385,11.69,11.14,0.5499999999999989,0.1899999999999995,11.4275,11.7,11.26,0.4399999999999995,0.1899999999999995,11.25,11.41,11.05,0.35999999999999943,0.34999999999999964,11.3375,11.45,11.15,0.29999999999999893,0.29999999999999893,9899,17187,4213,12974,-1650
2018-01-28,12.204,12.97,11.69,1.2800000000000011,-1.2800000000000011,12.222,12.97,11.69,1.2800000000000011,-1.2800000000000011,11.68,11.99,11.44,0.5500000000000007,0.120000000000001,11.958,12.2,11.65,0.5499999999999989,-0.5499999999999989,4205,8634,2014,6620,-873
2018-02-04,11.322,11.7,10.7,1.0,-1.0,11.454,11.74,11.1,0.6400000000000006,-0.6400000000000006,11.256,11.6,10.7,0.9000000000000004,-0.9000000000000004,11.352,11.63,10.95,0.6800000000000015,-0.6800000000000015,2650,4350,1148,3202,-2405
2018-02-11,10.875,11.2,10.65,0.5499999999999989,0.25,10.962499999999999,11.2,10.69,0.5099999999999998,0.25,10.7375,11.15,10.5,0.6500000000000004,0.5500000000000007,10.8625,11.15,10.6,0.5500000000000007,0.5500000000000007,4428,7650,1828,5822,4175
2018-02-18,11.116666666666667,11.2,11.0,0.1999999999999993,0.15000000000000036,11.133333333333333,11.2,11.05,0.14999999999999858,0.09999999999999964,10.983333333333334,11.15,10.9,0.25,0.25,11.083333333333334,11.2,10.9,0.29999999999999893,0.25,1758,2496,554,1942,-1670
2018-02-25,11.266,11.5,11.1,0.40000000000000036,0.20000000000000107,11.4,11.65,11.25,0.40000000000000036,0.05000000000000071,11.208,11.26,11.1,0.16000000000000014,0.16000000000000014,11.31,11.5,11.25,0.25,0.05000000000000071,5090,9141,896,8245,-6036
2018-03-04,11.34,11.4,11.2,0.20000000000000107,-0.10000000000000142,11.354000000000001,11.4,11.27,0.13000000000000078,-0.030000000000001137,11.246,11.38,11.15,0.23000000000000043,0.049999999999998934,11.26,11.38,11.15,0.23000000000000043,0.11999999999999922,1596,3875,485,3390,-661
2018-03-11,11.129999999999999,11.35,11.0,0.34999999999999964,-0.1999999999999993,11.129999999999999,11.35,11.0,0.34999999999999964,-0.1999999999999993,11.1,11.2,11.0,0.1999999999999993,-0.1999999999999993,11.1,11.2,11.0,0.1999999999999993,-0.1999999999999993,711,1175,0,1175,-597
2018-03-18,11.27,11.4,11.2,0.20000000000000107,0.20000000000000107,11.27,11.4,11.2,0.20000000000000107,0.20000000000000107,11.254,11.35,11.19,0.16000000000000014,0.16000000000000014,11.268,11.4,11.19,0.21000000000000085,0.21000000000000085,3527,13800,0,13800,13180
2018-03-25,11.35,11.35,11.35,0.0,0.0,11.35,11.35,11.35,0.0,0.0,11.3,11.32,11.26,0.0600000000000005,0.040000000000000924,11.3275,11.35,11.26,0.08999999999999986,0.08999999999999986,4532,9704,590,9114,-549
2018-04-01,11.3025,11.4,11.2,0.20000000000000107,-0.15000000000000036,11.325,11.4,11.26,0.14000000000000057,-0.0600000000000005,11.26,11.3,11.2,0.10000000000000142,-0.10000000000000142,11.282499999999999,11.3,11.26,0.040000000000000924,-0.010000000000001563,1191,1501,867,634,634
2018-04-08,11.2,11.25,11.15,0.09999999999999964,0.0,11.2,11.25,11.15,0.09999999999999964,0.0,11.175,11.25,11.05,0.1999999999999993,0.0,11.2,11.25,11.15,0.09999999999999964,0.0,655,1576,0,1576,1576
2018-04-15,11.26,11.35,11.15,0.1999999999999993,-0.15000000000000036,11.26,11.35,11.15,0.1999999999999993,-0.15000000000000036,11.2,11.35,11.05,0.29999999999999893,-0.15000000000000036,11.2,11.35,11.05,0.29999999999999893,-0.15000000000000036,676,1161,0,1161,458
2018-04-22,11.268,11.44,11.1,0.33999999999999986,0.1399999999999988,11.38,11.45,11.3,0.14999999999999858,0.14999999999999858,11.244,11.38,11.05,0.33000000000000007,0.08000000000000007,11.262,11.38,11.05,0.33000000000000007,0.08000000000000007,7339,18791,2588,16203,-3232
2018-04-29,11.6625,11.78,11.42,0.35999999999999943,0.27999999999999936,11.805,11.85,11.75,0.09999999999999964,0.08000000000000007,11.6,11.75,11.4,0.34999999999999964,0.1999999999999993,11.7775,11.81,11.75,0.0600000000000005,0.0600000000000005,10835,18920,2509,16411,-14169
