Date,Franklin Liberty Investment Grade Corporate_etf_Open_average,Franklin Liberty Investment Grade Corporate_etf_Open_max,Franklin Liberty Investment Grade Corporate_etf_Open_min,Franklin Liberty Investment Grade Corporate_etf_Open_volatility,Franklin Liberty Investment Grade Corporate_etf_Open_change,Franklin Liberty Investment Grade Corporate_etf_High_average,Franklin Liberty Investment Grade Corporate_etf_High_max,Franklin Liberty Investment Grade Corporate_etf_High_min,Franklin Liberty Investment Grade Corporate_etf_High_volatility,Franklin Liberty Investment Grade Corporate_etf_High_change,Franklin Liberty Investment Grade Corporate_etf_Low_average,Franklin Liberty Investment Grade Corporate_etf_Low_max,Franklin Liberty Investment Grade Corporate_etf_Low_min,Franklin Liberty Investment Grade Corporate_etf_Low_volatility,Franklin Liberty Investment Grade Corporate_etf_Low_change,Franklin Liberty Investment Grade Corporate_etf_Close_average,Franklin Liberty Investment Grade Corporate_etf_Close_max,Franklin Liberty Investment Grade Corporate_etf_Close_min,Franklin Liberty Investment Grade Corporate_etf_Close_volatility,Franklin Liberty Investment Grade Corporate_etf_Close_change
2018-07-29,23.7,23.7,23.7,0.0,0.0,23.73,23.73,23.73,0.0,0.0,23.7,23.7,23.7,0.0,0.0,23.73,23.73,23.73,0.0,0.0
2018-08-05,23.73,23.73,23.73,0.0,0.0,23.73,23.73,23.73,0.0,0.0,23.71,23.71,23.71,0.0,0.0,23.71,23.71,23.71,0.0,0.0
2018-08-12,23.74,23.74,23.74,0.0,0.0,23.74,23.74,23.74,0.0,0.0,23.74,23.74,23.74,0.0,0.0,23.74,23.74,23.74,0.0,0.0
2018-08-19,23.83,23.83,23.83,0.0,0.0,23.83,23.83,23.83,0.0,0.0,23.83,23.83,23.83,0.0,0.0,23.83,23.83,23.83,0.0,0.0
2018-08-26,23.81,23.81,23.81,0.0,0.0,23.81,23.81,23.81,0.0,0.0,23.79,23.79,23.79,0.0,0.0,23.79,23.79,23.79,0.0,0.0
2018-09-02,23.67,23.67,23.67,0.0,0.0,23.67,23.67,23.67,0.0,0.0,23.64,23.64,23.64,0.0,0.0,23.64,23.64,23.64,0.0,0.0
2018-09-09,23.62,23.62,23.62,0.0,0.0,23.62,23.62,23.62,0.0,0.0,23.62,23.62,23.62,0.0,0.0,23.62,23.62,23.62,0.0,0.0
2018-09-16,23.51,23.51,23.51,0.0,0.0,23.51,23.51,23.51,0.0,0.0,23.51,23.51,23.51,0.0,0.0,23.51,23.51,23.51,0.0,0.0
2018-09-23,23.54,23.54,23.54,0.0,0.0,23.57,23.57,23.57,0.0,0.0,23.54,23.54,23.54,0.0,0.0,23.57,23.57,23.57,0.0,0.0
2018-09-30,23.35,23.35,23.35,0.0,0.0,23.35,23.35,23.35,0.0,0.0,23.35,23.35,23.35,0.0,0.0,23.35,23.35,23.35,0.0,0.0
2018-10-07,23.36,23.36,23.36,0.0,0.0,23.36,23.36,23.36,0.0,0.0,23.36,23.36,23.36,0.0,0.0,23.36,23.36,23.36,0.0,0.0
2018-10-14,23.24,23.24,23.24,0.0,0.0,23.24,23.24,23.24,0.0,0.0,23.24,23.24,23.24,0.0,0.0,23.24,23.24,23.24,0.0,0.0
2018-10-21,23.29,23.29,23.29,0.0,0.0,23.29,23.29,23.29,0.0,0.0,23.28,23.28,23.28,0.0,0.0,23.28,23.28,23.28,0.0,0.0
2018-10-28,23.05,23.05,23.05,0.0,0.0,23.07,23.07,23.07,0.0,0.0,23.05,23.05,23.05,0.0,0.0,23.07,23.07,23.07,0.0,0.0
2018-11-04,23.09,23.09,23.09,0.0,0.0,23.09,23.09,23.09,0.0,0.0,23.03,23.03,23.03,0.0,0.0,23.03,23.03,23.03,0.0,0.0
2018-11-11,22.94,22.94,22.94,0.0,0.0,23.0,23.0,23.0,0.0,0.0,22.94,22.94,22.94,0.0,0.0,23.0,23.0,23.0,0.0,0.0
2018-11-18,23.0,23.0,23.0,0.0,0.0,23.0,23.0,23.0,0.0,0.0,23.0,23.0,23.0,0.0,0.0,23.0,23.0,23.0,0.0,0.0
2018-11-25,22.86,22.86,22.86,0.0,0.0,22.86,22.86,22.86,0.0,0.0,22.86,22.86,22.86,0.0,0.0,22.86,22.86,22.86,0.0,0.0
2018-12-02,23.03,23.03,23.03,0.0,0.0,23.03,23.03,23.03,0.0,0.0,23.03,23.03,23.03,0.0,0.0,23.03,23.03,23.03,0.0,0.0
2018-12-09,23.17,23.17,23.17,0.0,0.0,23.2,23.2,23.2,0.0,0.0,23.16,23.16,23.16,0.0,0.0,23.16,23.16,23.16,0.0,0.0
2018-12-16,23.14,23.14,23.14,0.0,0.0,23.14,23.14,23.14,0.0,0.0,23.07,23.07,23.07,0.0,0.0,23.12,23.12,23.12,0.0,0.0
2018-12-23,23.04,23.04,23.04,0.0,0.0,23.08,23.08,23.08,0.0,0.0,23.04,23.04,23.04,0.0,0.0,23.08,23.08,23.08,0.0,0.0
2018-12-30,23.17,23.17,23.17,0.0,0.0,23.17,23.17,23.17,0.0,0.0,23.17,23.17,23.17,0.0,0.0,23.17,23.17,23.17,0.0,0.0
2019-01-06,23.3,23.3,23.3,0.0,0.0,23.3,23.3,23.3,0.0,0.0,23.26,23.26,23.26,0.0,0.0,23.29,23.29,23.29,0.0,0.0
2019-01-13,23.35,23.35,23.35,0.0,0.0,23.39,23.39,23.39,0.0,0.0,23.35,23.35,23.35,0.0,0.0,23.38,23.38,23.38,0.0,0.0
2019-01-20,23.48,23.48,23.48,0.0,0.0,23.5,23.5,23.5,0.0,0.0,23.48,23.48,23.48,0.0,0.0,23.5,23.5,23.5,0.0,0.0
2019-01-27,23.65,23.65,23.65,0.0,0.0,23.65,23.65,23.65,0.0,0.0,23.64,23.64,23.64,0.0,0.0,23.65,23.65,23.65,0.0,0.0
2019-02-03,23.67,23.67,23.67,0.0,0.0,23.7,23.7,23.7,0.0,0.0,23.67,23.67,23.67,0.0,0.0,23.7,23.7,23.7,0.0,0.0
2019-02-10,23.71,23.71,23.71,0.0,0.0,23.71,23.71,23.71,0.0,0.0,23.71,23.71,23.71,0.0,0.0,23.71,23.71,23.71,0.0,0.0
2019-02-17,23.73,23.73,23.73,0.0,0.0,23.74,23.74,23.74,0.0,0.0,23.7,23.7,23.7,0.0,0.0,23.7,23.7,23.7,0.0,0.0
2019-02-24,23.62,23.62,23.62,0.0,0.0,23.65,23.65,23.65,0.0,0.0,23.61,23.61,23.61,0.0,0.0,23.61,23.61,23.61,0.0,0.0
2019-03-03,23.71,23.71,23.71,0.0,0.0,23.73,23.73,23.73,0.0,0.0,23.71,23.71,23.71,0.0,0.0,23.73,23.73,23.73,0.0,0.0
2019-03-10,23.83,23.83,23.83,0.0,0.0,23.84,23.84,23.84,0.0,0.0,23.83,23.83,23.83,0.0,0.0,23.84,23.84,23.84,0.0,0.0
2019-03-17,24.07,24.07,24.07,0.0,0.0,24.07,24.07,24.07,0.0,0.0,24.07,24.07,24.07,0.0,0.0,24.07,24.07,24.07,0.0,0.0
2019-03-24,24.12,24.12,24.12,0.0,0.0,24.12,24.12,24.12,0.0,0.0,24.12,24.12,24.12,0.0,0.0,24.12,24.12,24.12,0.0,0.0
2019-03-31,24.06,24.06,24.06,0.0,0.0,24.06,24.06,24.06,0.0,0.0,24.05,24.05,24.05,0.0,0.0,24.05,24.05,24.05,0.0,0.0
2019-04-07,24.16,24.16,24.16,0.0,0.0,24.16,24.16,24.16,0.0,0.0,24.16,24.16,24.16,0.0,0.0,24.16,24.16,24.16,0.0,0.0
2019-04-14,24.15,24.15,24.15,0.0,0.0,24.15,24.15,24.15,0.0,0.0,24.12,24.12,24.12,0.0,0.0,24.12,24.12,24.12,0.0,0.0
2019-04-21,24.31,24.31,24.31,0.0,0.0,24.31,24.31,24.31,0.0,0.0,24.27,24.27,24.27,0.0,0.0,24.27,24.27,24.27,0.0,0.0
2019-04-28,24.17,24.17,24.17,0.0,0.0,24.22,24.22,24.22,0.0,0.0,24.14,24.14,24.14,0.0,0.0,24.18,24.18,24.18,0.0,0.0
2019-05-05,24.21,24.21,24.21,0.0,0.0,24.24,24.24,24.24,0.0,0.0,24.19,24.19,24.19,0.0,0.0,24.2,24.2,24.2,0.0,0.0
2019-05-12,24.31,24.31,24.31,0.0,0.0,24.31,24.31,24.31,0.0,0.0,24.27,24.27,24.27,0.0,0.0,24.27,24.27,24.27,0.0,0.0
2019-05-19,24.33,24.33,24.33,0.0,0.0,24.33,24.33,24.33,0.0,0.0,24.33,24.33,24.33,0.0,0.0,24.33,24.33,24.33,0.0,0.0
2019-05-26,24.34,24.34,24.34,0.0,0.0,24.48,24.48,24.48,0.0,0.0,24.34,24.34,24.34,0.0,0.0,24.45,24.45,24.45,0.0,0.0
2019-06-02,24.59,24.59,24.59,0.0,0.0,24.59,24.59,24.59,0.0,0.0,24.59,24.59,24.59,0.0,0.0,24.59,24.59,24.59,0.0,0.0
2019-06-09,24.63,24.63,24.63,0.0,0.0,24.66,24.66,24.66,0.0,0.0,24.63,24.63,24.63,0.0,0.0,24.65,24.65,24.65,0.0,0.0
2019-06-16,24.92,24.92,24.92,0.0,0.0,24.94,24.94,24.94,0.0,0.0,24.92,24.92,24.92,0.0,0.0,24.94,24.94,24.94,0.0,0.0
2019-06-23,25.0,25.0,25.0,0.0,0.0,25.04,25.04,25.04,0.0,0.0,25.0,25.0,25.0,0.0,0.0,25.04,25.04,25.04,0.0,0.0
2019-06-30,25.04,25.04,25.04,0.0,0.0,25.04,25.04,25.04,0.0,0.0,25.04,25.04,25.04,0.0,0.0,25.04,25.04,25.04,0.0,0.0
2019-07-07,24.93,24.93,24.93,0.0,0.0,24.93,24.93,24.93,0.0,0.0,24.93,24.93,24.93,0.0,0.0,24.93,24.93,24.93,0.0,0.0
2019-07-14,25.04,25.04,25.04,0.0,0.0,25.08,25.08,25.08,0.0,0.0,25.03,25.03,25.03,0.0,0.0,25.04,25.04,25.04,0.0,0.0
2019-07-21,25.13,25.13,25.13,0.0,0.0,25.15,25.15,25.15,0.0,0.0,25.11,25.11,25.11,0.0,0.0,25.11,25.11,25.11,0.0,0.0
2019-07-28,25.27,25.27,25.27,0.0,0.0,25.31,25.31,25.31,0.0,0.0,25.27,25.27,25.27,0.0,0.0,25.31,25.31,25.31,0.0,0.0
2019-08-04,25.48,25.48,25.48,0.0,0.0,25.48,25.48,25.48,0.0,0.0,25.42,25.42,25.42,0.0,0.0,25.42,25.42,25.42,0.0,0.0
2019-08-11,25.75,25.75,25.75,0.0,0.0,25.75,25.75,25.75,0.0,0.0,25.71,25.71,25.71,0.0,0.0,25.71,25.71,25.71,0.0,0.0
2019-08-18,25.71,25.71,25.71,0.0,0.0,25.81,25.81,25.81,0.0,0.0,25.69,25.69,25.69,0.0,0.0,25.79,25.79,25.79,0.0,0.0
2019-08-25,25.77,25.77,25.77,0.0,0.0,25.78,25.78,25.78,0.0,0.0,25.72,25.72,25.72,0.0,0.0,25.78,25.78,25.78,0.0,0.0
2019-09-01,25.69,25.69,25.69,0.0,0.0,25.73,25.73,25.73,0.0,0.0,25.68,25.68,25.68,0.0,0.0,25.73,25.73,25.73,0.0,0.0
2019-09-08,25.29,25.29,25.29,0.0,0.0,25.29,25.29,25.29,0.0,0.0,25.18,25.18,25.18,0.0,0.0,25.21,25.21,25.21,0.0,0.0
2019-09-15,25.48,25.48,25.48,0.0,0.0,25.59,25.59,25.59,0.0,0.0,25.48,25.48,25.48,0.0,0.0,25.59,25.59,25.59,0.0,0.0
2019-09-22,25.64,25.64,25.64,0.0,0.0,25.67,25.67,25.67,0.0,0.0,25.61,25.61,25.61,0.0,0.0,25.67,25.67,25.67,0.0,0.0
2019-09-29,25.79,25.79,25.79,0.0,0.0,25.8,25.8,25.8,0.0,0.0,25.74,25.74,25.74,0.0,0.0,25.8,25.8,25.8,0.0,0.0
2019-10-06,25.48,25.48,25.48,0.0,0.0,25.52,25.52,25.52,0.0,0.0,25.46,25.46,25.46,0.0,0.0,25.47,25.47,25.47,0.0,0.0
2019-10-13,25.6,25.6,25.6,0.0,0.0,25.6,25.6,25.6,0.0,0.0,25.56,25.56,25.56,0.0,0.0,25.56,25.56,25.56,0.0,0.0
2019-10-20,25.64,25.64,25.64,0.0,0.0,25.64,25.64,25.64,0.0,0.0,25.57,25.57,25.57,0.0,0.0,25.58,25.58,25.58,0.0,0.0
2019-10-27,25.69,25.69,25.69,0.0,0.0,25.7,25.7,25.7,0.0,0.0,25.63,25.63,25.63,0.0,0.0,25.66,25.66,25.66,0.0,0.0
2019-11-03,25.42,25.42,25.42,0.0,0.0,25.44,25.44,25.44,0.0,0.0,25.34,25.34,25.34,0.0,0.0,25.34,25.34,25.34,0.0,0.0
2019-11-10,25.57,25.57,25.57,0.0,0.0,25.57,25.57,25.57,0.0,0.0,25.54,25.54,25.54,0.0,0.0,25.54,25.54,25.54,0.0,0.0
2019-11-17,25.64,25.64,25.64,0.0,0.0,25.68,25.68,25.68,0.0,0.0,25.63,25.63,25.63,0.0,0.0,25.68,25.68,25.68,0.0,0.0
2019-11-24,25.69,25.69,25.69,0.0,0.0,25.73,25.73,25.73,0.0,0.0,25.66,25.66,25.66,0.0,0.0,25.68,25.68,25.68,0.0,0.0
2019-12-01,25.68,25.68,25.68,0.0,0.0,25.69,25.69,25.69,0.0,0.0,25.67,25.67,25.67,0.0,0.0,25.68,25.68,25.68,0.0,0.0
2019-12-08,25.78,25.78,25.78,0.0,0.0,25.82,25.82,25.82,0.0,0.0,25.69,25.69,25.69,0.0,0.0,25.82,25.82,25.82,0.0,0.0
2019-12-15,25.72,25.72,25.72,0.0,0.0,25.77,25.77,25.77,0.0,0.0,25.71,25.71,25.71,0.0,0.0,25.73,25.73,25.73,0.0,0.0
2019-12-22,25.82,25.82,25.82,0.0,0.0,25.88,25.88,25.88,0.0,0.0,25.82,25.82,25.82,0.0,0.0,25.86,25.86,25.86,0.0,0.0
2019-12-29,25.69,25.69,25.69,0.0,0.0,25.82,25.82,25.82,0.0,0.0,25.69,25.69,25.69,0.0,0.0,25.8,25.8,25.8,0.0,0.0
