Date,KINS_Open_average,KINS_Open_max,KINS_Open_min,KINS_Open_volatility,KINS_Open_change,KINS_High_average,KINS_High_max,KINS_High_min,KINS_High_volatility,KINS_High_change,KINS_Low_average,KINS_Low_max,KINS_Low_min,KINS_Low_volatility,KINS_Low_change,KINS_Close_average,KINS_Close_max,KINS_Close_min,KINS_Close_volatility,KINS_Close_change,KINS_Volume_average,KINS_Volume_max,KINS_Volume_min,KINS_Volume_volatility,KINS_Volume_change
2018-01-14,21.0,21.4,20.7,0.6999999999999993,0.3999999999999986,21.169999999999998,21.4,20.8,0.5999999999999979,0.3999999999999986,20.72,21.05,20.3,0.75,0.40000000000000213,21.03,21.4,20.65,0.75,0.7000000000000028,30352,49810,19246,30564,-9351
2018-01-21,21.39,21.7,20.9,0.8000000000000007,-0.6000000000000014,21.468,21.7,21.09,0.6099999999999994,-0.6099999999999994,20.984,21.3,20.51,0.7899999999999991,-0.7899999999999991,21.22,21.7,20.85,0.8499999999999979,-0.8499999999999979,25126,51893,9877,42016,3264
2018-01-28,20.57,21.05,19.75,1.3000000000000007,-0.9499999999999993,20.796,21.2,20.23,0.9699999999999989,-0.9699999999999989,20.13,20.7,19.25,1.4499999999999993,-1.4499999999999993,20.330000000000002,21.05,19.3,1.75,-1.75,34424,44933,26934,17999,7035
2018-02-04,19.54,20.25,19.0,1.25,1.25,20.086,21.06,19.65,1.4100000000000001,1.3599999999999994,19.412,20.05,18.8,1.25,1.25,19.88,20.95,19.4,1.5500000000000007,1.4499999999999993,36916,48078,22876,25202,248
2018-02-11,20.6,20.95,20.35,0.5999999999999979,-0.34999999999999787,20.845,21.35,20.5,0.8500000000000014,0.370000000000001,20.3275,20.5,20.05,0.4499999999999993,-0.03999999999999915,20.575,20.75,20.35,0.3999999999999986,0.05000000000000071,31791,35985,27484,8501,1891
2018-02-18,20.22,20.55,19.85,0.6999999999999993,-0.6999999999999993,20.408,20.6,20.24,0.360000000000003,-0.3000000000000007,19.788,20.15,19.57,0.5799999999999983,-0.3500000000000014,20.04,20.2,19.9,0.3000000000000007,-0.25,21057,29868,10229,19639,-769
2018-02-25,19.59,20.0,19.1,0.8999999999999986,0.25,20.02,20.45,19.4,1.0500000000000007,0.25,19.37,19.8,19.1,0.6999999999999993,0.15000000000000213,19.75,20.4,19.1,1.2999999999999972,0.6499999999999986,16575,21206,9513,11693,5139
2018-03-04,20.13,20.5,19.85,0.6499999999999986,-0.5,20.412,20.56,20.2,0.35999999999999943,0.05000000000000071,19.86,20.15,19.65,0.5,-0.14999999999999858,20.18,20.45,19.85,0.5999999999999979,0.3500000000000014,33374,44121,18168,25953,12793
2018-03-11,19.35,21.1,17.3,3.8000000000000007,-3.099999999999998,19.768,21.35,17.4,3.950000000000003,-3.8000000000000007,18.726,20.95,16.62,4.329999999999998,-3.7399999999999984,18.99,21.05,16.8,4.25,-4.199999999999999,77842,140695,25450,115245,66146
2018-03-18,15.950000000000001,16.6,14.65,1.950000000000001,1.950000000000001,16.694,17.15,16.02,1.129999999999999,1.129999999999999,15.55,16.5,13.2,3.3000000000000007,3.3000000000000007,16.43,17.1,15.8,1.3000000000000007,1.3000000000000007,154055,475478,61240,414238,-412613
2018-03-25,16.875,17.2,16.7,0.5,-0.3999999999999986,17.1875,17.5,16.9,0.6000000000000014,-0.3500000000000014,16.4125,16.75,15.8,0.9499999999999993,-0.6499999999999986,16.5375,16.8,15.95,0.8500000000000014,-0.6999999999999993,45333,65274,27101,38173,11671
2018-04-01,16.32,16.85,15.9,0.9500000000000011,0.8500000000000014,16.62,16.95,16.15,0.8000000000000007,0.7000000000000028,16.18,16.6,15.75,0.8500000000000014,0.6499999999999986,16.37,16.8,15.85,0.9500000000000011,0.5999999999999996,46224,77129,27585,49544,-49544
2018-04-08,17.22,18.05,16.55,1.5,0.75,17.490000000000002,18.05,17.1,0.9499999999999993,0.1999999999999993,16.91,17.05,16.4,0.6500000000000021,0.6500000000000021,17.16,17.3,17.0,0.3000000000000007,0.05000000000000071,30840,39488,18746,20742,1943
