Date,Franklin FTSE Italy_Open_average,Franklin FTSE Italy_Open_max,Franklin FTSE Italy_Open_min,Franklin FTSE Italy_Open_volatility,Franklin FTSE Italy_Open_change,Franklin FTSE Italy_High_average,Franklin FTSE Italy_High_max,Franklin FTSE Italy_High_min,Franklin FTSE Italy_High_volatility,Franklin FTSE Italy_High_change,Franklin FTSE Italy_Low_average,Franklin FTSE Italy_Low_max,Franklin FTSE Italy_Low_min,Franklin FTSE Italy_Low_volatility,Franklin FTSE Italy_Low_change,Franklin FTSE Italy_Close_average,Franklin FTSE Italy_Close_max,Franklin FTSE Italy_Close_min,Franklin FTSE Italy_Close_volatility,Franklin FTSE Italy_Close_change
2018-06-03,25.25,25.25,25.25,0.0,0.0,25.25,25.25,25.25,0.0,0.0,25.25,25.25,25.25,0.0,0.0,25.25,25.25,25.25,0.0,0.0
2018-06-10,24.76,24.76,24.76,0.0,0.0,24.85,24.85,24.85,0.0,0.0,24.7,24.7,24.7,0.0,0.0,24.85,24.85,24.85,0.0,0.0
2018-06-17,23.82,23.82,23.82,0.0,0.0,23.82,23.82,23.82,0.0,0.0,23.8,23.8,23.8,0.0,0.0,23.8,23.8,23.8,0.0,0.0
2018-06-24,24.67,24.67,24.67,0.0,0.0,24.67,24.67,24.67,0.0,0.0,24.67,24.67,24.67,0.0,0.0,24.67,24.67,24.67,0.0,0.0
2018-07-01,24.36,24.36,24.36,0.0,0.0,24.36,24.36,24.36,0.0,0.0,24.36,24.36,24.36,0.0,0.0,24.36,24.36,24.36,0.0,0.0
2018-07-08,24.49,24.49,24.49,0.0,0.0,24.49,24.49,24.49,0.0,0.0,24.49,24.49,24.49,0.0,0.0,24.49,24.49,24.49,0.0,0.0
2018-07-15,24.11,24.11,24.11,0.0,0.0,24.11,24.11,24.11,0.0,0.0,24.11,24.11,24.11,0.0,0.0,24.11,24.11,24.11,0.0,0.0
2018-07-22,24.25,24.25,24.25,0.0,0.0,24.25,24.25,24.25,0.0,0.0,24.25,24.25,24.25,0.0,0.0,24.25,24.25,24.25,0.0,0.0
2018-07-29,23.78,23.78,23.78,0.0,0.0,23.78,23.78,23.78,0.0,0.0,23.78,23.78,23.78,0.0,0.0,23.78,23.78,23.78,0.0,0.0
2018-08-05,22.29,22.29,22.29,0.0,0.0,22.29,22.29,22.29,0.0,0.0,22.29,22.29,22.29,0.0,0.0,22.29,22.29,22.29,0.0,0.0
2018-08-12,23.23,23.23,23.23,0.0,0.0,23.23,23.23,23.23,0.0,0.0,23.23,23.23,23.23,0.0,0.0,23.23,23.23,23.23,0.0,0.0
2018-08-19,24.22,24.22,24.22,0.0,0.0,24.22,24.22,24.22,0.0,0.0,24.22,24.22,24.22,0.0,0.0,24.22,24.22,24.22,0.0,0.0
2018-08-26,23.93,23.93,23.93,0.0,0.0,23.93,23.93,23.93,0.0,0.0,23.93,23.93,23.93,0.0,0.0,23.93,23.93,23.93,0.0,0.0
2018-09-02,22.96,22.96,22.96,0.0,0.0,22.96,22.96,22.96,0.0,0.0,22.96,22.96,22.96,0.0,0.0,22.96,22.96,22.96,0.0,0.0
2018-09-09,22.96,22.96,22.96,0.0,0.0,22.96,22.96,22.96,0.0,0.0,22.96,22.96,22.96,0.0,0.0,22.96,22.96,22.96,0.0,0.0
2018-09-16,22.56,22.56,22.56,0.0,0.0,22.56,22.56,22.56,0.0,0.0,22.56,22.56,22.56,0.0,0.0,22.56,22.56,22.56,0.0,0.0
2018-09-23,22.02,22.02,22.02,0.0,0.0,22.02,22.02,22.02,0.0,0.0,22.02,22.02,22.02,0.0,0.0,22.02,22.02,22.02,0.0,0.0
2018-09-30,21.21,21.21,21.21,0.0,0.0,21.21,21.21,21.21,0.0,0.0,21.15,21.15,21.15,0.0,0.0,21.15,21.15,21.15,0.0,0.0
2018-10-07,20.26,20.26,20.26,0.0,0.0,20.26,20.26,20.26,0.0,0.0,20.26,20.26,20.26,0.0,0.0,20.26,20.26,20.26,0.0,0.0
2018-10-14,20.87,20.87,20.87,0.0,0.0,20.87,20.87,20.87,0.0,0.0,20.87,20.87,20.87,0.0,0.0,20.87,20.87,20.87,0.0,0.0
2018-10-21,21.16,21.16,21.16,0.0,0.0,21.18,21.18,21.18,0.0,0.0,21.15,21.15,21.15,0.0,0.0,21.15,21.15,21.15,0.0,0.0
2018-10-28,21.31,21.31,21.31,0.0,0.0,21.31,21.31,21.31,0.0,0.0,21.25,21.25,21.25,0.0,0.0,21.25,21.25,21.25,0.0,0.0
2018-11-04,20.84,20.84,20.84,0.0,0.0,20.84,20.84,20.84,0.0,0.0,20.81,20.81,20.81,0.0,0.0,20.81,20.81,20.81,0.0,0.0
2018-11-11,21.03,21.03,21.03,0.0,0.0,21.03,21.03,21.03,0.0,0.0,21.03,21.03,21.03,0.0,0.0,21.03,21.03,21.03,0.0,0.0
2018-11-18,21.21,21.21,21.21,0.0,0.0,21.21,21.21,21.21,0.0,0.0,21.09,21.09,21.09,0.0,0.0,21.17,21.17,21.17,0.0,0.0
2018-11-25,21.15,21.15,21.15,0.0,0.0,21.18,21.18,21.18,0.0,0.0,21.15,21.15,21.15,0.0,0.0,21.18,21.18,21.18,0.0,0.0
2018-12-02,20.55,20.55,20.55,0.0,0.0,20.55,20.55,20.55,0.0,0.0,20.55,20.55,20.55,0.0,0.0,20.55,20.55,20.55,0.0,0.0
2018-12-09,20.46,20.46,20.46,0.0,0.0,20.46,20.46,20.46,0.0,0.0,20.45,20.45,20.45,0.0,0.0,20.45,20.45,20.45,0.0,0.0
2018-12-16,19.76,19.76,19.76,0.0,0.0,19.82,19.82,19.82,0.0,0.0,19.63,19.63,19.63,0.0,0.0,19.63,19.63,19.63,0.0,0.0
2018-12-23,20.19,20.19,20.19,0.0,0.0,20.27,20.27,20.27,0.0,0.0,20.19,20.19,20.19,0.0,0.0,20.27,20.27,20.27,0.0,0.0
2018-12-30,21.11,21.11,21.11,0.0,0.0,21.11,21.11,21.11,0.0,0.0,21.11,21.11,21.11,0.0,0.0,21.11,21.11,21.11,0.0,0.0
2019-01-06,21.15,21.15,21.15,0.0,0.0,21.27,21.27,21.27,0.0,0.0,21.15,21.15,21.15,0.0,0.0,21.25,21.25,21.25,0.0,0.0
2019-01-13,21.57,21.57,21.57,0.0,0.0,21.59,21.59,21.59,0.0,0.0,21.57,21.57,21.57,0.0,0.0,21.59,21.59,21.59,0.0,0.0
2019-01-20,21.58,21.58,21.58,0.0,0.0,21.64,21.64,21.64,0.0,0.0,21.58,21.58,21.58,0.0,0.0,21.64,21.64,21.64,0.0,0.0
2019-01-27,21.7,21.7,21.7,0.0,0.0,21.7,21.7,21.7,0.0,0.0,21.7,21.7,21.7,0.0,0.0,21.7,21.7,21.7,0.0,0.0
2019-02-03,21.37,21.37,21.37,0.0,0.0,21.37,21.37,21.37,0.0,0.0,21.31,21.31,21.31,0.0,0.0,21.33,21.33,21.33,0.0,0.0
2019-02-10,22.0,22.0,22.0,0.0,0.0,22.06,22.06,22.06,0.0,0.0,22.0,22.0,22.0,0.0,0.0,22.06,22.06,22.06,0.0,0.0
2019-02-17,22.37,22.37,22.37,0.0,0.0,22.37,22.37,22.37,0.0,0.0,22.37,22.37,22.37,0.0,0.0,22.37,22.37,22.37,0.0,0.0
2019-02-24,22.69,22.69,22.69,0.0,0.0,22.7,22.7,22.7,0.0,0.0,22.64,22.64,22.64,0.0,0.0,22.7,22.7,22.7,0.0,0.0
2019-03-03,22.51,22.51,22.51,0.0,0.0,22.51,22.51,22.51,0.0,0.0,22.49,22.49,22.49,0.0,0.0,22.5,22.5,22.5,0.0,0.0
2019-03-10,23.3,23.3,23.3,0.0,0.0,23.37,23.37,23.37,0.0,0.0,23.3,23.3,23.3,0.0,0.0,23.35,23.35,23.35,0.0,0.0
2019-03-17,23.12,23.12,23.12,0.0,0.0,23.12,23.12,23.12,0.0,0.0,23.03,23.03,23.03,0.0,0.0,23.05,23.05,23.05,0.0,0.0
2019-03-24,23.42,23.42,23.42,0.0,0.0,23.45,23.45,23.45,0.0,0.0,23.41,23.41,23.41,0.0,0.0,23.45,23.45,23.45,0.0,0.0
2019-03-31,23.68,23.68,23.68,0.0,0.0,23.68,23.68,23.68,0.0,0.0,23.68,23.68,23.68,0.0,0.0,23.68,23.68,23.68,0.0,0.0
2019-04-07,23.86,23.86,23.86,0.0,0.0,23.86,23.86,23.86,0.0,0.0,23.86,23.86,23.86,0.0,0.0,23.86,23.86,23.86,0.0,0.0
2019-04-14,23.8,23.8,23.8,0.0,0.0,23.87,23.87,23.87,0.0,0.0,23.8,23.8,23.8,0.0,0.0,23.87,23.87,23.87,0.0,0.0
2019-04-21,23.62,23.62,23.62,0.0,0.0,23.62,23.62,23.62,0.0,0.0,23.62,23.62,23.62,0.0,0.0,23.62,23.62,23.62,0.0,0.0
2019-04-28,23.09,23.09,23.09,0.0,0.0,23.34,23.34,23.34,0.0,0.0,23.09,23.09,23.09,0.0,0.0,23.34,23.34,23.34,0.0,0.0
2019-05-05,22.44,22.44,22.44,0.0,0.0,22.44,22.44,22.44,0.0,0.0,22.44,22.44,22.44,0.0,0.0,22.44,22.44,22.44,0.0,0.0
2019-05-12,22.6,22.6,22.6,0.0,0.0,22.65,22.65,22.65,0.0,0.0,22.6,22.6,22.6,0.0,0.0,22.65,22.65,22.65,0.0,0.0
2019-05-19,22.58,22.58,22.58,0.0,0.0,22.59,22.59,22.59,0.0,0.0,22.58,22.58,22.58,0.0,0.0,22.59,22.59,22.59,0.0,0.0
2019-05-26,21.97,21.97,21.97,0.0,0.0,21.97,21.97,21.97,0.0,0.0,21.97,21.97,21.97,0.0,0.0,21.97,21.97,21.97,0.0,0.0
2019-06-02,22.83,22.83,22.83,0.0,0.0,22.85,22.85,22.85,0.0,0.0,22.82,22.82,22.82,0.0,0.0,22.85,22.85,22.85,0.0,0.0
2019-06-09,22.23,22.23,22.23,0.0,0.0,22.24,22.24,22.24,0.0,0.0,22.15,22.15,22.15,0.0,0.0,22.16,22.16,22.16,0.0,0.0
2019-06-16,23.28,23.28,23.28,0.0,0.0,23.28,23.28,23.28,0.0,0.0,23.28,23.28,23.28,0.0,0.0,23.28,23.28,23.28,0.0,0.0
2019-06-23,23.15,23.15,23.15,0.0,0.0,23.15,23.15,23.15,0.0,0.0,22.99,22.99,22.99,0.0,0.0,23.01,23.01,23.01,0.0,0.0
2019-06-30,23.63,23.63,23.63,0.0,0.0,23.67,23.67,23.67,0.0,0.0,23.58,23.58,23.58,0.0,0.0,23.61,23.61,23.61,0.0,0.0
2019-07-07,23.97,23.97,23.97,0.0,0.0,23.97,23.97,23.97,0.0,0.0,23.94,23.94,23.94,0.0,0.0,23.94,23.94,23.94,0.0,0.0
2019-07-14,23.36,23.36,23.36,0.0,0.0,23.36,23.36,23.36,0.0,0.0,23.36,23.36,23.36,0.0,0.0,23.36,23.36,23.36,0.0,0.0
2019-07-21,23.22,23.22,23.22,0.0,0.0,23.22,23.22,23.22,0.0,0.0,23.22,23.22,23.22,0.0,0.0,23.22,23.22,23.22,0.0,0.0
2019-07-28,22.25,22.25,22.25,0.0,0.0,22.33,22.33,22.33,0.0,0.0,22.25,22.25,22.25,0.0,0.0,22.27,22.27,22.27,0.0,0.0
2019-08-04,21.71,21.71,21.71,0.0,0.0,21.71,21.71,21.71,0.0,0.0,21.71,21.71,21.71,0.0,0.0,21.71,21.71,21.71,0.0,0.0
2019-08-11,21.98,21.98,21.98,0.0,0.0,21.98,21.98,21.98,0.0,0.0,21.93,21.93,21.93,0.0,0.0,21.93,21.93,21.93,0.0,0.0
2019-08-18,22.07,22.07,22.07,0.0,0.0,22.08,22.08,22.08,0.0,0.0,22.07,22.07,22.07,0.0,0.0,22.08,22.08,22.08,0.0,0.0
2019-08-25,22.59,22.59,22.59,0.0,0.0,22.59,22.59,22.59,0.0,0.0,22.59,22.59,22.59,0.0,0.0,22.59,22.59,22.59,0.0,0.0
2019-09-01,23.25,23.25,23.25,0.0,0.0,23.25,23.25,23.25,0.0,0.0,23.25,23.25,23.25,0.0,0.0,23.25,23.25,23.25,0.0,0.0
2019-09-08,23.28,23.28,23.28,0.0,0.0,23.28,23.28,23.28,0.0,0.0,23.18,23.18,23.18,0.0,0.0,23.18,23.18,23.18,0.0,0.0
2019-09-15,23.15,23.15,23.15,0.0,0.0,23.15,23.15,23.15,0.0,0.0,23.15,23.15,23.15,0.0,0.0,23.15,23.15,23.15,0.0,0.0
2019-09-22,23.05,23.05,23.05,0.0,0.0,23.13,23.13,23.13,0.0,0.0,23.05,23.05,23.05,0.0,0.0,23.13,23.13,23.13,0.0,0.0
2019-09-29,22.71,22.71,22.71,0.0,0.0,22.76,22.76,22.76,0.0,0.0,22.71,22.71,22.71,0.0,0.0,22.76,22.76,22.76,0.0,0.0
2019-10-06,23.36,23.36,23.36,0.0,0.0,23.36,23.36,23.36,0.0,0.0,23.36,23.36,23.36,0.0,0.0,23.36,23.36,23.36,0.0,0.0
2019-10-13,24.0,24.0,24.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0
2019-10-20,24.08,24.08,24.08,0.0,0.0,24.08,24.08,24.08,0.0,0.0,24.05,24.05,24.05,0.0,0.0,24.07,24.07,24.07,0.0,0.0
2019-10-27,24.8,24.8,24.8,0.0,0.0,24.8,24.8,24.8,0.0,0.0,24.74,24.74,24.74,0.0,0.0,24.74,24.74,24.74,0.0,0.0
2019-11-03,24.73,24.73,24.73,0.0,0.0,24.73,24.73,24.73,0.0,0.0,24.73,24.73,24.73,0.0,0.0,24.73,24.73,24.73,0.0,0.0
2019-11-10,24.76,24.76,24.76,0.0,0.0,24.77,24.77,24.77,0.0,0.0,24.66,24.66,24.66,0.0,0.0,24.77,24.77,24.77,0.0,0.0
2019-11-17,24.61,24.61,24.61,0.0,0.0,24.61,24.61,24.61,0.0,0.0,24.61,24.61,24.61,0.0,0.0,24.61,24.61,24.61,0.0,0.0
2019-11-24,24.06,24.06,24.06,0.0,0.0,24.06,24.06,24.06,0.0,0.0,24.06,24.06,24.06,0.0,0.0,24.06,24.06,24.06,0.0,0.0
2019-12-01,24.11,24.11,24.11,0.0,0.0,24.11,24.11,24.11,0.0,0.0,24.11,24.11,24.11,0.0,0.0,24.11,24.11,24.11,0.0,0.0
2019-12-08,24.64,24.64,24.64,0.0,0.0,24.67,24.67,24.67,0.0,0.0,24.64,24.64,24.64,0.0,0.0,24.66,24.66,24.66,0.0,0.0
2019-12-15,24.98,24.98,24.98,0.0,0.0,24.98,24.98,24.98,0.0,0.0,24.96,24.96,24.96,0.0,0.0,24.96,24.96,24.96,0.0,0.0
2019-12-22,24.91,24.91,24.91,0.0,0.0,24.91,24.91,24.91,0.0,0.0,24.76,24.76,24.76,0.0,0.0,24.76,24.76,24.76,0.0,0.0
2019-12-29,24.93,24.93,24.93,0.0,0.0,24.93,24.93,24.93,0.0,0.0,24.85,24.85,24.85,0.0,0.0,24.85,24.85,24.85,0.0,0.0
