Date,AMS_Open_average,AMS_Open_max,AMS_Open_min,AMS_Open_volatility,AMS_Open_change,AMS_High_average,AMS_High_max,AMS_High_min,AMS_High_volatility,AMS_High_change,AMS_Low_average,AMS_Low_max,AMS_Low_min,AMS_Low_volatility,AMS_Low_change,AMS_Close_average,AMS_Close_max,AMS_Close_min,AMS_Close_volatility,AMS_Close_change,AMS_Volume_average,AMS_Volume_max,AMS_Volume_min,AMS_Volume_volatility,AMS_Volume_change
2018-01-14,2.75,2.8,2.7,0.09999999999999964,0.0,2.77325,2.8,2.75,0.04999999999999982,0.04300000000000015,2.7207500000000002,2.75,2.7,0.04999999999999982,0.04999999999999982,2.7565,2.793,2.733,0.06000000000000005,0.04300000000000015,1224,1901,96,1805,-1394
2018-01-21,2.78,2.9,2.65,0.25,0.20000000000000018,2.8418,2.9,2.792,0.1080000000000001,0.058000000000000274,2.75,2.85,2.65,0.20000000000000018,0.10000000000000009,2.8018,2.867,2.75,0.11699999999999999,-0.041999999999999815,1437,2830,533,2297,-292
2018-01-28,2.73,2.75,2.7,0.04999999999999982,-0.04999999999999982,2.73,2.75,2.7,0.04999999999999982,-0.04999999999999982,2.685,2.7,2.65,0.050000000000000266,-0.050000000000000266,2.685,2.7,2.65,0.050000000000000266,-0.050000000000000266,539,954,300,654,-126
2018-02-04,2.6,2.7,2.55,0.15000000000000036,0.050000000000000266,2.64,2.7,2.6,0.10000000000000009,-0.04999999999999982,2.54,2.6,2.5,0.10000000000000009,-0.04999999999999982,2.5824,2.65,2.5,0.1499999999999999,-0.050000000000000266,1783,6952,201,6751,-101
2018-02-11,2.61,2.65,2.55,0.10000000000000009,0.10000000000000009,2.62,2.65,2.6,0.04999999999999982,0.04999999999999982,2.54,2.6,2.45,0.1499999999999999,0.09999999999999964,2.59,2.6,2.55,0.050000000000000266,0.0,761,2531,15,2516,-2429
2018-02-18,2.5625,2.6,2.5,0.10000000000000009,0.10000000000000009,2.5875,2.6,2.55,0.050000000000000266,0.0,2.55,2.6,2.5,0.10000000000000009,0.10000000000000009,2.575,2.6,2.55,0.050000000000000266,0.0,453,696,100,596,185
2018-02-25,2.6,2.65,2.55,0.10000000000000009,0.04999999999999982,2.61,2.65,2.6,0.04999999999999982,0.04999999999999982,2.57,2.6,2.55,0.050000000000000266,0.0,2.58,2.6,2.55,0.050000000000000266,0.0,719,1600,152,1448,-336
2018-03-04,2.57,2.6,2.55,0.050000000000000266,-0.050000000000000266,2.58,2.6,2.55,0.050000000000000266,0.0,2.5391999999999997,2.55,2.5,0.04999999999999982,-0.04999999999999982,2.5591999999999997,2.6,2.546,0.05400000000000027,0.050000000000000266,518,843,212,631,-117
2018-03-11,2.59,2.7,2.55,0.15000000000000036,0.0,2.61,2.7,2.55,0.15000000000000036,-0.050000000000000266,2.56,2.6,2.55,0.050000000000000266,0.0,2.58,2.6,2.55,0.050000000000000266,-0.050000000000000266,686,1285,185,1100,48
2018-03-18,2.6,2.7,2.55,0.15000000000000036,0.15000000000000036,2.65,2.75,2.6,0.1499999999999999,0.10000000000000009,2.59,2.65,2.55,0.10000000000000009,0.10000000000000009,2.64,2.7,2.6,0.10000000000000009,0.10000000000000009,1173,2391,207,2184,1414
