Date,MFSF_Open_average,MFSF_Open_max,MFSF_Open_min,MFSF_Open_volatility,MFSF_Open_change,MFSF_High_average,MFSF_High_max,MFSF_High_min,MFSF_High_volatility,MFSF_High_change,MFSF_Low_average,MFSF_Low_max,MFSF_Low_min,MFSF_Low_volatility,MFSF_Low_change,MFSF_Close_average,MFSF_Close_max,MFSF_Close_min,MFSF_Close_volatility,MFSF_Close_change,MFSF_Volume_average,MFSF_Volume_max,MFSF_Volume_min,MFSF_Volume_volatility,MFSF_Volume_change
2018-01-14,39.018,39.49,38.6,0.8900000000000006,0.8900000000000006,39.436,39.74,39.1,0.6400000000000006,-0.00999999999999801,38.518,38.65,38.35,0.29999999999999716,0.0899999999999963,38.83,39.2,38.45,0.75,0.44999999999999574,5796,7703,2182,5521,-2804
2018-01-21,37.995999999999995,38.58,37.4,1.1799999999999997,-0.7800000000000011,38.12,38.65,37.8,0.8500000000000014,-0.8500000000000014,37.48,38.3,37.05,1.25,-1.0499999999999972,37.66,38.3,37.3,1.0,-0.8999999999999986,5261,9301,3046,6255,-5513
2018-01-28,38.148,39.0,37.5,1.5,1.0,38.414,39.15,37.9,1.25,0.8000000000000043,37.51,38.45,36.5,1.9500000000000028,-1.0,37.72,38.65,36.55,2.1000000000000014,-1.0,6687,10540,3149,7391,7391
2018-02-04,36.35,37.05,35.5,1.5499999999999972,0.5499999999999972,37.13,37.65,36.7,0.9499999999999957,-0.30000000000000426,35.12,35.95,34.4,1.5500000000000043,-0.45000000000000284,35.66,36.15,35.0,1.1499999999999986,-0.5499999999999972,8595,14096,5700,8396,6750
2018-02-11,35.125,35.45,34.8,0.6500000000000057,0.45000000000000284,35.9375,36.4,35.7,0.6999999999999957,0.6999999999999957,35.0675,35.35,34.8,0.5500000000000043,0.5,35.3625,35.7,35.0,0.7000000000000028,0.45000000000000284,6395,8532,4962,3570,-3570
2018-02-18,35.480000000000004,36.45,34.5,1.9500000000000028,0.8500000000000014,35.79,36.45,35.35,1.1000000000000014,0.8500000000000014,35.04,36.15,34.3,1.8500000000000014,1.8500000000000014,35.38,36.15,34.35,1.7999999999999972,1.7999999999999972,2616,3720,1078,2642,-2383
2018-02-25,35.55,35.95,34.8,1.1500000000000057,-0.25,35.980000000000004,36.1,35.9,0.20000000000000284,-0.05000000000000426,35.48,35.75,34.8,0.9500000000000028,-0.14999999999999858,35.78,35.9,35.7,0.19999999999999574,-0.10000000000000142,5701,11245,3615,7630,-123
2018-03-04,35.658,36.05,35.35,0.6999999999999957,0.6999999999999957,36.13,36.6,35.8,0.8000000000000043,0.8000000000000043,35.48,35.75,35.3,0.45000000000000284,0.3999999999999986,35.89,36.6,35.55,1.0500000000000043,0.8000000000000043,7482,16168,3059,13109,-407
2018-03-11,36.3,36.95,35.9,1.0500000000000043,-0.45000000000000284,36.85,37.55,36.25,1.2999999999999972,0.5499999999999972,36.13,36.5,35.9,0.6000000000000014,0.25,36.54,37.3,36.2,1.0999999999999943,0.9499999999999957,8975,23368,2704,20664,1481
2018-03-18,36.086,37.0,34.4,2.6000000000000014,-0.9500000000000028,36.79,37.25,36.35,0.8999999999999986,-0.8999999999999986,35.565999999999995,36.33,34.4,1.9299999999999997,-0.8999999999999986,36.269999999999996,36.9,35.4,1.5,-0.5500000000000043,12997,16965,8467,8498,-6141
2018-03-25,36.0,36.5,35.5,1.0,1.0,36.775,36.9,36.7,0.19999999999999574,0.19999999999999574,35.85,36.3,35.25,1.0499999999999972,1.0499999999999972,36.1875,36.5,35.85,0.6499999999999986,0.6499999999999986,13705,29008,7514,21494,-923
2018-04-01,36.402,36.9,35.9,1.0,0.5900000000000034,36.87,37.0,36.65,0.3500000000000014,-0.10000000000000142,36.208,36.55,35.9,0.6499999999999986,0.5399999999999991,36.55,36.65,36.4,0.25,0.0,5533,10957,1893,9064,-4592
2018-04-08,36.839999999999996,37.3,36.5,0.7999999999999972,0.3500000000000014,37.05,37.4,36.85,0.5499999999999972,0.04999999999999716,36.53,36.85,36.1,0.75,0.3999999999999986,36.76,37.0,36.45,0.5499999999999972,0.44999999999999574,4634,6912,3278,3634,-2201
2018-04-15,37.31,38.2,36.6,1.6000000000000014,0.29999999999999716,37.83,38.2,37.45,0.75,0.3499999999999943,36.88,37.2,36.6,0.6000000000000014,0.3500000000000014,37.46,37.7,37.2,0.5,0.44999999999999574,5038,6257,3539,2718,-1201
2018-04-22,37.07,37.75,36.3,1.4500000000000028,-0.6000000000000014,37.46,37.8,37.0,0.7999999999999972,-0.7999999999999972,36.72,37.25,36.3,0.9500000000000028,-0.8999999999999986,37.05,37.5,36.75,0.75,-0.75,3812,6019,2049,3970,721
2018-04-29,36.85,37.3,35.85,1.4499999999999957,-1.0499999999999972,37.29,37.65,37.15,0.5,0.44999999999999574,36.65,36.95,35.85,1.1000000000000014,-0.6999999999999957,37.19,37.65,37.0,0.6499999999999986,0.5499999999999972,8269,17172,4382,12790,-10151
2018-05-06,37.208,37.65,36.2,1.4499999999999957,-0.14999999999999858,37.848,38.84,37.5,1.3400000000000034,-0.14999999999999858,36.494,37.1,36.2,0.8999999999999986,-0.07000000000000028,37.239999999999995,37.55,36.3,1.25,-1.25,9275,18297,2569,15728,1987
2018-05-13,36.82,37.7,35.95,1.75,1.2000000000000028,37.698,39.84,36.5,3.3400000000000034,3.3400000000000034,36.292,37.4,35.7,1.6999999999999957,0.05999999999999517,37.0,37.5,36.0,1.5,1.4500000000000028,8188,9950,5855,4095,-375
2018-05-20,38.2,38.85,37.45,1.3999999999999986,1.1499999999999986,38.8875,39.6,38.25,1.3500000000000014,0.6499999999999986,37.4475,38.04,36.4,1.6400000000000006,-1.0500000000000043,38.3375,38.75,37.85,0.8999999999999986,0.3999999999999986,13252,16678,10980,5698,2604
2018-05-27,38.339999999999996,39.0,37.8,1.2000000000000028,0.3500000000000014,38.67,39.1,38.25,0.8500000000000014,0.25,37.738,38.1,37.55,0.5500000000000043,-0.12000000000000455,38.25,38.4,38.2,0.19999999999999574,-0.04999999999999716,12985,19644,8453,11191,118
2018-06-03,37.74,38.2,37.2,1.0,0.5999999999999943,38.4,38.55,38.15,0.3999999999999986,-0.25,37.69,38.2,37.2,1.0,0.5999999999999943,38.22,38.4,38.05,0.3500000000000014,0.10000000000000142,9467,13123,6204,6919,-5280
2018-06-10,37.97,38.0,37.9,0.10000000000000142,0.0,38.216,38.45,37.98,0.47000000000000597,0.25,37.454,37.55,37.3,0.25,-0.02999999999999403,37.93,38.25,37.65,0.6000000000000014,0.25,10900,18009,7817,10192,2144
2018-06-17,38.47,39.55,38.05,1.5,1.5,38.98,40.0,38.35,1.6499999999999986,1.0499999999999972,37.86,38.05,37.45,0.5999999999999943,0.20000000000000284,38.56,39.9,38.15,1.75,0.10000000000000142,25113,67778,6584,61194,11642
2018-06-24,37.93,38.2,37.5,0.7000000000000028,-0.25,38.47,38.9,38.3,0.6000000000000014,0.0,37.582,37.9,37.26,0.6400000000000006,-0.5399999999999991,37.89,38.0,37.75,0.25,-0.10000000000000142,10881,15609,5823,9786,-9700
2018-07-01,37.9875,38.5,37.35,1.1499999999999986,0.3999999999999986,38.5725,38.8,38.44,0.35999999999999943,0.25,37.86,38.4,37.35,1.0499999999999972,0.7100000000000009,38.4,38.65,38.2,0.44999999999999574,0.25,6926,10284,2993,7291,-7291
2018-07-08,38.23,38.85,37.95,0.8999999999999986,-0.8999999999999986,38.378,38.85,38.0,0.8500000000000014,-0.8500000000000014,37.732,38.1,37.36,0.740000000000002,-0.740000000000002,38.050000000000004,38.35,37.75,0.6000000000000014,-0.3999999999999986,7213,12660,4179,8481,1408
2018-07-15,38.089999999999996,38.65,37.55,1.1000000000000014,0.6499999999999986,38.534,38.9,38.05,0.8500000000000014,0.4299999999999997,37.97,38.65,37.35,1.2999999999999972,0.6499999999999986,38.36,38.85,37.7,1.1499999999999986,0.8000000000000043,5459,7799,1430,6369,-5089
2018-07-22,37.93,38.45,37.5,0.9500000000000028,-0.45000000000000284,38.35,38.8,38.0,0.7999999999999972,-0.3999999999999986,37.55,38.0,37.3,0.7000000000000028,-0.7000000000000028,38.11,38.3,37.8,0.5,-0.04999999999999716,5551,7316,2064,5252,1544
2018-07-29,38.112,38.45,37.8,0.6500000000000057,-0.6500000000000057,38.402,38.5,38.25,0.25,-0.18999999999999773,37.839999999999996,38.25,37.6,0.6499999999999986,-0.6000000000000014,38.08,38.45,37.6,0.8500000000000014,-0.5,6305,7912,3837,4075,2644
2018-08-05,37.93,38.25,37.55,0.7000000000000028,0.3999999999999986,38.19,38.45,37.9,0.5500000000000043,0.14999999999999858,37.618,37.84,37.1,0.740000000000002,0.19999999999999574,37.98,38.25,37.75,0.5,0.3999999999999986,4210,5831,1935,3896,315
2018-08-12,37.982,38.16,37.8,0.35999999999999943,0.0,38.47,38.75,38.3,0.45000000000000284,-0.30000000000000426,37.87,38.05,37.7,0.3499999999999943,0.04999999999999716,38.169999999999995,38.4,37.8,0.6000000000000014,-0.10000000000000142,4544,5712,2145,3567,-1362
2018-08-19,38.31,38.6,37.55,1.0500000000000043,0.25,38.57,38.6,38.55,0.05000000000000426,0.0,38.06,38.3,37.55,0.75,0.15000000000000568,38.42,38.5,38.35,0.14999999999999858,-0.04999999999999716,3961,6566,2231,4335,-3434
2018-08-26,38.22,38.6,38.0,0.6000000000000014,-0.4200000000000017,38.3575,38.7,38.18,0.5200000000000031,-0.5200000000000031,37.925,38.0,37.8,0.20000000000000284,0.0,38.1,38.4,37.95,0.44999999999999574,-0.3999999999999986,3989,4601,2981,1620,-1294
