Date,SPDR S&P Biotech_etf_Open_average,SPDR S&P Biotech_etf_Open_max,SPDR S&P Biotech_etf_Open_min,SPDR S&P Biotech_etf_Open_volatility,SPDR S&P Biotech_etf_Open_change,SPDR S&P Biotech_etf_High_average,SPDR S&P Biotech_etf_High_max,SPDR S&P Biotech_etf_High_min,SPDR S&P Biotech_etf_High_volatility,SPDR S&P Biotech_etf_High_change,SPDR S&P Biotech_etf_Low_average,SPDR S&P Biotech_etf_Low_max,SPDR S&P Biotech_etf_Low_min,SPDR S&P Biotech_etf_Low_volatility,SPDR S&P Biotech_etf_Low_change,SPDR S&P Biotech_etf_Close_average,SPDR S&P Biotech_etf_Close_max,SPDR S&P Biotech_etf_Close_min,SPDR S&P Biotech_etf_Close_volatility,SPDR S&P Biotech_etf_Close_change
2018-09-02,96.25,96.25,96.25,0.0,0.0,97.77,97.77,97.77,0.0,0.0,95.18,95.18,95.18,0.0,0.0,96.41,96.41,96.41,0.0,0.0
2018-09-09,96.15,96.15,96.15,0.0,0.0,96.92,96.92,96.92,0.0,0.0,95.51,95.51,95.51,0.0,0.0,95.83,95.83,95.83,0.0,0.0
2018-09-16,97.21,97.21,97.21,0.0,0.0,97.41,97.41,97.41,0.0,0.0,95.31,95.31,95.31,0.0,0.0,95.54,95.54,95.54,0.0,0.0
2018-09-23,95.6,95.6,95.6,0.0,0.0,96.54,96.54,96.54,0.0,0.0,95.49,95.49,95.49,0.0,0.0,95.87,95.87,95.87,0.0,0.0
2018-09-30,91.73,91.73,91.73,0.0,0.0,92.87,92.87,92.87,0.0,0.0,88.57,88.57,88.57,0.0,0.0,90.45,90.45,90.45,0.0,0.0
2018-10-07,86.2,86.2,86.2,0.0,0.0,86.72,86.72,86.72,0.0,0.0,84.55,84.55,84.55,0.0,0.0,86.1,86.1,86.1,0.0,0.0
2018-10-14,87.65,87.65,87.65,0.0,0.0,88.91,88.91,88.91,0.0,0.0,85.06,85.06,85.06,0.0,0.0,85.42,85.42,85.42,0.0,0.0
2018-10-21,79.75,79.75,79.75,0.0,0.0,81.48,81.48,81.48,0.0,0.0,78.05,78.05,78.05,0.0,0.0,80.42,80.42,80.42,0.0,0.0
2018-10-28,84.5,84.5,84.5,0.0,0.0,85.99,85.99,85.99,0.0,0.0,82.55,82.55,82.55,0.0,0.0,83.96,83.96,83.96,0.0,0.0
2018-11-04,83.3,83.3,83.3,0.0,0.0,83.45,83.45,83.45,0.0,0.0,80.31,80.31,80.31,0.0,0.0,80.78,80.78,80.78,0.0,0.0
2018-11-11,76.97,76.97,76.97,0.0,0.0,80.07,80.07,80.07,0.0,0.0,76.69,76.69,76.69,0.0,0.0,79.52,79.52,79.52,0.0,0.0
2018-11-18,77.13,77.13,77.13,0.0,0.0,79.63,79.63,79.63,0.0,0.0,77.02,77.02,77.02,0.0,0.0,78.09,78.09,78.09,0.0,0.0
2018-11-25,80.34,80.34,80.34,0.0,0.0,81.65,81.65,81.65,0.0,0.0,79.98,79.98,79.98,0.0,0.0,81.65,81.65,81.65,0.0,0.0
2018-12-02,80.49,80.49,80.49,0.0,0.0,81.43,81.43,81.43,0.0,0.0,77.69,77.69,77.69,0.0,0.0,78.19,78.19,78.19,0.0,0.0
2018-12-09,77.16,77.16,77.16,0.0,0.0,78.14,78.14,78.14,0.0,0.0,76.44,76.44,76.44,0.0,0.0,76.79,76.79,76.79,0.0,0.0
2018-12-16,68.98,68.98,68.98,0.0,0.0,69.04,69.04,69.04,0.0,0.0,65.4,65.4,65.4,0.0,0.0,65.74,65.74,65.74,0.0,0.0
2018-12-23,69.71,69.71,69.71,0.0,0.0,71.62,71.62,71.62,0.0,0.0,68.98,68.98,68.98,0.0,0.0,70.09,70.09,70.09,0.0,0.0
2018-12-30,72.42,72.42,72.42,0.0,0.0,75.24,75.24,75.24,0.0,0.0,72.15,72.15,72.15,0.0,0.0,75.02,75.02,75.02,0.0,0.0
2019-01-06,81.72,81.72,81.72,0.0,0.0,82.37,82.37,82.37,0.0,0.0,81.22,81.22,81.22,0.0,0.0,82.0,82.0,82.0,0.0,0.0
2019-01-13,82.96,82.96,82.96,0.0,0.0,83.42,83.42,83.42,0.0,0.0,81.58,81.58,81.58,0.0,0.0,83.38,83.38,83.38,0.0,0.0
2019-01-20,81.09,81.09,81.09,0.0,0.0,82.47,82.47,82.47,0.0,0.0,80.32,80.32,80.32,0.0,0.0,82.37,82.37,82.37,0.0,0.0
2019-01-27,83.55,83.55,83.55,0.0,0.0,84.31,84.31,84.31,0.0,0.0,82.81,82.81,82.81,0.0,0.0,83.99,83.99,83.99,0.0,0.0
2019-02-03,81.4,81.4,81.4,0.0,0.0,82.87,82.87,82.87,0.0,0.0,81.31,81.31,81.31,0.0,0.0,82.68,82.68,82.68,0.0,0.0
2019-02-10,85.1,85.1,85.1,0.0,0.0,86.59,86.59,86.59,0.0,0.0,84.82,84.82,84.82,0.0,0.0,86.59,86.59,86.59,0.0,0.0
2019-02-17,84.5,84.5,84.5,0.0,0.0,85.88,85.88,85.88,0.0,0.0,83.99,83.99,83.99,0.0,0.0,85.74,85.74,85.74,0.0,0.0
2019-02-24,90.09,90.09,90.09,0.0,0.0,91.84,91.84,91.84,0.0,0.0,89.56,89.56,89.56,0.0,0.0,91.81,91.81,91.81,0.0,0.0
2019-03-03,85.26,85.26,85.26,0.0,0.0,86.81,86.81,86.81,0.0,0.0,85.05,85.05,85.05,0.0,0.0,86.46,86.46,86.46,0.0,0.0
2019-03-10,90.99,90.99,90.99,0.0,0.0,91.62,91.62,91.62,0.0,0.0,90.85,90.85,90.85,0.0,0.0,91.27,91.27,91.27,0.0,0.0
2019-03-17,91.3,91.3,91.3,0.0,0.0,91.58,91.58,91.58,0.0,0.0,87.78,87.78,87.78,0.0,0.0,87.86,87.86,87.86,0.0,0.0
2019-03-24,89.57,89.57,89.57,0.0,0.0,90.8,90.8,90.8,0.0,0.0,89.4,89.4,89.4,0.0,0.0,90.54,90.54,90.54,0.0,0.0
2019-03-31,92.23,92.23,92.23,0.0,0.0,93.87,93.87,93.87,0.0,0.0,92.2,92.2,92.2,0.0,0.0,93.8,93.8,93.8,0.0,0.0
2019-04-07,91.66,91.66,91.66,0.0,0.0,91.95,91.95,91.95,0.0,0.0,89.46,89.46,89.46,0.0,0.0,89.9,89.9,89.9,0.0,0.0
2019-04-14,84.92,84.92,84.92,0.0,0.0,85.64,85.64,85.64,0.0,0.0,82.43,82.43,82.43,0.0,0.0,84.63,84.63,84.63,0.0,0.0
2019-04-21,86.18,86.18,86.18,0.0,0.0,87.34,87.34,87.34,0.0,0.0,85.66,85.66,85.66,0.0,0.0,87.24,87.24,87.24,0.0,0.0
2019-04-28,84.68,84.68,84.68,0.0,0.0,86.32,86.32,86.32,0.0,0.0,84.39,84.39,84.39,0.0,0.0,86.21,86.21,86.21,0.0,0.0
2019-05-05,83.61,83.61,83.61,0.0,0.0,84.31,84.31,84.31,0.0,0.0,82.19,82.19,82.19,0.0,0.0,83.92,83.92,83.92,0.0,0.0
2019-05-12,82.83,82.83,82.83,0.0,0.0,83.89,83.89,83.89,0.0,0.0,82.22,82.22,82.22,0.0,0.0,82.56,82.56,82.56,0.0,0.0
2019-05-19,82.38,82.38,82.38,0.0,0.0,83.42,83.42,83.42,0.0,0.0,82.25,82.25,82.25,0.0,0.0,82.91,82.91,82.91,0.0,0.0
2019-05-26,79.91,79.91,79.91,0.0,0.0,80.59,80.59,80.59,0.0,0.0,79.31,79.31,79.31,0.0,0.0,79.44,79.44,79.44,0.0,0.0
2019-06-02,81.63,81.63,81.63,0.0,0.0,83.17,83.17,83.17,0.0,0.0,80.92,80.92,80.92,0.0,0.0,82.84,82.84,82.84,0.0,0.0
2019-06-09,83.11,83.11,83.11,0.0,0.0,83.11,83.11,83.11,0.0,0.0,81.45,81.45,81.45,0.0,0.0,81.49,81.49,81.49,0.0,0.0
2019-06-16,86.51,86.51,86.51,0.0,0.0,87.26,87.26,87.26,0.0,0.0,85.35,85.35,85.35,0.0,0.0,87.26,87.26,87.26,0.0,0.0
2019-06-23,86.13,86.13,86.13,0.0,0.0,87.94,87.94,87.94,0.0,0.0,86.13,86.13,86.13,0.0,0.0,87.71,87.71,87.71,0.0,0.0
2019-06-30,88.34,88.34,88.34,0.0,0.0,88.86,88.86,88.86,0.0,0.0,87.0,87.0,87.0,0.0,0.0,87.21,87.21,87.21,0.0,0.0
2019-07-07,86.0,86.0,86.0,0.0,0.0,86.33,86.33,86.33,0.0,0.0,85.06,85.06,85.06,0.0,0.0,85.82,85.82,85.82,0.0,0.0
2019-07-14,86.98,86.98,86.98,0.0,0.0,87.15,87.15,87.15,0.0,0.0,85.42,85.42,85.42,0.0,0.0,85.61,85.61,85.61,0.0,0.0
2019-07-21,84.34,84.34,84.34,0.0,0.0,85.72,85.72,85.72,0.0,0.0,84.34,84.34,84.34,0.0,0.0,85.65,85.65,85.65,0.0,0.0
2019-07-28,85.9,85.9,85.9,0.0,0.0,85.9,85.9,85.9,0.0,0.0,83.33,83.33,83.33,0.0,0.0,84.02,84.02,84.02,0.0,0.0
2019-08-04,84.4,84.4,84.4,0.0,0.0,85.05,85.05,85.05,0.0,0.0,83.13,83.13,83.13,0.0,0.0,84.03,84.03,84.03,0.0,0.0
2019-08-11,81.05,81.05,81.05,0.0,0.0,82.55,82.55,82.55,0.0,0.0,80.8,80.8,80.8,0.0,0.0,82.46,82.46,82.46,0.0,0.0
2019-08-18,81.3,81.3,81.3,0.0,0.0,82.44,82.44,82.44,0.0,0.0,79.05,79.05,79.05,0.0,0.0,79.44,79.44,79.44,0.0,0.0
2019-08-25,81.47,81.47,81.47,0.0,0.0,81.52,81.52,81.52,0.0,0.0,79.8,79.8,79.8,0.0,0.0,80.37,80.37,80.37,0.0,0.0
2019-09-01,80.48,80.48,80.48,0.0,0.0,80.88,80.88,80.88,0.0,0.0,79.35,79.35,79.35,0.0,0.0,79.47,79.47,79.47,0.0,0.0
2019-09-08,82.74,82.74,82.74,0.0,0.0,83.57,83.57,83.57,0.0,0.0,82.21,82.21,82.21,0.0,0.0,82.42,82.42,82.42,0.0,0.0
2019-09-15,82.73,82.73,82.73,0.0,0.0,83.34,83.34,83.34,0.0,0.0,81.9,81.9,81.9,0.0,0.0,82.71,82.71,82.71,0.0,0.0
2019-09-22,77.32,77.32,77.32,0.0,0.0,78.62,78.62,78.62,0.0,0.0,75.9,75.9,75.9,0.0,0.0,76.45,76.45,76.45,0.0,0.0
2019-09-29,76.89,76.89,76.89,0.0,0.0,77.77,77.77,77.77,0.0,0.0,75.44,75.44,75.44,0.0,0.0,76.82,76.82,76.82,0.0,0.0
2019-10-06,76.7,76.7,76.7,0.0,0.0,77.81,77.81,77.81,0.0,0.0,76.67,76.67,76.67,0.0,0.0,77.12,77.12,77.12,0.0,0.0
2019-10-13,79.53,79.53,79.53,0.0,0.0,79.93,79.93,79.93,0.0,0.0,77.79,77.79,77.79,0.0,0.0,78.65,78.65,78.65,0.0,0.0
2019-10-20,79.94,79.94,79.94,0.0,0.0,81.67,81.67,81.67,0.0,0.0,79.78,79.78,79.78,0.0,0.0,81.35,81.35,81.35,0.0,0.0
2019-10-27,82.08,82.08,82.08,0.0,0.0,83.68,83.68,83.68,0.0,0.0,81.63,81.63,81.63,0.0,0.0,83.66,83.66,83.66,0.0,0.0
2019-11-03,81.54,81.54,81.54,0.0,0.0,84.14,84.14,84.14,0.0,0.0,81.0,81.0,81.0,0.0,0.0,83.96,83.96,83.96,0.0,0.0
2019-11-10,84.04,84.04,84.04,0.0,0.0,84.81,84.81,84.81,0.0,0.0,83.73,83.73,83.73,0.0,0.0,84.79,84.79,84.79,0.0,0.0
2019-11-17,87.96,87.96,87.96,0.0,0.0,88.31,88.31,88.31,0.0,0.0,86.98,86.98,86.98,0.0,0.0,88.14,88.14,88.14,0.0,0.0
2019-11-24,93.4,93.4,93.4,0.0,0.0,93.98,93.98,93.98,0.0,0.0,93.08,93.08,93.08,0.0,0.0,93.65,93.65,93.65,0.0,0.0
2019-12-01,93.95,93.95,93.95,0.0,0.0,94.55,94.55,94.55,0.0,0.0,93.59,93.59,93.59,0.0,0.0,94.43,94.43,94.43,0.0,0.0
2019-12-08,95.3,95.3,95.3,0.0,0.0,96.61,96.61,96.61,0.0,0.0,94.75,94.75,94.75,0.0,0.0,95.36,95.36,95.36,0.0,0.0
2019-12-15,96.6,96.6,96.6,0.0,0.0,96.75,96.75,96.75,0.0,0.0,95.94,95.94,95.94,0.0,0.0,96.7,96.7,96.7,0.0,0.0
2019-12-22,97.98,97.98,97.98,0.0,0.0,98.08,98.08,98.08,0.0,0.0,95.86,95.86,95.86,0.0,0.0,96.24,96.24,96.24,0.0,0.0
2019-12-29,93.21,93.21,93.21,0.0,0.0,94.18,94.18,94.18,0.0,0.0,92.7,92.7,92.7,0.0,0.0,93.36,93.36,93.36,0.0,0.0
