Date,CWBC_stock_Open_average,CWBC_stock_Open_max,CWBC_stock_Open_min,CWBC_stock_Open_volatility,CWBC_stock_Open_change,CWBC_stock_High_average,CWBC_stock_High_max,CWBC_stock_High_min,CWBC_stock_High_volatility,CWBC_stock_High_change,CWBC_stock_Low_average,CWBC_stock_Low_max,CWBC_stock_Low_min,CWBC_stock_Low_volatility,CWBC_stock_Low_change,CWBC_stock_Close_average,CWBC_stock_Close_max,CWBC_stock_Close_min,CWBC_stock_Close_volatility,CWBC_stock_Close_change,CWBC_stock_Volume_average,CWBC_stock_Volume_max,CWBC_stock_Volume_min,CWBC_stock_Volume_volatility,CWBC_stock_Volume_change
2018-01-14,10.775,10.85,10.7,0.15000000000000036,-0.05000000000000071,10.855,10.9,10.8,0.09999999999999964,-0.09999999999999964,10.715,10.76,10.65,0.10999999999999943,-0.05000000000000071,10.842500000000001,10.9,10.8,0.09999999999999964,-0.09999999999999964,9919,26090,3617,22473,-22473
2018-01-21,11.2225,11.69,10.8,0.8899999999999988,0.8899999999999988,11.315,11.7,11.0,0.6999999999999993,0.6999999999999993,11.100000000000001,11.41,10.8,0.6099999999999994,0.6099999999999994,11.225,11.45,11.0,0.4499999999999993,0.4499999999999993,10173,17187,4213,12974,7818
2018-01-28,12.156,12.97,11.45,1.5200000000000014,0.45000000000000107,12.174,12.97,11.45,1.5200000000000014,0.45000000000000107,11.648,11.99,11.4,0.5899999999999999,0.5,11.918,12.2,11.45,0.75,0.45000000000000107,5313,8634,2014,6620,-6260
2018-02-04,11.52,11.7,11.3,0.3999999999999986,-0.3899999999999988,11.572000000000001,11.74,11.32,0.41999999999999993,-0.3699999999999992,11.428,11.6,11.13,0.46999999999999886,-0.4299999999999997,11.492,11.65,11.13,0.5199999999999996,-0.5199999999999996,2807,4350,1148,3202,793
2018-02-11,10.84,11.2,10.65,0.5499999999999989,0.5,10.99,11.2,10.69,0.5099999999999998,0.09999999999999964,10.73,11.15,10.5,0.6500000000000004,0.45000000000000107,10.879999999999999,11.15,10.6,0.5500000000000007,0.20000000000000107,3931,7650,1828,5822,4260
2018-02-18,11.1,11.2,11.0,0.1999999999999993,0.1999999999999993,11.125,11.2,11.05,0.14999999999999858,0.14999999999999858,10.9,10.9,10.9,0.0,0.0,11.05,11.2,10.9,0.29999999999999893,0.29999999999999893,2360,2496,2224,272,272
2018-02-25,11.236,11.5,11.1,0.40000000000000036,0.09999999999999964,11.370000000000001,11.65,11.15,0.5,0.15000000000000036,11.186,11.25,11.1,0.15000000000000036,0.09999999999999964,11.28,11.5,11.15,0.34999999999999964,0.09999999999999964,5021,9141,554,8587,2719
2018-03-04,11.360000000000001,11.4,11.3,0.09999999999999964,0.09999999999999964,11.360000000000001,11.4,11.3,0.09999999999999964,0.09999999999999964,11.258000000000001,11.38,11.15,0.23000000000000043,-0.0600000000000005,11.266,11.38,11.15,0.23000000000000043,-0.10000000000000142,1678,3875,896,2979,333
2018-03-11,11.17,11.35,11.0,0.34999999999999964,-0.1999999999999993,11.184,11.35,11.0,0.34999999999999964,-0.2699999999999996,11.139999999999999,11.2,11.0,0.1999999999999993,-0.1999999999999993,11.154,11.27,11.0,0.2699999999999996,-0.2699999999999996,808,1175,485,690,435
2018-03-18,11.19,11.3,11.0,0.3000000000000007,0.3000000000000007,11.19,11.3,11.0,0.3000000000000007,0.3000000000000007,11.184,11.3,11.0,0.3000000000000007,0.3000000000000007,11.188,11.3,11.0,0.3000000000000007,0.3000000000000007,767,2990,0,2990,229
2018-03-25,11.3625,11.4,11.35,0.05000000000000071,-0.05000000000000071,11.3625,11.4,11.35,0.05000000000000071,-0.05000000000000071,11.3125,11.35,11.26,0.08999999999999986,-0.02999999999999936,11.34,11.4,11.26,0.14000000000000057,-0.05000000000000071,7834,13800,1139,12661,-7105
2018-04-01,11.34,11.4,11.26,0.14000000000000057,-0.08999999999999986,11.34,11.4,11.26,0.14000000000000057,-0.08999999999999986,11.285,11.3,11.26,0.040000000000000924,-0.040000000000000924,11.2975,11.35,11.26,0.08999999999999986,-0.08999999999999986,963,1452,590,862,354
2018-04-08,11.1875,11.25,11.15,0.09999999999999964,-0.049999999999998934,11.21,11.29,11.15,0.1399999999999988,-0.1399999999999988,11.1625,11.25,11.05,0.1999999999999993,-0.14999999999999858,11.21,11.29,11.15,0.1399999999999988,-0.1399999999999988,636,1501,0,1501,-456
2018-04-15,11.27,11.35,11.15,0.1999999999999993,-0.09999999999999964,11.27,11.35,11.15,0.1999999999999993,-0.09999999999999964,11.21,11.35,11.05,0.29999999999999893,-0.09999999999999964,11.21,11.35,11.05,0.29999999999999893,-0.09999999999999964,759,1576,0,1576,-1576
2018-04-22,11.22,11.3,11.1,0.20000000000000107,0.10000000000000142,11.33,11.45,11.2,0.25,0.25,11.208,11.3,11.05,0.25,0.10000000000000142,11.226,11.35,11.05,0.29999999999999893,0.15000000000000036,7053,18791,1161,17630,17630
2018-04-29,11.618,11.78,11.42,0.35999999999999943,0.2599999999999998,11.734,11.85,11.45,0.40000000000000036,0.40000000000000036,11.556000000000001,11.75,11.38,0.3699999999999992,0.21999999999999886,11.698,11.81,11.38,0.4299999999999997,0.4299999999999997,9186,18920,2509,16411,1284
2018-05-06,11.7625,11.85,11.7,0.15000000000000036,-0.09999999999999964,11.7625,11.85,11.7,0.15000000000000036,-0.09999999999999964,11.635,11.8,11.45,0.3500000000000014,-0.16000000000000014,11.725,11.85,11.65,0.1999999999999993,-0.15000000000000036,5786,10721,1798,8923,6894
2018-05-13,11.684,11.8,11.55,0.25,-0.14999999999999858,11.694,11.8,11.55,0.25,-0.14999999999999858,11.542,11.65,11.47,0.17999999999999972,-0.019999999999999574,11.63,11.7,11.47,0.22999999999999865,-0.22999999999999865,6094,18497,612,17885,-679
2018-05-20,11.43,11.5,11.34,0.16000000000000014,-0.019999999999999574,11.45,11.5,11.35,0.15000000000000036,0.05000000000000071,11.405,11.45,11.34,0.10999999999999943,-0.019999999999999574,11.4275,11.5,11.35,0.15000000000000036,0.05000000000000071,2556,6838,116,6722,576
2018-05-27,11.4525,11.5,11.35,0.15000000000000036,0.11000000000000121,11.5125,11.55,11.5,0.05000000000000071,0.05000000000000071,11.39,11.41,11.35,0.0600000000000005,0.0600000000000005,11.440000000000001,11.5,11.4,0.09999999999999964,0.03999999999999915,11434,40586,1487,39099,38418
2018-06-03,11.57,11.7,11.5,0.1999999999999993,0.1999999999999993,11.59,11.7,11.55,0.14999999999999858,0.14999999999999858,11.492,11.56,11.4,0.16000000000000014,0.09999999999999964,11.506,11.58,11.4,0.17999999999999972,0.09999999999999964,21384,52086,2265,49821,17170
2018-06-10,11.71,11.75,11.65,0.09999999999999964,0.0,11.74,11.8,11.65,0.15000000000000036,0.15000000000000036,11.6,11.7,11.5,0.1999999999999993,0.049999999999998934,11.684,11.75,11.57,0.17999999999999972,0.17999999999999972,23072,50307,2108,48199,39890
