Date,SPDR Nuveen Barclays Municipal BondEtf_Open_average,SPDR Nuveen Barclays Municipal BondEtf_Open_max,SPDR Nuveen Barclays Municipal BondEtf_Open_min,SPDR Nuveen Barclays Municipal BondEtf_Open_volatility,SPDR Nuveen Barclays Municipal BondEtf_Open_change,SPDR Nuveen Barclays Municipal BondEtf_High_average,SPDR Nuveen Barclays Municipal BondEtf_High_max,SPDR Nuveen Barclays Municipal BondEtf_High_min,SPDR Nuveen Barclays Municipal BondEtf_High_volatility,SPDR Nuveen Barclays Municipal BondEtf_High_change,SPDR Nuveen Barclays Municipal BondEtf_Low_average,SPDR Nuveen Barclays Municipal BondEtf_Low_max,SPDR Nuveen Barclays Municipal BondEtf_Low_min,SPDR Nuveen Barclays Municipal BondEtf_Low_volatility,SPDR Nuveen Barclays Municipal BondEtf_Low_change,SPDR Nuveen Barclays Municipal BondEtf_Close_average,SPDR Nuveen Barclays Municipal BondEtf_Close_max,SPDR Nuveen Barclays Municipal BondEtf_Close_min,SPDR Nuveen Barclays Municipal BondEtf_Close_volatility,SPDR Nuveen Barclays Municipal BondEtf_Close_change
2018-08-26,48.01,48.01,48.01,0.0,0.0,48.09,48.09,48.09,0.0,0.0,48.0,48.0,48.0,0.0,0.0,48.04,48.04,48.04,0.0,0.0
2018-09-02,47.81,47.81,47.81,0.0,0.0,47.83,47.83,47.83,0.0,0.0,47.73,47.73,47.73,0.0,0.0,47.76,47.76,47.76,0.0,0.0
2018-09-09,47.68,47.68,47.68,0.0,0.0,47.69,47.69,47.69,0.0,0.0,47.61,47.61,47.61,0.0,0.0,47.63,47.63,47.63,0.0,0.0
2018-09-16,47.48,47.48,47.48,0.0,0.0,47.57,47.57,47.57,0.0,0.0,47.48,47.48,47.48,0.0,0.0,47.51,47.51,47.51,0.0,0.0
2018-09-23,47.63,47.63,47.63,0.0,0.0,47.63,47.63,47.63,0.0,0.0,47.48,47.48,47.48,0.0,0.0,47.48,47.48,47.48,0.0,0.0
2018-09-30,47.1,47.1,47.1,0.0,0.0,47.15,47.15,47.15,0.0,0.0,47.06,47.06,47.06,0.0,0.0,47.09,47.09,47.09,0.0,0.0
2018-10-07,46.99,46.99,46.99,0.0,0.0,47.1,47.1,47.1,0.0,0.0,46.98,46.98,46.98,0.0,0.0,47.04,47.04,47.04,0.0,0.0
2018-10-14,47.01,47.01,47.01,0.0,0.0,47.07,47.07,47.07,0.0,0.0,46.99,46.99,46.99,0.0,0.0,47.07,47.07,47.07,0.0,0.0
2018-10-21,47.19,47.19,47.19,0.0,0.0,47.29,47.29,47.29,0.0,0.0,47.16,47.16,47.16,0.0,0.0,47.17,47.17,47.17,0.0,0.0
2018-10-28,46.85,46.85,46.85,0.0,0.0,46.89,46.89,46.89,0.0,0.0,46.64,46.64,46.64,0.0,0.0,46.65,46.65,46.65,0.0,0.0
2018-11-04,46.84,46.84,46.84,0.0,0.0,46.96,46.96,46.96,0.0,0.0,46.84,46.84,46.84,0.0,0.0,46.89,46.89,46.89,0.0,0.0
2018-11-11,47.16,47.16,47.16,0.0,0.0,47.27,47.27,47.27,0.0,0.0,47.16,47.16,47.16,0.0,0.0,47.24,47.24,47.24,0.0,0.0
2018-11-18,47.33,47.33,47.33,0.0,0.0,47.34,47.34,47.34,0.0,0.0,47.24,47.24,47.24,0.0,0.0,47.33,47.33,47.33,0.0,0.0
2018-11-25,47.49,47.49,47.49,0.0,0.0,47.6,47.6,47.6,0.0,0.0,47.49,47.49,47.49,0.0,0.0,47.6,47.6,47.6,0.0,0.0
2018-12-02,47.73,47.73,47.73,0.0,0.0,47.78,47.78,47.78,0.0,0.0,47.71,47.71,47.71,0.0,0.0,47.71,47.71,47.71,0.0,0.0
2018-12-09,47.69,47.69,47.69,0.0,0.0,47.74,47.74,47.74,0.0,0.0,47.69,47.69,47.69,0.0,0.0,47.72,47.72,47.72,0.0,0.0
2018-12-16,48.0,48.0,48.0,0.0,0.0,48.02,48.02,48.02,0.0,0.0,47.92,47.92,47.92,0.0,0.0,48.0,48.0,48.0,0.0,0.0
2018-12-23,48.05,48.05,48.05,0.0,0.0,48.11,48.11,48.11,0.0,0.0,48.01,48.01,48.01,0.0,0.0,48.06,48.06,48.06,0.0,0.0
2018-12-30,48.23,48.23,48.23,0.0,0.0,48.23,48.23,48.23,0.0,0.0,48.11,48.11,48.11,0.0,0.0,48.14,48.14,48.14,0.0,0.0
2019-01-06,48.12,48.12,48.12,0.0,0.0,48.28,48.28,48.28,0.0,0.0,48.12,48.12,48.12,0.0,0.0,48.2,48.2,48.2,0.0,0.0
2019-01-13,48.29,48.29,48.29,0.0,0.0,48.34,48.34,48.34,0.0,0.0,48.21,48.21,48.21,0.0,0.0,48.27,48.27,48.27,0.0,0.0
2019-01-20,48.22,48.22,48.22,0.0,0.0,48.24,48.24,48.24,0.0,0.0,48.16,48.16,48.16,0.0,0.0,48.16,48.16,48.16,0.0,0.0
2019-01-27,48.31,48.31,48.31,0.0,0.0,48.39,48.39,48.39,0.0,0.0,48.23,48.23,48.23,0.0,0.0,48.27,48.27,48.27,0.0,0.0
2019-02-03,48.5,48.5,48.5,0.0,0.0,48.59,48.59,48.59,0.0,0.0,48.49,48.49,48.49,0.0,0.0,48.54,48.54,48.54,0.0,0.0
2019-02-10,48.53,48.53,48.53,0.0,0.0,48.53,48.53,48.53,0.0,0.0,48.47,48.47,48.47,0.0,0.0,48.49,48.49,48.49,0.0,0.0
2019-02-17,48.57,48.57,48.57,0.0,0.0,48.62,48.62,48.62,0.0,0.0,48.52,48.52,48.52,0.0,0.0,48.61,48.61,48.61,0.0,0.0
2019-02-24,48.45,48.45,48.45,0.0,0.0,48.54,48.54,48.54,0.0,0.0,48.44,48.44,48.44,0.0,0.0,48.52,48.52,48.52,0.0,0.0
2019-03-03,48.73,48.73,48.73,0.0,0.0,48.77,48.77,48.77,0.0,0.0,48.69,48.69,48.69,0.0,0.0,48.71,48.71,48.71,0.0,0.0
2019-03-10,48.83,48.83,48.83,0.0,0.0,48.89,48.89,48.89,0.0,0.0,48.74,48.74,48.74,0.0,0.0,48.88,48.88,48.88,0.0,0.0
2019-03-17,49.11,49.11,49.11,0.0,0.0,49.2,49.2,49.2,0.0,0.0,49.06,49.06,49.06,0.0,0.0,49.13,49.13,49.13,0.0,0.0
2019-03-24,49.27,49.27,49.27,0.0,0.0,49.37,49.37,49.37,0.0,0.0,49.25,49.25,49.25,0.0,0.0,49.28,49.28,49.28,0.0,0.0
2019-03-31,49.05,49.05,49.05,0.0,0.0,49.1,49.1,49.1,0.0,0.0,49.0,49.0,49.0,0.0,0.0,49.1,49.1,49.1,0.0,0.0
2019-04-07,49.09,49.09,49.09,0.0,0.0,49.1,49.1,49.1,0.0,0.0,49.03,49.03,49.03,0.0,0.0,49.04,49.04,49.04,0.0,0.0
2019-04-14,49.06,49.06,49.06,0.0,0.0,49.09,49.09,49.09,0.0,0.0,49.03,49.03,49.03,0.0,0.0,49.05,49.05,49.05,0.0,0.0
2019-04-21,49.39,49.39,49.39,0.0,0.0,49.44,49.44,49.44,0.0,0.0,49.38,49.38,49.38,0.0,0.0,49.38,49.38,49.38,0.0,0.0
2019-04-28,49.42,49.42,49.42,0.0,0.0,49.46,49.46,49.46,0.0,0.0,49.38,49.38,49.38,0.0,0.0,49.45,49.45,49.45,0.0,0.0
2019-05-05,49.66,49.66,49.66,0.0,0.0,49.71,49.71,49.71,0.0,0.0,49.64,49.64,49.64,0.0,0.0,49.64,49.64,49.64,0.0,0.0
2019-05-12,49.92,49.92,49.92,0.0,0.0,49.92,49.92,49.92,0.0,0.0,49.82,49.82,49.82,0.0,0.0,49.83,49.83,49.83,0.0,0.0
2019-05-19,49.9,49.9,49.9,0.0,0.0,49.9,49.9,49.9,0.0,0.0,49.84,49.84,49.84,0.0,0.0,49.9,49.9,49.9,0.0,0.0
2019-05-26,50.12,50.12,50.12,0.0,0.0,50.19,50.19,50.19,0.0,0.0,50.04,50.04,50.04,0.0,0.0,50.15,50.15,50.15,0.0,0.0
2019-06-02,50.14,50.14,50.14,0.0,0.0,50.2,50.2,50.2,0.0,0.0,50.13,50.13,50.13,0.0,0.0,50.18,50.18,50.18,0.0,0.0
2019-06-09,50.01,50.01,50.01,0.0,0.0,50.05,50.05,50.05,0.0,0.0,50.0,50.0,50.0,0.0,0.0,50.02,50.02,50.02,0.0,0.0
2019-06-16,50.13,50.13,50.13,0.0,0.0,50.13,50.13,50.13,0.0,0.0,50.07,50.07,50.07,0.0,0.0,50.08,50.08,50.08,0.0,0.0
2019-06-23,50.15,50.15,50.15,0.0,0.0,50.17,50.17,50.17,0.0,0.0,50.11,50.11,50.11,0.0,0.0,50.14,50.14,50.14,0.0,0.0
2019-06-30,50.16,50.16,50.16,0.0,0.0,50.16,50.16,50.16,0.0,0.0,50.07,50.07,50.07,0.0,0.0,50.08,50.08,50.08,0.0,0.0
2019-07-07,50.3,50.3,50.3,0.0,0.0,50.3,50.3,50.3,0.0,0.0,50.22,50.22,50.22,0.0,0.0,50.28,50.28,50.28,0.0,0.0
2019-07-14,50.38,50.38,50.38,0.0,0.0,50.43,50.43,50.43,0.0,0.0,50.38,50.38,50.38,0.0,0.0,50.4,50.4,50.4,0.0,0.0
2019-07-21,50.47,50.47,50.47,0.0,0.0,50.48,50.48,50.48,0.0,0.0,50.43,50.43,50.43,0.0,0.0,50.43,50.43,50.43,0.0,0.0
2019-07-28,50.69,50.69,50.69,0.0,0.0,50.7,50.7,50.7,0.0,0.0,50.64,50.64,50.64,0.0,0.0,50.69,50.69,50.69,0.0,0.0
2019-08-04,51.1,51.1,51.1,0.0,0.0,51.1,51.1,51.1,0.0,0.0,51.03,51.03,51.03,0.0,0.0,51.03,51.03,51.03,0.0,0.0
2019-08-11,51.3,51.3,51.3,0.0,0.0,51.36,51.36,51.36,0.0,0.0,51.27,51.27,51.27,0.0,0.0,51.29,51.29,51.29,0.0,0.0
2019-08-18,51.26,51.26,51.26,0.0,0.0,51.36,51.36,51.36,0.0,0.0,51.21,51.21,51.21,0.0,0.0,51.36,51.36,51.36,0.0,0.0
2019-08-25,51.37,51.37,51.37,0.0,0.0,51.37,51.37,51.37,0.0,0.0,51.29,51.29,51.29,0.0,0.0,51.3,51.3,51.3,0.0,0.0
2019-09-01,51.07,51.07,51.07,0.0,0.0,51.12,51.12,51.12,0.0,0.0,51.04,51.04,51.04,0.0,0.0,51.04,51.04,51.04,0.0,0.0
2019-09-08,50.53,50.53,50.53,0.0,0.0,50.57,50.57,50.57,0.0,0.0,50.4,50.4,50.4,0.0,0.0,50.42,50.42,50.42,0.0,0.0
2019-09-15,50.58,50.58,50.58,0.0,0.0,50.68,50.68,50.68,0.0,0.0,50.54,50.54,50.54,0.0,0.0,50.66,50.66,50.66,0.0,0.0
2019-09-22,50.63,50.63,50.63,0.0,0.0,50.72,50.72,50.72,0.0,0.0,50.63,50.63,50.63,0.0,0.0,50.7,50.7,50.7,0.0,0.0
2019-09-29,50.86,50.86,50.86,0.0,0.0,50.92,50.92,50.92,0.0,0.0,50.86,50.86,50.86,0.0,0.0,50.9,50.9,50.9,0.0,0.0
2019-10-06,50.94,50.94,50.94,0.0,0.0,50.94,50.94,50.94,0.0,0.0,50.76,50.76,50.76,0.0,0.0,50.85,50.85,50.85,0.0,0.0
2019-10-13,50.65,50.65,50.65,0.0,0.0,50.67,50.67,50.67,0.0,0.0,50.62,50.62,50.62,0.0,0.0,50.67,50.67,50.67,0.0,0.0
2019-10-20,50.51,50.51,50.51,0.0,0.0,50.55,50.55,50.55,0.0,0.0,50.44,50.44,50.44,0.0,0.0,50.46,50.46,50.46,0.0,0.0
2019-10-27,50.67,50.67,50.67,0.0,0.0,50.68,50.68,50.68,0.0,0.0,50.61,50.61,50.61,0.0,0.0,50.63,50.63,50.63,0.0,0.0
2019-11-03,50.3,50.3,50.3,0.0,0.0,50.31,50.31,50.31,0.0,0.0,50.2,50.2,50.2,0.0,0.0,50.2,50.2,50.2,0.0,0.0
2019-11-10,50.43,50.43,50.43,0.0,0.0,50.45,50.45,50.45,0.0,0.0,50.39,50.39,50.39,0.0,0.0,50.4,50.4,50.4,0.0,0.0
2019-11-17,50.57,50.57,50.57,0.0,0.0,50.59,50.59,50.59,0.0,0.0,50.55,50.55,50.55,0.0,0.0,50.58,50.58,50.58,0.0,0.0
2019-11-24,50.64,50.64,50.64,0.0,0.0,50.65,50.65,50.65,0.0,0.0,50.62,50.62,50.62,0.0,0.0,50.62,50.62,50.62,0.0,0.0
2019-12-01,50.6,50.6,50.6,0.0,0.0,50.62,50.62,50.62,0.0,0.0,50.54,50.54,50.54,0.0,0.0,50.6,50.6,50.6,0.0,0.0
2019-12-08,50.66,50.66,50.66,0.0,0.0,50.79,50.79,50.79,0.0,0.0,50.63,50.63,50.63,0.0,0.0,50.79,50.79,50.79,0.0,0.0
2019-12-15,50.57,50.57,50.57,0.0,0.0,50.65,50.65,50.65,0.0,0.0,50.57,50.57,50.57,0.0,0.0,50.6,50.6,50.6,0.0,0.0
2019-12-22,50.67,50.67,50.67,0.0,0.0,50.7,50.7,50.7,0.0,0.0,50.67,50.67,50.67,0.0,0.0,50.7,50.7,50.7,0.0,0.0
2019-12-29,50.77,50.77,50.77,0.0,0.0,50.92,50.92,50.92,0.0,0.0,50.76,50.76,50.76,0.0,0.0,50.87,50.87,50.87,0.0,0.0
