Date,IQ Hedge Multi-Strategy TrackerEtf_Open_average,IQ Hedge Multi-Strategy TrackerEtf_Open_max,IQ Hedge Multi-Strategy TrackerEtf_Open_min,IQ Hedge Multi-Strategy TrackerEtf_Open_volatility,IQ Hedge Multi-Strategy TrackerEtf_Open_change,IQ Hedge Multi-Strategy TrackerEtf_High_average,IQ Hedge Multi-Strategy TrackerEtf_High_max,IQ Hedge Multi-Strategy TrackerEtf_High_min,IQ Hedge Multi-Strategy TrackerEtf_High_volatility,IQ Hedge Multi-Strategy TrackerEtf_High_change,IQ Hedge Multi-Strategy TrackerEtf_Low_average,IQ Hedge Multi-Strategy TrackerEtf_Low_max,IQ Hedge Multi-Strategy TrackerEtf_Low_min,IQ Hedge Multi-Strategy TrackerEtf_Low_volatility,IQ Hedge Multi-Strategy TrackerEtf_Low_change,IQ Hedge Multi-Strategy TrackerEtf_Close_average,IQ Hedge Multi-Strategy TrackerEtf_Close_max,IQ Hedge Multi-Strategy TrackerEtf_Close_min,IQ Hedge Multi-Strategy TrackerEtf_Close_volatility,IQ Hedge Multi-Strategy TrackerEtf_Close_change
2018-09-02,30.5,30.5,30.5,0.0,0.0,30.53,30.53,30.53,0.0,0.0,30.45,30.45,30.45,0.0,0.0,30.47,30.47,30.47,0.0,0.0
2018-09-09,30.64,30.64,30.64,0.0,0.0,30.66,30.66,30.66,0.0,0.0,30.59,30.59,30.59,0.0,0.0,30.63,30.63,30.63,0.0,0.0
2018-09-16,30.77,30.77,30.77,0.0,0.0,30.78,30.78,30.78,0.0,0.0,30.72,30.72,30.72,0.0,0.0,30.76,30.76,30.76,0.0,0.0
2018-09-23,30.7,30.7,30.7,0.0,0.0,30.76,30.76,30.76,0.0,0.0,30.7,30.7,30.7,0.0,0.0,30.72,30.72,30.72,0.0,0.0
2018-09-30,30.46,30.46,30.46,0.0,0.0,30.47,30.47,30.47,0.0,0.0,30.34,30.34,30.34,0.0,0.0,30.38,30.38,30.38,0.0,0.0
2018-10-07,30.05,30.05,30.05,0.0,0.0,30.12,30.12,30.12,0.0,0.0,29.95,29.95,29.95,0.0,0.0,30.02,30.02,30.02,0.0,0.0
2018-10-14,30.05,30.05,30.05,0.0,0.0,30.12,30.12,30.12,0.0,0.0,30.0,30.0,30.0,0.0,0.0,30.03,30.03,30.03,0.0,0.0
2018-10-21,29.54,29.54,29.54,0.0,0.0,29.81,29.81,29.81,0.0,0.0,29.54,29.54,29.54,0.0,0.0,29.69,29.69,29.69,0.0,0.0
2018-10-28,30.06,30.06,30.06,0.0,0.0,30.15,30.15,30.15,0.0,0.0,29.98,29.98,29.98,0.0,0.0,30.02,30.02,30.02,0.0,0.0
2018-11-04,30.0,30.0,30.0,0.0,0.0,30.06,30.06,30.06,0.0,0.0,29.94,29.94,29.94,0.0,0.0,29.97,29.97,29.97,0.0,0.0
2018-11-11,29.86,29.86,29.86,0.0,0.0,29.96,29.96,29.96,0.0,0.0,29.86,29.86,29.86,0.0,0.0,29.92,29.92,29.92,0.0,0.0
2018-11-18,29.77,29.77,29.77,0.0,0.0,29.79,29.79,29.79,0.0,0.0,29.69,29.69,29.69,0.0,0.0,29.71,29.71,29.71,0.0,0.0
2018-11-25,29.98,29.98,29.98,0.0,0.0,29.98,29.98,29.98,0.0,0.0,29.92,29.92,29.92,0.0,0.0,29.95,29.95,29.95,0.0,0.0
2018-12-02,29.81,29.81,29.81,0.0,0.0,29.88,29.88,29.88,0.0,0.0,29.69,29.69,29.69,0.0,0.0,29.7,29.7,29.7,0.0,0.0
2018-12-09,29.76,29.76,29.76,0.0,0.0,30.75,30.75,30.75,0.0,0.0,29.65,29.65,29.65,0.0,0.0,29.65,29.65,29.65,0.0,0.0
2018-12-16,29.35,29.35,29.35,0.0,0.0,29.41,29.41,29.41,0.0,0.0,29.25,29.25,29.25,0.0,0.0,29.27,29.27,29.27,0.0,0.0
2018-12-23,28.88,28.88,28.88,0.0,0.0,29.0,29.0,29.0,0.0,0.0,28.82,28.82,28.82,0.0,0.0,28.94,28.94,28.94,0.0,0.0
2018-12-30,28.96,28.96,28.96,0.0,0.0,29.2,29.2,29.2,0.0,0.0,28.96,28.96,28.96,0.0,0.0,29.13,29.13,29.13,0.0,0.0
2019-01-06,29.28,29.28,29.28,0.0,0.0,29.33,29.33,29.33,0.0,0.0,29.28,29.28,29.28,0.0,0.0,29.32,29.32,29.32,0.0,0.0
2019-01-13,29.35,29.35,29.35,0.0,0.0,29.5,29.5,29.5,0.0,0.0,29.35,29.35,29.35,0.0,0.0,29.47,29.47,29.47,0.0,0.0
2019-01-20,29.56,29.56,29.56,0.0,0.0,29.58,29.58,29.58,0.0,0.0,29.51,29.51,29.51,0.0,0.0,29.56,29.56,29.56,0.0,0.0
2019-01-27,29.69,29.69,29.69,0.0,0.0,29.71,29.71,29.71,0.0,0.0,29.64,29.64,29.64,0.0,0.0,29.69,29.69,29.69,0.0,0.0
2019-02-03,29.66,29.66,29.66,0.0,0.0,29.69,29.69,29.69,0.0,0.0,29.63,29.63,29.63,0.0,0.0,29.66,29.66,29.66,0.0,0.0
2019-02-10,29.76,29.76,29.76,0.0,0.0,29.83,29.83,29.83,0.0,0.0,29.76,29.76,29.76,0.0,0.0,29.81,29.81,29.81,0.0,0.0
2019-02-17,29.89,29.89,29.89,0.0,0.0,29.95,29.95,29.95,0.0,0.0,29.89,29.89,29.89,0.0,0.0,29.95,29.95,29.95,0.0,0.0
2019-02-24,29.98,29.98,29.98,0.0,0.0,29.98,29.98,29.98,0.0,0.0,29.94,29.94,29.94,0.0,0.0,29.97,29.97,29.97,0.0,0.0
2019-03-03,29.81,29.81,29.81,0.0,0.0,29.82,29.82,29.82,0.0,0.0,29.79,29.79,29.79,0.0,0.0,29.82,29.82,29.82,0.0,0.0
2019-03-10,29.98,29.98,29.98,0.0,0.0,30.04,30.04,30.04,0.0,0.0,29.98,29.98,29.98,0.0,0.0,30.02,30.02,30.02,0.0,0.0
2019-03-17,30.04,30.04,30.04,0.0,0.0,30.08,30.08,30.08,0.0,0.0,29.97,29.97,29.97,0.0,0.0,29.97,29.97,29.97,0.0,0.0
2019-03-24,30.06,30.06,30.06,0.0,0.0,30.07,30.07,30.07,0.0,0.0,30.04,30.04,30.04,0.0,0.0,30.07,30.07,30.07,0.0,0.0
2019-03-31,30.22,30.22,30.22,0.0,0.0,30.26,30.26,30.26,0.0,0.0,30.22,30.22,30.22,0.0,0.0,30.24,30.24,30.24,0.0,0.0
2019-04-07,30.26,30.26,30.26,0.0,0.0,30.29,30.29,30.29,0.0,0.0,30.26,30.26,30.26,0.0,0.0,30.26,30.26,30.26,0.0,0.0
2019-04-14,30.28,30.28,30.28,0.0,0.0,30.3,30.3,30.3,0.0,0.0,30.25,30.25,30.25,0.0,0.0,30.27,30.27,30.27,0.0,0.0
2019-04-21,30.25,30.25,30.25,0.0,0.0,30.29,30.29,30.29,0.0,0.0,30.24,30.24,30.24,0.0,0.0,30.26,30.26,30.26,0.0,0.0
2019-04-28,30.27,30.27,30.27,0.0,0.0,30.33,30.33,30.33,0.0,0.0,30.27,30.27,30.27,0.0,0.0,30.33,30.33,30.33,0.0,0.0
2019-05-05,29.99,29.99,29.99,0.0,0.0,30.08,30.08,30.08,0.0,0.0,29.99,29.99,29.99,0.0,0.0,30.08,30.08,30.08,0.0,0.0
2019-05-12,29.96,29.96,29.96,0.0,0.0,30.01,30.01,30.01,0.0,0.0,29.95,29.95,29.95,0.0,0.0,29.95,29.95,29.95,0.0,0.0
2019-05-19,29.95,29.95,29.95,0.0,0.0,29.95,29.95,29.95,0.0,0.0,29.9,29.9,29.9,0.0,0.0,29.9,29.9,29.9,0.0,0.0
2019-05-26,29.84,29.84,29.84,0.0,0.0,29.88,29.88,29.88,0.0,0.0,29.84,29.84,29.84,0.0,0.0,29.88,29.88,29.88,0.0,0.0
2019-06-02,30.04,30.04,30.04,0.0,0.0,30.13,30.13,30.13,0.0,0.0,30.04,30.04,30.04,0.0,0.0,30.1,30.1,30.1,0.0,0.0
2019-06-09,30.1,30.1,30.1,0.0,0.0,30.11,30.11,30.11,0.0,0.0,30.06,30.06,30.06,0.0,0.0,30.08,30.08,30.08,0.0,0.0
2019-06-16,30.36,30.36,30.36,0.0,0.0,30.38,30.38,30.38,0.0,0.0,30.34,30.34,30.34,0.0,0.0,30.35,30.35,30.35,0.0,0.0
2019-06-23,30.41,30.41,30.41,0.0,0.0,30.45,30.45,30.45,0.0,0.0,30.41,30.41,30.41,0.0,0.0,30.42,30.42,30.42,0.0,0.0
2019-06-30,30.5,30.5,30.5,0.0,0.0,30.5,30.5,30.5,0.0,0.0,30.43,30.43,30.43,0.0,0.0,30.49,30.49,30.49,0.0,0.0
2019-07-07,30.42,30.42,30.42,0.0,0.0,30.45,30.45,30.45,0.0,0.0,30.41,30.41,30.41,0.0,0.0,30.43,30.43,30.43,0.0,0.0
2019-07-14,30.46,30.46,30.46,0.0,0.0,30.51,30.51,30.51,0.0,0.0,30.45,30.45,30.45,0.0,0.0,30.45,30.45,30.45,0.0,0.0
2019-07-21,30.48,30.48,30.48,0.0,0.0,30.53,30.53,30.53,0.0,0.0,30.47,30.47,30.47,0.0,0.0,30.48,30.48,30.48,0.0,0.0
2019-07-28,30.28,30.28,30.28,0.0,0.0,30.28,30.28,30.28,0.0,0.0,30.23,30.23,30.23,0.0,0.0,30.25,30.25,30.25,0.0,0.0
2019-08-04,30.25,30.25,30.25,0.0,0.0,30.25,30.25,30.25,0.0,0.0,30.17,30.17,30.17,0.0,0.0,30.18,30.18,30.18,0.0,0.0
2019-08-11,30.16,30.16,30.16,0.0,0.0,30.17,30.17,30.17,0.0,0.0,30.11,30.11,30.11,0.0,0.0,30.15,30.15,30.15,0.0,0.0
2019-08-18,30.17,30.17,30.17,0.0,0.0,30.26,30.26,30.26,0.0,0.0,30.15,30.15,30.15,0.0,0.0,30.15,30.15,30.15,0.0,0.0
2019-08-25,30.29,30.29,30.29,0.0,0.0,30.32,30.32,30.32,0.0,0.0,30.27,30.27,30.27,0.0,0.0,30.29,30.29,30.29,0.0,0.0
2019-09-01,30.42,30.42,30.42,0.0,0.0,30.47,30.47,30.47,0.0,0.0,30.42,30.42,30.42,0.0,0.0,30.44,30.44,30.44,0.0,0.0
2019-09-08,30.54,30.54,30.54,0.0,0.0,30.57,30.57,30.57,0.0,0.0,30.52,30.52,30.52,0.0,0.0,30.52,30.52,30.52,0.0,0.0
2019-09-15,30.51,30.51,30.51,0.0,0.0,30.59,30.59,30.59,0.0,0.0,30.51,30.51,30.51,0.0,0.0,30.57,30.57,30.57,0.0,0.0
2019-09-22,30.5,30.5,30.5,0.0,0.0,30.5,30.5,30.5,0.0,0.0,30.38,30.38,30.38,0.0,0.0,30.38,30.38,30.38,0.0,0.0
2019-09-29,30.37,30.37,30.37,0.0,0.0,30.47,30.47,30.47,0.0,0.0,30.37,30.37,30.37,0.0,0.0,30.45,30.45,30.45,0.0,0.0
2019-10-06,30.53,30.53,30.53,0.0,0.0,30.58,30.58,30.58,0.0,0.0,30.53,30.53,30.53,0.0,0.0,30.56,30.56,30.56,0.0,0.0
2019-10-13,30.64,30.64,30.64,0.0,0.0,30.65,30.65,30.65,0.0,0.0,30.58,30.58,30.58,0.0,0.0,30.61,30.61,30.61,0.0,0.0
2019-10-20,30.7,30.7,30.7,0.0,0.0,30.72,30.72,30.72,0.0,0.0,30.67,30.67,30.67,0.0,0.0,30.71,30.71,30.71,0.0,0.0
2019-10-27,30.76,30.76,30.76,0.0,0.0,30.84,30.84,30.84,0.0,0.0,30.76,30.76,30.76,0.0,0.0,30.84,30.84,30.84,0.0,0.0
2019-11-03,30.89,30.89,30.89,0.0,0.0,30.89,30.89,30.89,0.0,0.0,30.85,30.85,30.85,0.0,0.0,30.86,30.86,30.86,0.0,0.0
2019-11-10,30.78,30.78,30.78,0.0,0.0,30.87,30.87,30.87,0.0,0.0,30.78,30.78,30.78,0.0,0.0,30.84,30.84,30.84,0.0,0.0
2019-11-17,30.81,30.81,30.81,0.0,0.0,30.84,30.84,30.84,0.0,0.0,30.8,30.8,30.8,0.0,0.0,30.84,30.84,30.84,0.0,0.0
2019-11-24,30.94,30.94,30.94,0.0,0.0,30.94,30.94,30.94,0.0,0.0,30.86,30.86,30.86,0.0,0.0,30.86,30.86,30.86,0.0,0.0
2019-12-01,30.96,30.96,30.96,0.0,0.0,31.02,31.02,31.02,0.0,0.0,30.96,30.96,30.96,0.0,0.0,31.0,31.0,31.0,0.0,0.0
2019-12-08,31.19,31.19,31.19,0.0,0.0,31.2,31.2,31.2,0.0,0.0,31.15,31.15,31.15,0.0,0.0,31.19,31.19,31.19,0.0,0.0
2019-12-15,31.33,31.33,31.33,0.0,0.0,31.35,31.35,31.35,0.0,0.0,31.16,31.16,31.16,0.0,0.0,31.33,31.33,31.33,0.0,0.0
2019-12-22,31.41,31.41,31.41,0.0,0.0,31.54,31.54,31.54,0.0,0.0,31.41,31.41,31.41,0.0,0.0,31.44,31.44,31.44,0.0,0.0
2019-12-29,30.9,30.9,30.9,0.0,0.0,30.92,30.92,30.92,0.0,0.0,30.85,30.85,30.85,0.0,0.0,30.85,30.85,30.85,0.0,0.0
