Date,DVN_Open_average,DVN_Open_max,DVN_Open_min,DVN_Open_volatility,DVN_Open_change,DVN_High_average,DVN_High_max,DVN_High_min,DVN_High_volatility,DVN_High_change,DVN_Low_average,DVN_Low_max,DVN_Low_min,DVN_Low_volatility,DVN_Low_change,DVN_Close_average,DVN_Close_max,DVN_Close_min,DVN_Close_volatility,DVN_Close_change,DVN_Volume_average,DVN_Volume_max,DVN_Volume_min,DVN_Volume_volatility,DVN_Volume_change
2018-01-14,43.37,44.17,42.94,1.230000000000004,-1.1099999999999994,43.978,44.82,43.03,1.7899999999999991,0.3999999999999986,42.836,43.24,42.39,0.8500000000000014,-0.25,43.512,44.81,42.85,1.9600000000000009,1.5500000000000043,4627190,5634854,2714666,2920188,-794211
2018-01-21,44.436,44.97,43.59,1.3799999999999955,-1.2999999999999972,44.81,45.16,44.31,0.8499999999999943,-0.730000000000004,43.852000000000004,44.24,43.31,0.9299999999999997,-0.9299999999999997,44.028,44.52,43.33,1.1900000000000048,-1.1900000000000048,3849043,5302090,2734485,2567605,-772427
2018-01-28,41.422,42.92,39.37,3.5500000000000043,-3.5500000000000043,41.856,43.04,40.18,2.8599999999999994,-2.8599999999999994,40.438,41.46,38.3,3.1600000000000037,-3.1099999999999994,40.758,42.22,38.65,3.5700000000000003,-2.8700000000000045,6541643,8425349,4526866,3898483,2021414
2018-02-04,36.711999999999996,38.37,35.28,3.0899999999999963,-2.4299999999999997,37.386,39.23,35.28,3.9499999999999957,-3.1199999999999974,35.32,37.23,32.69,4.539999999999999,-2.1799999999999997,36.108,38.38,34.68,3.700000000000003,-2.6000000000000014,8556404,11522676,6551611,4971065,-1968781
2018-02-11,34.92,35.65,34.03,1.6199999999999974,-0.7399999999999949,35.4475,35.8,34.91,0.8900000000000006,-0.480000000000004,33.9375,34.4,33.56,0.8399999999999963,-0.3999999999999986,34.745000000000005,35.56,34.11,1.4500000000000028,-0.46000000000000085,6236480,6839574,4889999,1949575,1862851
2018-02-18,31.689999999999998,34.3,30.71,3.5899999999999963,-2.759999999999998,32.622,34.9,31.46,3.4399999999999977,-2.919999999999998,31.118,34.18,30.19,3.9899999999999984,-3.4499999999999993,31.733999999999998,34.65,30.41,4.239999999999998,-3.039999999999999,15823652,31052282,6373401,24678881,4815955
2018-02-25,31.104,31.92,30.4,1.5200000000000031,-0.3000000000000007,31.98,32.48,31.42,1.0599999999999952,-0.14999999999999858,30.708,31.39,29.97,1.4200000000000017,-0.28000000000000114,31.286,32.0,30.54,1.4600000000000009,0.14000000000000057,10258891,12820759,8932285,3888474,-735939
2018-03-04,32.042,32.73,30.97,1.759999999999998,0.5700000000000003,32.486,33.35,31.5,1.8500000000000014,1.1300000000000026,31.692,32.6,30.74,1.860000000000003,1.3399999999999999,32.042,32.82,30.95,1.870000000000001,1.490000000000002,8411166,12183865,6492362,5691503,365898
2018-03-11,32.388,32.97,31.72,1.25,-1.2199999999999989,32.738,33.14,31.9,1.240000000000002,-1.240000000000002,31.778,32.54,30.9,1.6400000000000006,-1.3999999999999986,32.048,32.79,31.16,1.629999999999999,-1.629999999999999,9946539,10675513,9723509,952004,-151922
2018-03-18,32.144,32.57,31.46,1.1099999999999994,1.1099999999999994,32.732,33.3,31.96,1.3399999999999963,0.6099999999999994,31.758,32.1,31.4,0.7000000000000028,0.15000000000000213,32.292,32.92,31.55,1.370000000000001,0.9199999999999982,8448387,10172353,6366009,3806344,-2241842
