Date,JPMorgan Event Driven_etf_Open_average,JPMorgan Event Driven_etf_Open_max,JPMorgan Event Driven_etf_Open_min,JPMorgan Event Driven_etf_Open_volatility,JPMorgan Event Driven_etf_Open_change,JPMorgan Event Driven_etf_High_average,JPMorgan Event Driven_etf_High_max,JPMorgan Event Driven_etf_High_min,JPMorgan Event Driven_etf_High_volatility,JPMorgan Event Driven_etf_High_change,JPMorgan Event Driven_etf_Low_average,JPMorgan Event Driven_etf_Low_max,JPMorgan Event Driven_etf_Low_min,JPMorgan Event Driven_etf_Low_volatility,JPMorgan Event Driven_etf_Low_change,JPMorgan Event Driven_etf_Close_average,JPMorgan Event Driven_etf_Close_max,JPMorgan Event Driven_etf_Close_min,JPMorgan Event Driven_etf_Close_volatility,JPMorgan Event Driven_etf_Close_change
2018-11-11,25.54,25.54,25.54,0.0,0.0,25.64,25.64,25.64,0.0,0.0,25.54,25.54,25.54,0.0,0.0,25.55,25.55,25.55,0.0,0.0
2018-11-18,25.64,25.64,25.64,0.0,0.0,25.64,25.64,25.64,0.0,0.0,25.64,25.64,25.64,0.0,0.0,25.64,25.64,25.64,0.0,0.0
2018-11-25,25.39,25.39,25.39,0.0,0.0,25.39,25.39,25.39,0.0,0.0,25.39,25.39,25.39,0.0,0.0,25.39,25.39,25.39,0.0,0.0
2018-12-02,24.68,24.68,24.68,0.0,0.0,24.94,24.94,24.94,0.0,0.0,24.68,24.68,24.68,0.0,0.0,24.94,24.94,24.94,0.0,0.0
2018-12-09,24.69,24.69,24.69,0.0,0.0,24.69,24.69,24.69,0.0,0.0,24.69,24.69,24.69,0.0,0.0,24.69,24.69,24.69,0.0,0.0
2018-12-16,23.68,23.68,23.68,0.0,0.0,23.68,23.68,23.68,0.0,0.0,23.68,23.68,23.68,0.0,0.0,23.68,23.68,23.68,0.0,0.0
2018-12-23,23.28,23.28,23.28,0.0,0.0,23.28,23.28,23.28,0.0,0.0,23.28,23.28,23.28,0.0,0.0,23.28,23.28,23.28,0.0,0.0
2018-12-30,23.64,23.64,23.64,0.0,0.0,23.64,23.64,23.64,0.0,0.0,23.64,23.64,23.64,0.0,0.0,23.64,23.64,23.64,0.0,0.0
2019-01-06,24.28,24.28,24.28,0.0,0.0,24.28,24.28,24.28,0.0,0.0,24.28,24.28,24.28,0.0,0.0,24.28,24.28,24.28,0.0,0.0
2019-01-13,24.66,24.66,24.66,0.0,0.0,24.66,24.66,24.66,0.0,0.0,24.66,24.66,24.66,0.0,0.0,24.66,24.66,24.66,0.0,0.0
2019-01-20,24.69,24.69,24.69,0.0,0.0,24.69,24.69,24.69,0.0,0.0,24.69,24.69,24.69,0.0,0.0,24.69,24.69,24.69,0.0,0.0
2019-01-27,24.89,24.89,24.89,0.0,0.0,24.89,24.89,24.89,0.0,0.0,24.89,24.89,24.89,0.0,0.0,24.89,24.89,24.89,0.0,0.0
2019-02-03,24.79,24.79,24.79,0.0,0.0,24.79,24.79,24.79,0.0,0.0,24.79,24.79,24.79,0.0,0.0,24.79,24.79,24.79,0.0,0.0
2019-02-10,25.41,25.41,25.41,0.0,0.0,25.41,25.41,25.41,0.0,0.0,25.41,25.41,25.41,0.0,0.0,25.41,25.41,25.41,0.0,0.0
2019-02-17,25.49,25.49,25.49,0.0,0.0,25.49,25.49,25.49,0.0,0.0,25.49,25.49,25.49,0.0,0.0,25.49,25.49,25.49,0.0,0.0
2019-02-24,25.71,25.71,25.71,0.0,0.0,25.71,25.71,25.71,0.0,0.0,25.71,25.71,25.71,0.0,0.0,25.71,25.71,25.71,0.0,0.0
2019-03-03,25.07,25.07,25.07,0.0,0.0,25.07,25.07,25.07,0.0,0.0,25.07,25.07,25.07,0.0,0.0,25.07,25.07,25.07,0.0,0.0
2019-03-10,25.45,25.45,25.45,0.0,0.0,25.45,25.45,25.45,0.0,0.0,25.38,25.38,25.38,0.0,0.0,25.38,25.38,25.38,0.0,0.0
2019-03-17,25.06,25.06,25.06,0.0,0.0,25.06,25.06,25.06,0.0,0.0,25.06,25.06,25.06,0.0,0.0,25.06,25.06,25.06,0.0,0.0
2019-03-24,25.46,25.46,25.46,0.0,0.0,25.46,25.46,25.46,0.0,0.0,25.38,25.38,25.38,0.0,0.0,25.38,25.38,25.38,0.0,0.0
2019-03-31,26.12,26.12,26.12,0.0,0.0,26.12,26.12,26.12,0.0,0.0,26.12,26.12,26.12,0.0,0.0,26.12,26.12,26.12,0.0,0.0
2019-04-07,26.2,26.2,26.2,0.0,0.0,26.28,26.28,26.28,0.0,0.0,26.2,26.2,26.2,0.0,0.0,26.28,26.28,26.28,0.0,0.0
2019-04-14,26.27,26.27,26.27,0.0,0.0,26.27,26.27,26.27,0.0,0.0,26.27,26.27,26.27,0.0,0.0,26.27,26.27,26.27,0.0,0.0
2019-04-21,26.38,26.38,26.38,0.0,0.0,26.38,26.38,26.38,0.0,0.0,26.38,26.38,26.38,0.0,0.0,26.38,26.38,26.38,0.0,0.0
2019-04-28,26.45,26.45,26.45,0.0,0.0,26.48,26.48,26.48,0.0,0.0,26.45,26.45,26.45,0.0,0.0,26.48,26.48,26.48,0.0,0.0
2019-05-05,25.98,25.98,25.98,0.0,0.0,26.05,26.05,26.05,0.0,0.0,25.79,25.79,25.79,0.0,0.0,26.05,26.05,26.05,0.0,0.0
2019-05-12,25.47,25.47,25.47,0.0,0.0,25.47,25.47,25.47,0.0,0.0,25.47,25.47,25.47,0.0,0.0,25.47,25.47,25.47,0.0,0.0
2019-05-19,24.86,24.86,24.86,0.0,0.0,24.86,24.86,24.86,0.0,0.0,24.86,24.86,24.86,0.0,0.0,24.86,24.86,24.86,0.0,0.0
2019-05-26,24.25,24.25,24.25,0.0,0.0,24.25,24.25,24.25,0.0,0.0,24.18,24.18,24.18,0.0,0.0,24.18,24.18,24.18,0.0,0.0
2019-06-02,24.93,24.93,24.93,0.0,0.0,24.93,24.93,24.93,0.0,0.0,24.93,24.93,24.93,0.0,0.0,24.93,24.93,24.93,0.0,0.0
2019-06-09,24.83,24.83,24.83,0.0,0.0,24.87,24.87,24.87,0.0,0.0,24.83,24.83,24.83,0.0,0.0,24.87,24.87,24.87,0.0,0.0
2019-06-16,25.29,25.29,25.29,0.0,0.0,25.29,25.29,25.29,0.0,0.0,25.29,25.29,25.29,0.0,0.0,25.29,25.29,25.29,0.0,0.0
2019-06-23,25.6,25.6,25.6,0.0,0.0,25.6,25.6,25.6,0.0,0.0,25.6,25.6,25.6,0.0,0.0,25.6,25.6,25.6,0.0,0.0
2019-06-30,25.72,25.72,25.72,0.0,0.0,25.72,25.72,25.72,0.0,0.0,25.72,25.72,25.72,0.0,0.0,25.72,25.72,25.72,0.0,0.0
2019-07-07,25.71,25.71,25.71,0.0,0.0,25.71,25.71,25.71,0.0,0.0,25.71,25.71,25.71,0.0,0.0,25.71,25.71,25.71,0.0,0.0
2019-07-14,25.35,25.35,25.35,0.0,0.0,25.49,25.49,25.49,0.0,0.0,25.35,25.35,25.35,0.0,0.0,25.41,25.41,25.41,0.0,0.0
2019-07-21,25.56,25.56,25.56,0.0,0.0,25.59,25.59,25.59,0.0,0.0,25.56,25.56,25.56,0.0,0.0,25.59,25.59,25.59,0.0,0.0
2019-07-28,25.07,25.07,25.07,0.0,0.0,25.07,25.07,25.07,0.0,0.0,25.06,25.06,25.06,0.0,0.0,25.06,25.06,25.06,0.0,0.0
2019-08-04,24.77,24.77,24.77,0.0,0.0,24.77,24.77,24.77,0.0,0.0,24.77,24.77,24.77,0.0,0.0,24.77,24.77,24.77,0.0,0.0
2019-08-11,24.47,24.47,24.47,0.0,0.0,24.47,24.47,24.47,0.0,0.0,24.47,24.47,24.47,0.0,0.0,24.47,24.47,24.47,0.0,0.0
2019-08-18,24.24,24.24,24.24,0.0,0.0,24.24,24.24,24.24,0.0,0.0,24.24,24.24,24.24,0.0,0.0,24.24,24.24,24.24,0.0,0.0
2019-08-25,24.79,24.79,24.79,0.0,0.0,24.79,24.79,24.79,0.0,0.0,24.79,24.79,24.79,0.0,0.0,24.79,24.79,24.79,0.0,0.0
2019-09-01,24.96,24.96,24.96,0.0,0.0,24.96,24.96,24.96,0.0,0.0,24.96,24.96,24.96,0.0,0.0,24.96,24.96,24.96,0.0,0.0
2019-09-08,25.75,25.75,25.75,0.0,0.0,25.75,25.75,25.75,0.0,0.0,25.75,25.75,25.75,0.0,0.0,25.75,25.75,25.75,0.0,0.0
2019-09-15,25.59,25.59,25.59,0.0,0.0,25.59,25.59,25.59,0.0,0.0,25.59,25.59,25.59,0.0,0.0,25.59,25.59,25.59,0.0,0.0
2019-09-22,25.38,25.38,25.38,0.0,0.0,25.38,25.38,25.38,0.0,0.0,25.37,25.37,25.37,0.0,0.0,25.37,25.37,25.37,0.0,0.0
2019-09-29,25.09,25.09,25.09,0.0,0.0,25.09,25.09,25.09,0.0,0.0,25.09,25.09,25.09,0.0,0.0,25.09,25.09,25.09,0.0,0.0
2019-10-06,25.34,25.34,25.34,0.0,0.0,25.34,25.34,25.34,0.0,0.0,25.26,25.26,25.26,0.0,0.0,25.26,25.26,25.26,0.0,0.0
2019-10-13,25.43,25.43,25.43,0.0,0.0,25.43,25.43,25.43,0.0,0.0,25.37,25.37,25.37,0.0,0.0,25.4,25.4,25.4,0.0,0.0
2019-10-20,25.78,25.78,25.78,0.0,0.0,25.92,25.92,25.92,0.0,0.0,25.78,25.78,25.78,0.0,0.0,25.91,25.91,25.91,0.0,0.0
2019-10-27,26.01,26.01,26.01,0.0,0.0,26.01,26.01,26.01,0.0,0.0,26.01,26.01,26.01,0.0,0.0,26.01,26.01,26.01,0.0,0.0
2019-11-03,26.37,26.37,26.37,0.0,0.0,26.37,26.37,26.37,0.0,0.0,26.37,26.37,26.37,0.0,0.0,26.37,26.37,26.37,0.0,0.0
2019-11-10,26.37,26.37,26.37,0.0,0.0,26.37,26.37,26.37,0.0,0.0,26.37,26.37,26.37,0.0,0.0,26.37,26.37,26.37,0.0,0.0
2019-11-17,26.16,26.16,26.16,0.0,0.0,26.17,26.17,26.17,0.0,0.0,26.16,26.16,26.16,0.0,0.0,26.17,26.17,26.17,0.0,0.0
2019-11-24,26.38,26.38,26.38,0.0,0.0,26.38,26.38,26.38,0.0,0.0,26.38,26.38,26.38,0.0,0.0,26.38,26.38,26.38,0.0,0.0
2019-12-01,26.58,26.58,26.58,0.0,0.0,26.58,26.58,26.58,0.0,0.0,26.58,26.58,26.58,0.0,0.0,26.58,26.58,26.58,0.0,0.0
2019-12-08,26.67,26.67,26.67,0.0,0.0,26.68,26.68,26.68,0.0,0.0,26.67,26.67,26.67,0.0,0.0,26.67,26.67,26.67,0.0,0.0
2019-12-15,26.93,26.93,26.93,0.0,0.0,26.93,26.93,26.93,0.0,0.0,26.91,26.91,26.91,0.0,0.0,26.91,26.91,26.91,0.0,0.0
2019-12-22,26.55,26.55,26.55,0.0,0.0,26.55,26.55,26.55,0.0,0.0,26.55,26.55,26.55,0.0,0.0,26.55,26.55,26.55,0.0,0.0
2019-12-29,26.45,26.45,26.45,0.0,0.0,26.45,26.45,26.45,0.0,0.0,26.45,26.45,26.45,0.0,0.0,26.45,26.45,26.45,0.0,0.0
