Date,VanEck Vectors AMT-Free Long Municipal_Open_average,VanEck Vectors AMT-Free Long Municipal_Open_max,VanEck Vectors AMT-Free Long Municipal_Open_min,VanEck Vectors AMT-Free Long Municipal_Open_volatility,VanEck Vectors AMT-Free Long Municipal_Open_change,VanEck Vectors AMT-Free Long Municipal_High_average,VanEck Vectors AMT-Free Long Municipal_High_max,VanEck Vectors AMT-Free Long Municipal_High_min,VanEck Vectors AMT-Free Long Municipal_High_volatility,VanEck Vectors AMT-Free Long Municipal_High_change,VanEck Vectors AMT-Free Long Municipal_Low_average,VanEck Vectors AMT-Free Long Municipal_Low_max,VanEck Vectors AMT-Free Long Municipal_Low_min,VanEck Vectors AMT-Free Long Municipal_Low_volatility,VanEck Vectors AMT-Free Long Municipal_Low_change,VanEck Vectors AMT-Free Long Municipal_Close_average,VanEck Vectors AMT-Free Long Municipal_Close_max,VanEck Vectors AMT-Free Long Municipal_Close_min,VanEck Vectors AMT-Free Long Municipal_Close_volatility,VanEck Vectors AMT-Free Long Municipal_Close_change
2018-09-02,19.56,19.56,19.56,0.0,0.0,19.56,19.56,19.56,0.0,0.0,19.5,19.5,19.5,0.0,0.0,19.55,19.55,19.55,0.0,0.0
2018-09-09,19.47,19.47,19.47,0.0,0.0,19.48,19.48,19.48,0.0,0.0,19.45,19.45,19.45,0.0,0.0,19.48,19.48,19.48,0.0,0.0
2018-09-16,19.39,19.39,19.39,0.0,0.0,19.41,19.41,19.41,0.0,0.0,19.34,19.34,19.34,0.0,0.0,19.34,19.34,19.34,0.0,0.0
2018-09-23,19.39,19.39,19.39,0.0,0.0,19.4,19.4,19.4,0.0,0.0,19.32,19.32,19.32,0.0,0.0,19.32,19.32,19.32,0.0,0.0
2018-09-30,19.15,19.15,19.15,0.0,0.0,19.21,19.21,19.21,0.0,0.0,19.12,19.12,19.12,0.0,0.0,19.19,19.19,19.19,0.0,0.0
2018-10-07,19.1,19.1,19.1,0.0,0.0,19.1,19.1,19.1,0.0,0.0,19.02,19.02,19.02,0.0,0.0,19.07,19.07,19.07,0.0,0.0
2018-10-14,19.09,19.09,19.09,0.0,0.0,19.12,19.12,19.12,0.0,0.0,19.05,19.05,19.05,0.0,0.0,19.05,19.05,19.05,0.0,0.0
2018-10-21,19.21,19.21,19.21,0.0,0.0,19.21,19.21,19.21,0.0,0.0,19.14,19.14,19.14,0.0,0.0,19.17,19.17,19.17,0.0,0.0
2018-10-28,18.98,18.98,18.98,0.0,0.0,18.99,18.99,18.99,0.0,0.0,18.93,18.93,18.93,0.0,0.0,18.98,18.98,18.98,0.0,0.0
2018-11-04,19.1,19.1,19.1,0.0,0.0,19.13,19.13,19.13,0.0,0.0,19.08,19.08,19.08,0.0,0.0,19.1,19.1,19.1,0.0,0.0
2018-11-11,19.15,19.15,19.15,0.0,0.0,19.23,19.23,19.23,0.0,0.0,19.15,19.15,19.15,0.0,0.0,19.17,19.17,19.17,0.0,0.0
2018-11-18,19.21,19.21,19.21,0.0,0.0,19.29,19.29,19.29,0.0,0.0,19.2,19.2,19.2,0.0,0.0,19.29,19.29,19.29,0.0,0.0
2018-11-25,19.29,19.29,19.29,0.0,0.0,19.33,19.33,19.33,0.0,0.0,19.27,19.27,19.27,0.0,0.0,19.33,19.33,19.33,0.0,0.0
2018-12-02,19.52,19.52,19.52,0.0,0.0,19.54,19.54,19.54,0.0,0.0,19.45,19.45,19.45,0.0,0.0,19.5,19.5,19.5,0.0,0.0
2018-12-09,19.4,19.4,19.4,0.0,0.0,19.45,19.45,19.45,0.0,0.0,19.28,19.28,19.28,0.0,0.0,19.28,19.28,19.28,0.0,0.0
2018-12-16,19.52,19.52,19.52,0.0,0.0,19.55,19.55,19.55,0.0,0.0,19.52,19.52,19.52,0.0,0.0,19.55,19.55,19.55,0.0,0.0
2018-12-23,19.5,19.5,19.5,0.0,0.0,19.56,19.56,19.56,0.0,0.0,19.5,19.5,19.5,0.0,0.0,19.56,19.56,19.56,0.0,0.0
2018-12-30,19.59,19.59,19.59,0.0,0.0,19.68,19.68,19.68,0.0,0.0,19.53,19.53,19.53,0.0,0.0,19.6,19.6,19.6,0.0,0.0
2019-01-06,19.52,19.52,19.52,0.0,0.0,19.58,19.58,19.58,0.0,0.0,19.52,19.52,19.52,0.0,0.0,19.57,19.57,19.57,0.0,0.0
2019-01-13,19.66,19.66,19.66,0.0,0.0,19.66,19.66,19.66,0.0,0.0,19.55,19.55,19.55,0.0,0.0,19.56,19.56,19.56,0.0,0.0
2019-01-20,19.57,19.57,19.57,0.0,0.0,19.57,19.57,19.57,0.0,0.0,19.53,19.53,19.53,0.0,0.0,19.54,19.54,19.54,0.0,0.0
2019-01-27,19.57,19.57,19.57,0.0,0.0,19.66,19.66,19.66,0.0,0.0,19.57,19.57,19.57,0.0,0.0,19.63,19.63,19.63,0.0,0.0
2019-02-03,19.72,19.72,19.72,0.0,0.0,19.75,19.75,19.75,0.0,0.0,19.69,19.69,19.69,0.0,0.0,19.74,19.74,19.74,0.0,0.0
2019-02-10,19.67,19.67,19.67,0.0,0.0,19.72,19.72,19.72,0.0,0.0,19.67,19.67,19.67,0.0,0.0,19.71,19.71,19.71,0.0,0.0
2019-02-17,19.7,19.7,19.7,0.0,0.0,19.77,19.77,19.77,0.0,0.0,19.7,19.7,19.7,0.0,0.0,19.71,19.71,19.71,0.0,0.0
2019-02-24,19.7,19.7,19.7,0.0,0.0,19.72,19.72,19.72,0.0,0.0,19.7,19.7,19.7,0.0,0.0,19.72,19.72,19.72,0.0,0.0
2019-03-03,19.82,19.82,19.82,0.0,0.0,19.87,19.87,19.87,0.0,0.0,19.82,19.82,19.82,0.0,0.0,19.86,19.86,19.86,0.0,0.0
2019-03-10,19.89,19.89,19.89,0.0,0.0,19.93,19.93,19.93,0.0,0.0,19.89,19.89,19.89,0.0,0.0,19.93,19.93,19.93,0.0,0.0
2019-03-17,20.16,20.16,20.16,0.0,0.0,20.22,20.22,20.22,0.0,0.0,20.16,20.16,20.16,0.0,0.0,20.22,20.22,20.22,0.0,0.0
2019-03-24,20.23,20.23,20.23,0.0,0.0,20.27,20.27,20.27,0.0,0.0,20.16,20.16,20.16,0.0,0.0,20.21,20.21,20.21,0.0,0.0
2019-03-31,20.2,20.2,20.2,0.0,0.0,20.21,20.21,20.21,0.0,0.0,20.17,20.17,20.17,0.0,0.0,20.17,20.17,20.17,0.0,0.0
2019-04-07,20.24,20.24,20.24,0.0,0.0,20.26,20.26,20.26,0.0,0.0,20.21,20.21,20.21,0.0,0.0,20.25,20.25,20.25,0.0,0.0
2019-04-14,20.23,20.23,20.23,0.0,0.0,20.24,20.24,20.24,0.0,0.0,20.2,20.2,20.2,0.0,0.0,20.22,20.22,20.22,0.0,0.0
2019-04-21,20.4,20.4,20.4,0.0,0.0,20.41,20.41,20.41,0.0,0.0,20.37,20.37,20.37,0.0,0.0,20.39,20.39,20.39,0.0,0.0
2019-04-28,20.48,20.48,20.48,0.0,0.0,20.5,20.5,20.5,0.0,0.0,20.47,20.47,20.47,0.0,0.0,20.48,20.48,20.48,0.0,0.0
2019-05-05,20.59,20.59,20.59,0.0,0.0,20.61,20.61,20.61,0.0,0.0,20.57,20.57,20.57,0.0,0.0,20.58,20.58,20.58,0.0,0.0
2019-05-12,20.63,20.63,20.63,0.0,0.0,20.63,20.63,20.63,0.0,0.0,20.58,20.58,20.58,0.0,0.0,20.62,20.62,20.62,0.0,0.0
2019-05-19,20.61,20.61,20.61,0.0,0.0,20.65,20.65,20.65,0.0,0.0,20.61,20.61,20.61,0.0,0.0,20.64,20.64,20.64,0.0,0.0
2019-05-26,20.72,20.72,20.72,0.0,0.0,20.76,20.76,20.76,0.0,0.0,20.66,20.66,20.66,0.0,0.0,20.73,20.73,20.73,0.0,0.0
2019-06-02,20.7,20.7,20.7,0.0,0.0,20.7,20.7,20.7,0.0,0.0,20.66,20.66,20.66,0.0,0.0,20.69,20.69,20.69,0.0,0.0
2019-06-09,20.68,20.68,20.68,0.0,0.0,20.7,20.7,20.7,0.0,0.0,20.66,20.66,20.66,0.0,0.0,20.68,20.68,20.68,0.0,0.0
2019-06-16,20.75,20.75,20.75,0.0,0.0,20.76,20.76,20.76,0.0,0.0,20.71,20.71,20.71,0.0,0.0,20.73,20.73,20.73,0.0,0.0
2019-06-23,20.7,20.7,20.7,0.0,0.0,20.7,20.7,20.7,0.0,0.0,20.66,20.66,20.66,0.0,0.0,20.69,20.69,20.69,0.0,0.0
2019-06-30,20.71,20.71,20.71,0.0,0.0,20.75,20.75,20.75,0.0,0.0,20.69,20.69,20.69,0.0,0.0,20.7,20.7,20.7,0.0,0.0
2019-07-07,20.73,20.73,20.73,0.0,0.0,20.79,20.79,20.79,0.0,0.0,20.73,20.73,20.73,0.0,0.0,20.78,20.78,20.78,0.0,0.0
2019-07-14,20.83,20.83,20.83,0.0,0.0,20.86,20.86,20.86,0.0,0.0,20.8,20.8,20.8,0.0,0.0,20.84,20.84,20.84,0.0,0.0
2019-07-21,20.88,20.88,20.88,0.0,0.0,20.88,20.88,20.88,0.0,0.0,20.83,20.83,20.83,0.0,0.0,20.84,20.84,20.84,0.0,0.0
2019-07-28,20.97,20.97,20.97,0.0,0.0,21.05,21.05,21.05,0.0,0.0,20.97,20.97,20.97,0.0,0.0,21.05,21.05,21.05,0.0,0.0
2019-08-04,21.22,21.22,21.22,0.0,0.0,21.25,21.25,21.25,0.0,0.0,21.18,21.18,21.18,0.0,0.0,21.19,21.19,21.19,0.0,0.0
2019-08-11,21.29,21.29,21.29,0.0,0.0,21.41,21.41,21.41,0.0,0.0,21.29,21.29,21.29,0.0,0.0,21.36,21.36,21.36,0.0,0.0
2019-08-18,21.42,21.42,21.42,0.0,0.0,21.42,21.42,21.42,0.0,0.0,21.34,21.34,21.34,0.0,0.0,21.36,21.36,21.36,0.0,0.0
2019-08-25,21.39,21.39,21.39,0.0,0.0,21.46,21.46,21.46,0.0,0.0,21.37,21.37,21.37,0.0,0.0,21.42,21.42,21.42,0.0,0.0
2019-09-01,21.22,21.22,21.22,0.0,0.0,21.26,21.26,21.26,0.0,0.0,21.16,21.16,21.16,0.0,0.0,21.2,21.2,21.2,0.0,0.0
2019-09-08,21.0,21.0,21.0,0.0,0.0,21.0,21.0,21.0,0.0,0.0,20.86,20.86,20.86,0.0,0.0,20.86,20.86,20.86,0.0,0.0
2019-09-15,21.1,21.1,21.1,0.0,0.0,21.15,21.15,21.15,0.0,0.0,21.1,21.1,21.1,0.0,0.0,21.12,21.12,21.12,0.0,0.0
2019-09-22,21.07,21.07,21.07,0.0,0.0,21.17,21.17,21.17,0.0,0.0,21.07,21.07,21.07,0.0,0.0,21.15,21.15,21.15,0.0,0.0
2019-09-29,21.21,21.21,21.21,0.0,0.0,21.23,21.23,21.23,0.0,0.0,21.18,21.18,21.18,0.0,0.0,21.21,21.21,21.21,0.0,0.0
2019-10-06,21.16,21.16,21.16,0.0,0.0,21.16,21.16,21.16,0.0,0.0,21.1,21.1,21.1,0.0,0.0,21.12,21.12,21.12,0.0,0.0
2019-10-13,21.06,21.06,21.06,0.0,0.0,21.06,21.06,21.06,0.0,0.0,21.0,21.0,21.0,0.0,0.0,21.0,21.0,21.0,0.0,0.0
2019-10-20,20.95,20.95,20.95,0.0,0.0,21.02,21.02,21.02,0.0,0.0,20.95,20.95,20.95,0.0,0.0,20.99,20.99,20.99,0.0,0.0
2019-10-27,21.07,21.07,21.07,0.0,0.0,21.08,21.08,21.08,0.0,0.0,20.99,20.99,20.99,0.0,0.0,21.03,21.03,21.03,0.0,0.0
2019-11-03,20.84,20.84,20.84,0.0,0.0,20.91,20.91,20.91,0.0,0.0,20.83,20.83,20.83,0.0,0.0,20.9,20.9,20.9,0.0,0.0
2019-11-10,20.98,20.98,20.98,0.0,0.0,21.0,21.0,21.0,0.0,0.0,20.96,20.96,20.96,0.0,0.0,20.99,20.99,20.99,0.0,0.0
2019-11-17,21.09,21.09,21.09,0.0,0.0,21.09,21.09,21.09,0.0,0.0,21.06,21.06,21.06,0.0,0.0,21.09,21.09,21.09,0.0,0.0
2019-11-24,21.07,21.07,21.07,0.0,0.0,21.07,21.07,21.07,0.0,0.0,21.01,21.01,21.01,0.0,0.0,21.04,21.04,21.04,0.0,0.0
2019-12-01,21.06,21.06,21.06,0.0,0.0,21.09,21.09,21.09,0.0,0.0,21.06,21.06,21.06,0.0,0.0,21.08,21.08,21.08,0.0,0.0
2019-12-08,21.15,21.15,21.15,0.0,0.0,21.15,21.15,21.15,0.0,0.0,21.06,21.06,21.06,0.0,0.0,21.06,21.06,21.06,0.0,0.0
2019-12-15,21.1,21.1,21.1,0.0,0.0,21.12,21.12,21.12,0.0,0.0,21.05,21.05,21.05,0.0,0.0,21.11,21.11,21.11,0.0,0.0
2019-12-22,21.08,21.08,21.08,0.0,0.0,21.08,21.08,21.08,0.0,0.0,21.02,21.02,21.02,0.0,0.0,21.07,21.07,21.07,0.0,0.0
2019-12-29,21.09,21.09,21.09,0.0,0.0,21.2,21.2,21.2,0.0,0.0,21.09,21.09,21.09,0.0,0.0,21.16,21.16,21.16,0.0,0.0
