Date,CAI_Open_average,CAI_Open_max,CAI_Open_min,CAI_Open_volatility,CAI_Open_change,CAI_High_average,CAI_High_max,CAI_High_min,CAI_High_volatility,CAI_High_change,CAI_Low_average,CAI_Low_max,CAI_Low_min,CAI_Low_volatility,CAI_Low_change,CAI_Close_average,CAI_Close_max,CAI_Close_min,CAI_Close_volatility,CAI_Close_change,CAI_Volume_average,CAI_Volume_max,CAI_Volume_min,CAI_Volume_volatility,CAI_Volume_change
2018-01-14,29.912,30.58,29.33,1.25,-0.6799999999999997,30.68,31.34,30.2,1.1400000000000006,-0.39000000000000057,29.099999999999998,29.58,28.75,0.8299999999999983,0.4599999999999973,30.014,30.93,29.33,1.6000000000000014,1.509999999999998,294992,389695,250559,139136,-49996
2018-01-21,30.898,31.28,30.57,0.7100000000000009,-0.16000000000000014,31.28,31.71,30.96,0.75,-0.39000000000000057,30.150000000000002,30.52,29.37,1.1499999999999986,-0.7899999999999991,30.652,31.29,29.53,1.759999999999998,-1.759999999999998,270498,374718,193458,181260,-37794
2018-01-28,27.742,29.09,24.92,4.169999999999998,-4.109999999999999,28.284,29.58,26.14,3.4399999999999977,-3.1799999999999997,26.62,28.5,24.39,4.109999999999999,-4.109999999999999,26.968,28.72,24.51,4.209999999999997,-4.209999999999997,337470,432363,213623,218740,117595
2018-02-04,24.478,26.17,23.53,2.6400000000000006,-0.3299999999999983,25.232,26.54,24.15,2.3900000000000006,-2.1199999999999974,23.198,24.23,21.77,2.460000000000001,-0.7100000000000009,24.278,26.21,23.23,2.9800000000000004,-2.4800000000000004,319846,446177,240111,206066,-76944
2018-02-11,23.7975,25.76,22.06,3.700000000000003,-1.5100000000000016,24.655,26.94,22.41,4.530000000000001,-2.870000000000001,22.695,25.46,20.64,4.82,-2.460000000000001,23.7475,26.65,21.9,4.75,-2.34,843920,1594335,325283,1269052,593010
2018-02-18,22.22,23.09,21.55,1.5399999999999991,-0.010000000000001563,23.061999999999998,24.54,22.25,2.289999999999999,-2.1799999999999997,21.482,21.88,21.05,0.8299999999999983,-0.5500000000000007,22.064,23.09,21.39,1.6999999999999993,-1.5700000000000003,601319,773546,445706,327840,-327840
2018-02-25,20.496,21.56,19.66,1.8999999999999986,-1.3699999999999974,20.914,21.79,20.32,1.4699999999999989,-1.4699999999999989,19.908,20.86,19.35,1.509999999999998,-1.370000000000001,20.214,20.87,19.64,1.2300000000000004,-1.2300000000000004,368476,437621,301753,135868,-49703
2018-03-04,20.346,21.29,19.8,1.4899999999999984,1.4899999999999984,21.01,22.24,20.35,1.889999999999997,1.889999999999997,20.15,21.29,19.43,1.8599999999999994,1.7399999999999984,20.744,21.9,19.77,2.129999999999999,1.6199999999999974,342358,377449,262504,114945,75891
2018-03-11,22.174,22.58,21.98,0.5999999999999979,0.16999999999999815,22.562,23.0,22.24,0.7600000000000016,-0.4700000000000024,21.828,22.07,21.7,0.370000000000001,-0.2699999999999996,22.172,22.5,21.85,0.6499999999999986,-0.41000000000000014,399459,567225,283794,283431,-208547
2018-03-18,21.668,22.11,21.42,0.6899999999999977,-0.6099999999999994,22.016000000000002,22.55,21.68,0.870000000000001,-0.870000000000001,21.25,21.82,20.87,0.9499999999999993,-0.9299999999999997,21.516000000000002,21.87,20.89,0.9800000000000004,-0.28000000000000114,265562,370187,181794,188393,-731
2018-03-25,21.0775,21.65,20.56,1.0899999999999999,-0.5399999999999991,21.5125,21.8,21.12,0.6799999999999997,-0.33000000000000185,20.445,20.59,20.34,0.25,-0.10000000000000142,20.810000000000002,21.26,20.56,0.7000000000000028,0.010000000000001563,261586,291574,215151,76423,-31727
2018-04-01,20.89,21.49,20.21,1.2799999999999976,0.20000000000000284,21.296,21.86,20.81,1.0500000000000007,0.08999999999999986,20.400000000000002,21.26,20.02,1.240000000000002,0.21000000000000085,20.904,21.5,20.38,1.120000000000001,-0.28000000000000114,174190,217408,139642,77766,-39438
2018-04-08,21.012,21.64,20.56,1.0800000000000018,0.360000000000003,21.548000000000002,21.93,20.92,1.009999999999998,0.48999999999999844,20.672,21.08,20.32,0.759999999999998,0.07000000000000028,21.172,21.66,20.56,1.1000000000000014,0.6099999999999994,193940,260544,130689,129855,68525
2018-04-15,21.91,22.29,21.49,0.8000000000000007,-0.20000000000000284,22.214,22.65,21.65,1.0,-0.25,21.396,21.63,21.14,0.48999999999999844,-0.0799999999999983,21.832,22.45,21.34,1.1099999999999994,-0.10999999999999943,222520,361337,134624,226713,-92297
2018-04-22,21.71,23.12,21.0,2.120000000000001,1.1700000000000017,22.438,24.1,21.31,2.7900000000000027,1.860000000000003,21.204,22.3,20.71,1.5899999999999999,1.120000000000001,21.812,23.06,20.99,2.0700000000000003,1.129999999999999,281738,458474,157220,301254,261951
2018-04-29,23.93,24.86,22.4,2.460000000000001,2.460000000000001,24.662,25.33,23.33,2.0,2.0,23.55,24.53,22.24,2.2900000000000027,2.2900000000000027,24.394,25.08,23.28,1.7999999999999972,1.7999999999999972,290473,375212,176775,198437,-115152
2018-05-06,24.578,25.03,24.22,0.8100000000000023,-0.22000000000000242,24.944,25.41,24.64,0.7699999999999996,-0.46999999999999886,24.132,24.43,23.42,1.009999999999998,0.05999999999999872,24.46,24.65,24.18,0.46999999999999886,0.21999999999999886,214892,326719,118180,208539,-144150
2018-05-13,25.424,26.01,24.46,1.5500000000000007,1.5500000000000007,25.823999999999998,26.38,24.83,1.5500000000000007,1.5500000000000007,25.15,25.79,24.31,1.4800000000000004,1.4800000000000004,25.564,26.01,24.79,1.2200000000000024,1.2200000000000024,172566,221612,123057,98555,-11738
2018-05-20,25.32,26.17,24.97,1.2000000000000028,-1.1400000000000006,25.565,26.17,25.25,0.9200000000000017,-0.9200000000000017,24.9075,25.34,24.69,0.6499999999999986,-0.5500000000000007,25.1375,25.37,24.99,0.38000000000000256,-0.2900000000000027,132421,161171,98791,62380,-23678
2018-05-27,24.842,25.46,24.26,1.1999999999999993,-0.5799999999999983,25.028000000000002,25.67,24.26,1.4100000000000001,-1.0,24.056,25.1,22.73,2.370000000000001,-2.009999999999998,24.304000000000002,25.41,22.92,2.4899999999999984,-2.129999999999999,188692,235165,122304,112861,110467
2018-06-03,23.924,24.21,23.42,0.7899999999999991,0.7299999999999969,24.36,24.57,24.21,0.35999999999999943,0.26000000000000156,23.56,23.79,23.22,0.5700000000000003,0.5700000000000003,23.982,24.22,23.64,0.5799999999999983,-0.28999999999999915,161949,343952,92334,251618,-251618
2018-06-10,23.902,24.13,23.64,0.48999999999999844,-0.4800000000000004,24.240000000000002,24.57,23.96,0.6099999999999994,-0.5199999999999996,23.61,23.7,23.5,0.1999999999999993,-0.060000000000002274,23.900000000000002,24.03,23.76,0.2699999999999996,-0.14000000000000057,127967,147455,108164,39291,16513
2018-06-17,23.12,23.72,21.99,1.7300000000000004,-1.610000000000003,23.201999999999998,23.79,22.1,1.6899999999999977,-1.5799999999999983,22.240000000000002,23.17,20.53,2.6400000000000006,-2.539999999999999,22.738,23.66,21.57,2.09,-1.9600000000000009,274331,397807,130410,267397,258221
2018-06-24,22.316,22.97,21.59,1.379999999999999,1.379999999999999,22.708,23.38,22.14,1.2399999999999984,1.0199999999999996,22.018,22.7,21.16,1.5399999999999991,1.3999999999999986,22.592,23.24,22.01,1.2299999999999969,0.9699999999999989,218148,269014,120463,148551,-109939
2018-07-01,23.0675,23.15,22.93,0.21999999999999886,-0.019999999999999574,23.475,23.95,23.16,0.7899999999999991,0.5599999999999987,22.884999999999998,23.13,22.72,0.41000000000000014,0.3099999999999987,23.1475,23.88,22.78,1.0999999999999979,0.9699999999999989,82610,127426,52992,74434,74434
2018-07-08,23.17,23.87,22.67,1.1999999999999993,-0.7600000000000016,23.474,24.25,22.87,1.379999999999999,-0.9600000000000009,22.518,23.23,21.96,1.2699999999999996,-1.2699999999999996,22.802,23.57,22.03,1.5399999999999991,-1.5399999999999991,206228,267658,99434,168224,163148
2018-07-15,22.22,22.51,21.97,0.5400000000000027,0.07000000000000028,22.474,22.68,22.29,0.39000000000000057,-0.07000000000000028,21.951999999999998,22.3,21.61,0.6900000000000013,-0.33999999999999986,22.27,22.59,22.06,0.5300000000000011,0.07000000000000028,124137,171648,94629,77019,-50754
2018-07-22,22.146,22.45,21.92,0.5299999999999976,-0.4499999999999993,22.516,22.83,22.38,0.4499999999999993,-0.379999999999999,21.802,22.32,21.4,0.9200000000000017,-0.4400000000000013,22.08,22.49,21.84,0.6499999999999986,-0.4299999999999997,175713,250154,127555,122599,60235
2018-07-29,24.578,25.4,22.19,3.2099999999999973,2.7699999999999996,25.354,27.15,23.47,3.6799999999999997,1.6600000000000001,23.962,24.45,22.15,2.3000000000000007,2.240000000000002,24.738,25.71,22.96,2.75,2.039999999999999,265523,646838,89611,557227,-118972
2018-08-05,24.182000000000002,25.12,23.56,1.5600000000000023,-1.5600000000000023,24.516,25.22,23.91,1.3099999999999987,-1.3099999999999987,23.664,23.97,23.35,0.6199999999999974,-0.5799999999999983,23.966,24.27,23.52,0.75,-0.19000000000000128,143585,288173,85094,203079,-14345
2018-08-12,23.669999999999998,24.03,23.23,0.8000000000000007,0.060000000000002274,23.958,24.26,23.58,0.6800000000000033,0.15000000000000213,23.294,23.85,22.91,0.9400000000000013,-0.3100000000000023,23.666,24.03,23.1,0.9299999999999997,0.010000000000001563,103229,137443,70763,66680,14398
2018-08-19,24.894000000000002,25.66,24.07,1.5899999999999999,1.5899999999999999,25.378,26.28,24.69,1.5899999999999999,1.5899999999999999,24.7,25.62,23.74,1.8800000000000026,1.8800000000000026,25.25,26.01,24.68,1.3300000000000018,1.3300000000000018,117410,161082,73632,87450,-46958
2018-08-26,26.502499999999998,26.77,26.11,0.6600000000000001,0.6600000000000001,26.9325,27.21,26.47,0.740000000000002,0.5800000000000018,26.2025,26.42,26.02,0.40000000000000213,0.3100000000000023,26.8125,26.99,26.45,0.5399999999999991,0.5399999999999991,183499,230949,81375,149574,149574
