Date,IDN_Open_average,IDN_Open_max,IDN_Open_min,IDN_Open_volatility,IDN_Open_change,IDN_High_average,IDN_High_max,IDN_High_min,IDN_High_volatility,IDN_High_change,IDN_Low_average,IDN_Low_max,IDN_Low_min,IDN_Low_volatility,IDN_Low_change,IDN_Close_average,IDN_Close_max,IDN_Close_min,IDN_Close_volatility,IDN_Close_change,IDN_Volume_average,IDN_Volume_max,IDN_Volume_min,IDN_Volume_volatility,IDN_Volume_change
2019-08-25,4.547499999999999,4.79,4.31,0.4800000000000004,0.25,4.734999999999999,4.85,4.56,0.29000000000000004,0.14999999999999947,4.4075,4.55,4.25,0.2999999999999998,0.2699999999999996,4.6225,4.85,4.35,0.5,0.5,3407,4951,2562,2389,-1527
2019-09-01,4.684,4.84,4.41,0.4299999999999997,-0.08000000000000007,4.866,4.92,4.8,0.1200000000000001,0.04999999999999982,4.572,4.7,4.41,0.29000000000000004,0.27000000000000046,4.694,4.85,4.43,0.41999999999999993,0.3100000000000005,2666,5918,646,5272,1135
2019-09-08,4.868,5.0,4.71,0.29000000000000004,0.16999999999999993,4.982,5.12,4.88,0.2400000000000002,-0.07000000000000028,4.802,4.9,4.71,0.1900000000000004,0.040000000000000036,4.872,4.96,4.8,0.16000000000000014,-0.14000000000000057,2042,3776,1095,2681,-446
2019-09-15,4.97,5.04,4.82,0.21999999999999975,0.1299999999999999,5.044,5.1,5.0,0.09999999999999964,0.05999999999999961,4.868,4.97,4.76,0.20999999999999996,0.1900000000000004,5.002,5.04,4.96,0.08000000000000007,-0.03000000000000025,5530,12464,2000,10464,9123
2019-09-22,4.912,5.06,4.76,0.2999999999999998,-0.13999999999999968,4.982,5.06,4.93,0.1299999999999999,-0.0699999999999994,4.828,4.89,4.75,0.13999999999999968,0.05999999999999961,4.9,4.99,4.8,0.1900000000000004,0.08000000000000007,2005,3336,665,2671,-2671
2019-09-29,4.832,4.96,4.76,0.20000000000000018,-0.15000000000000036,4.88,4.96,4.78,0.17999999999999972,-0.040000000000000036,4.774,4.8,4.75,0.04999999999999982,0.0,4.7860000000000005,4.82,4.75,0.07000000000000028,0.020000000000000462,3038,5919,1213,4706,2870
2019-10-06,4.928,5.01,4.8,0.20999999999999996,0.16999999999999993,5.024,5.13,4.83,0.2999999999999998,0.16999999999999993,4.868,4.99,4.75,0.2400000000000002,0.09999999999999964,4.924,5.05,4.75,0.2999999999999998,0.11000000000000032,3349,7986,1239,6747,-2001
2019-10-13,5.036,5.5,4.83,0.6699999999999999,0.6699999999999999,5.156,5.65,4.95,0.7000000000000002,0.7000000000000002,4.95,5.12,4.83,0.29000000000000004,0.29000000000000004,5.038,5.28,4.85,0.4300000000000006,0.4300000000000006,5284,14792,1231,13561,12467
2019-10-20,5.136,5.33,5.0,0.33000000000000007,-0.23000000000000043,5.204,5.33,5.1,0.23000000000000043,-0.13999999999999968,5.042,5.08,5.0,0.08000000000000007,0.03000000000000025,5.076,5.1,5.04,0.05999999999999961,0.05999999999999961,2913,5324,748,4576,-2825
2019-10-27,5.338,5.68,5.12,0.5599999999999996,0.5599999999999996,5.548,5.91,5.36,0.5499999999999998,0.5,5.32,5.68,5.03,0.6499999999999995,0.6499999999999995,5.4879999999999995,5.91,5.26,0.6500000000000004,0.6500000000000004,4594,7946,1636,6310,-4502
2019-11-03,6.014,6.32,5.85,0.47000000000000064,0.33999999999999986,6.176,6.63,5.89,0.7400000000000002,0.6499999999999995,5.828,6.25,5.69,0.5599999999999996,0.5599999999999996,6.064,6.49,5.8,0.6900000000000004,0.5899999999999999,10646,30658,2115,28543,7991
2019-11-10,6.55,6.79,6.23,0.5599999999999996,0.13999999999999968,6.682,6.88,6.34,0.54,0.13999999999999968,6.398000000000001,6.7,6.15,0.5499999999999998,0.45999999999999996,6.484,6.74,6.16,0.5800000000000001,0.4500000000000002,6771,13143,4455,8688,230
2019-11-17,6.616,6.84,6.3,0.54,0.21999999999999975,6.824,6.97,6.72,0.25,0.22000000000000064,6.532,6.84,6.3,0.54,0.21999999999999975,6.658,6.9,6.3,0.6000000000000005,0.20999999999999996,10187,17514,5852,11662,11662
2019-11-24,6.835,6.93,6.75,0.17999999999999972,0.02999999999999936,6.9025,6.97,6.83,0.13999999999999968,0.0699999999999994,6.7325,6.84,6.66,0.17999999999999972,0.17999999999999972,6.7825,6.84,6.73,0.10999999999999943,0.08999999999999986,6595,11362,2342,9020,1142
2019-12-01,7.094,7.49,6.8,0.6900000000000004,0.6900000000000004,7.38,8.03,6.9,1.129999999999999,1.129999999999999,7.034,7.49,6.8,0.6900000000000004,0.6900000000000004,7.272,8.0,6.83,1.17,1.0999999999999996,14424,27865,3511,24354,11951
2019-12-08,7.924,8.3,7.38,0.9200000000000008,0.02999999999999936,8.202,8.35,8.03,0.3200000000000003,-0.3100000000000005,7.614,7.92,7.34,0.5800000000000001,0.17999999999999972,7.776,8.04,7.38,0.6599999999999993,0.1900000000000004,10618,20068,2441,17627,-11547
2019-12-15,7.388,7.68,6.96,0.7199999999999998,-0.4800000000000004,7.632,7.92,7.31,0.6100000000000003,-0.4399999999999995,7.1,7.54,6.64,0.9000000000000004,-0.8000000000000007,7.212,7.57,6.7,0.8700000000000001,-0.8700000000000001,14501,17019,9519,7500,-7195
2019-12-22,6.9775,7.27,6.65,0.6199999999999992,0.6199999999999992,7.2125,7.37,7.1,0.27000000000000046,0.1800000000000006,6.9425,7.14,6.65,0.4899999999999993,0.4899999999999993,7.0925,7.21,6.96,0.25,0.25,3685,4629,2083,2546,1430
2019-12-29,7.39,7.5,7.21,0.29000000000000004,0.29000000000000004,7.666666666666667,7.78,7.49,0.29000000000000004,0.29000000000000004,7.346666666666667,7.43,7.21,0.21999999999999975,0.1900000000000004,7.496666666666667,7.6,7.4,0.1999999999999993,-0.08999999999999986,11075,14566,4680,9886,-587
