Date,SPDR Barclays Invest Grade Floating Rate_Open_average,SPDR Barclays Invest Grade Floating Rate_Open_max,SPDR Barclays Invest Grade Floating Rate_Open_min,SPDR Barclays Invest Grade Floating Rate_Open_volatility,SPDR Barclays Invest Grade Floating Rate_Open_change,SPDR Barclays Invest Grade Floating Rate_High_average,SPDR Barclays Invest Grade Floating Rate_High_max,SPDR Barclays Invest Grade Floating Rate_High_min,SPDR Barclays Invest Grade Floating Rate_High_volatility,SPDR Barclays Invest Grade Floating Rate_High_change,SPDR Barclays Invest Grade Floating Rate_Low_average,SPDR Barclays Invest Grade Floating Rate_Low_max,SPDR Barclays Invest Grade Floating Rate_Low_min,SPDR Barclays Invest Grade Floating Rate_Low_volatility,SPDR Barclays Invest Grade Floating Rate_Low_change,SPDR Barclays Invest Grade Floating Rate_Close_average,SPDR Barclays Invest Grade Floating Rate_Close_max,SPDR Barclays Invest Grade Floating Rate_Close_min,SPDR Barclays Invest Grade Floating Rate_Close_volatility,SPDR Barclays Invest Grade Floating Rate_Close_change
2018-11-25,30.6,30.6,30.6,0.0,0.0,30.62,30.62,30.62,0.0,0.0,30.6,30.6,30.6,0.0,0.0,30.61,30.61,30.61,0.0,0.0
2018-12-02,30.42,30.42,30.42,0.0,0.0,30.43,30.43,30.43,0.0,0.0,30.38,30.38,30.38,0.0,0.0,30.42,30.42,30.42,0.0,0.0
2018-12-09,30.48,30.48,30.48,0.0,0.0,30.48,30.48,30.48,0.0,0.0,30.42,30.42,30.42,0.0,0.0,30.43,30.43,30.43,0.0,0.0
2018-12-16,30.31,30.31,30.31,0.0,0.0,30.35,30.35,30.35,0.0,0.0,30.3,30.3,30.3,0.0,0.0,30.33,30.33,30.33,0.0,0.0
2018-12-23,30.34,30.34,30.34,0.0,0.0,30.39,30.39,30.39,0.0,0.0,30.33,30.33,30.33,0.0,0.0,30.35,30.35,30.35,0.0,0.0
2018-12-30,30.37,30.37,30.37,0.0,0.0,30.38,30.38,30.38,0.0,0.0,30.36,30.36,30.36,0.0,0.0,30.36,30.36,30.36,0.0,0.0
2019-01-06,30.45,30.45,30.45,0.0,0.0,30.45,30.45,30.45,0.0,0.0,30.43,30.43,30.43,0.0,0.0,30.43,30.43,30.43,0.0,0.0
2019-01-13,30.51,30.51,30.51,0.0,0.0,30.56,30.56,30.56,0.0,0.0,30.51,30.51,30.51,0.0,0.0,30.56,30.56,30.56,0.0,0.0
2019-01-20,30.55,30.55,30.55,0.0,0.0,30.59,30.59,30.59,0.0,0.0,30.55,30.55,30.55,0.0,0.0,30.58,30.58,30.58,0.0,0.0
2019-01-27,30.53,30.53,30.53,0.0,0.0,30.58,30.58,30.58,0.0,0.0,30.53,30.53,30.53,0.0,0.0,30.56,30.56,30.56,0.0,0.0
2019-02-03,30.57,30.57,30.57,0.0,0.0,30.6,30.6,30.6,0.0,0.0,30.57,30.57,30.57,0.0,0.0,30.58,30.58,30.58,0.0,0.0
2019-02-10,30.61,30.61,30.61,0.0,0.0,30.63,30.63,30.63,0.0,0.0,30.59,30.59,30.59,0.0,0.0,30.63,30.63,30.63,0.0,0.0
2019-02-17,30.62,30.62,30.62,0.0,0.0,30.66,30.66,30.66,0.0,0.0,30.62,30.62,30.62,0.0,0.0,30.63,30.63,30.63,0.0,0.0
2019-02-24,30.59,30.59,30.59,0.0,0.0,30.61,30.61,30.61,0.0,0.0,30.58,30.58,30.58,0.0,0.0,30.6,30.6,30.6,0.0,0.0
2019-03-03,30.61,30.61,30.61,0.0,0.0,30.64,30.64,30.64,0.0,0.0,30.6,30.6,30.6,0.0,0.0,30.63,30.63,30.63,0.0,0.0
2019-03-10,30.62,30.62,30.62,0.0,0.0,30.65,30.65,30.65,0.0,0.0,30.62,30.62,30.62,0.0,0.0,30.65,30.65,30.65,0.0,0.0
2019-03-17,30.66,30.66,30.66,0.0,0.0,30.67,30.67,30.67,0.0,0.0,30.65,30.65,30.65,0.0,0.0,30.65,30.65,30.65,0.0,0.0
2019-03-24,30.68,30.68,30.68,0.0,0.0,30.7,30.7,30.7,0.0,0.0,30.68,30.68,30.68,0.0,0.0,30.7,30.7,30.7,0.0,0.0
2019-03-31,30.66,30.66,30.66,0.0,0.0,30.66,30.66,30.66,0.0,0.0,30.63,30.63,30.63,0.0,0.0,30.65,30.65,30.65,0.0,0.0
2019-04-07,30.69,30.69,30.69,0.0,0.0,30.69,30.69,30.69,0.0,0.0,30.67,30.67,30.67,0.0,0.0,30.68,30.68,30.68,0.0,0.0
2019-04-14,30.68,30.68,30.68,0.0,0.0,30.7,30.7,30.7,0.0,0.0,30.68,30.68,30.68,0.0,0.0,30.69,30.69,30.69,0.0,0.0
2019-04-21,30.72,30.72,30.72,0.0,0.0,30.73,30.73,30.73,0.0,0.0,30.72,30.72,30.72,0.0,0.0,30.73,30.73,30.73,0.0,0.0
2019-04-28,30.67,30.67,30.67,0.0,0.0,30.68,30.68,30.68,0.0,0.0,30.67,30.67,30.67,0.0,0.0,30.67,30.67,30.67,0.0,0.0
2019-05-05,30.69,30.69,30.69,0.0,0.0,30.69,30.69,30.69,0.0,0.0,30.68,30.68,30.68,0.0,0.0,30.68,30.68,30.68,0.0,0.0
2019-05-12,30.68,30.68,30.68,0.0,0.0,30.7,30.7,30.7,0.0,0.0,30.68,30.68,30.68,0.0,0.0,30.68,30.68,30.68,0.0,0.0
2019-05-19,30.7,30.7,30.7,0.0,0.0,30.71,30.71,30.71,0.0,0.0,30.69,30.69,30.69,0.0,0.0,30.69,30.69,30.69,0.0,0.0
2019-05-26,30.72,30.72,30.72,0.0,0.0,30.72,30.72,30.72,0.0,0.0,30.7,30.7,30.7,0.0,0.0,30.71,30.71,30.71,0.0,0.0
2019-06-02,30.64,30.64,30.64,0.0,0.0,30.66,30.66,30.66,0.0,0.0,30.63,30.63,30.63,0.0,0.0,30.66,30.66,30.66,0.0,0.0
2019-06-09,30.66,30.66,30.66,0.0,0.0,30.68,30.68,30.68,0.0,0.0,30.66,30.66,30.66,0.0,0.0,30.68,30.68,30.68,0.0,0.0
2019-06-16,30.71,30.71,30.71,0.0,0.0,30.71,30.71,30.71,0.0,0.0,30.69,30.69,30.69,0.0,0.0,30.69,30.69,30.69,0.0,0.0
2019-06-23,30.71,30.71,30.71,0.0,0.0,30.73,30.73,30.73,0.0,0.0,30.71,30.71,30.71,0.0,0.0,30.73,30.73,30.73,0.0,0.0
2019-06-30,30.69,30.69,30.69,0.0,0.0,30.69,30.69,30.69,0.0,0.0,30.66,30.66,30.66,0.0,0.0,30.68,30.68,30.68,0.0,0.0
2019-07-07,30.68,30.68,30.68,0.0,0.0,30.71,30.71,30.71,0.0,0.0,30.68,30.68,30.68,0.0,0.0,30.71,30.71,30.71,0.0,0.0
2019-07-14,30.72,30.72,30.72,0.0,0.0,30.73,30.73,30.73,0.0,0.0,30.71,30.71,30.71,0.0,0.0,30.71,30.71,30.71,0.0,0.0
2019-07-21,30.74,30.74,30.74,0.0,0.0,30.76,30.76,30.76,0.0,0.0,30.72,30.72,30.72,0.0,0.0,30.76,30.76,30.76,0.0,0.0
2019-07-28,30.68,30.68,30.68,0.0,0.0,30.68,30.68,30.68,0.0,0.0,30.66,30.66,30.66,0.0,0.0,30.67,30.67,30.67,0.0,0.0
2019-08-04,30.66,30.66,30.66,0.0,0.0,30.68,30.68,30.68,0.0,0.0,30.66,30.66,30.66,0.0,0.0,30.68,30.68,30.68,0.0,0.0
2019-08-11,30.68,30.68,30.68,0.0,0.0,30.69,30.69,30.69,0.0,0.0,30.67,30.67,30.67,0.0,0.0,30.69,30.69,30.69,0.0,0.0
2019-08-18,30.71,30.71,30.71,0.0,0.0,30.72,30.72,30.72,0.0,0.0,30.69,30.69,30.69,0.0,0.0,30.7,30.7,30.7,0.0,0.0
2019-08-25,30.72,30.72,30.72,0.0,0.0,30.73,30.73,30.73,0.0,0.0,30.72,30.72,30.72,0.0,0.0,30.72,30.72,30.72,0.0,0.0
2019-09-01,30.68,30.68,30.68,0.0,0.0,30.7,30.7,30.7,0.0,0.0,30.67,30.67,30.67,0.0,0.0,30.69,30.69,30.69,0.0,0.0
2019-09-08,30.71,30.71,30.71,0.0,0.0,30.73,30.73,30.73,0.0,0.0,30.7,30.7,30.7,0.0,0.0,30.73,30.73,30.73,0.0,0.0
2019-09-15,30.72,30.72,30.72,0.0,0.0,30.73,30.73,30.73,0.0,0.0,30.71,30.71,30.71,0.0,0.0,30.72,30.72,30.72,0.0,0.0
2019-09-22,30.75,30.75,30.75,0.0,0.0,30.76,30.76,30.76,0.0,0.0,30.75,30.75,30.75,0.0,0.0,30.75,30.75,30.75,0.0,0.0
2019-09-29,30.69,30.69,30.69,0.0,0.0,30.7,30.7,30.7,0.0,0.0,30.68,30.68,30.68,0.0,0.0,30.68,30.68,30.68,0.0,0.0
2019-10-06,30.69,30.69,30.69,0.0,0.0,30.71,30.71,30.71,0.0,0.0,30.69,30.69,30.69,0.0,0.0,30.71,30.71,30.71,0.0,0.0
2019-10-13,30.74,30.74,30.74,0.0,0.0,30.74,30.74,30.74,0.0,0.0,30.72,30.72,30.72,0.0,0.0,30.73,30.73,30.73,0.0,0.0
2019-10-20,30.76,30.76,30.76,0.0,0.0,30.78,30.78,30.78,0.0,0.0,30.74,30.74,30.74,0.0,0.0,30.75,30.75,30.75,0.0,0.0
2019-10-27,30.72,30.72,30.72,0.0,0.0,30.72,30.72,30.72,0.0,0.0,30.7,30.7,30.7,0.0,0.0,30.7,30.7,30.7,0.0,0.0
2019-11-03,30.73,30.73,30.73,0.0,0.0,30.74,30.74,30.74,0.0,0.0,30.72,30.72,30.72,0.0,0.0,30.73,30.73,30.73,0.0,0.0
2019-11-10,30.73,30.73,30.73,0.0,0.0,30.75,30.75,30.75,0.0,0.0,30.73,30.73,30.73,0.0,0.0,30.75,30.75,30.75,0.0,0.0
2019-11-17,30.76,30.76,30.76,0.0,0.0,30.77,30.77,30.77,0.0,0.0,30.74,30.74,30.74,0.0,0.0,30.75,30.75,30.75,0.0,0.0
2019-11-24,30.78,30.78,30.78,0.0,0.0,30.78,30.78,30.78,0.0,0.0,30.76,30.76,30.76,0.0,0.0,30.76,30.76,30.76,0.0,0.0
2019-12-01,30.73,30.73,30.73,0.0,0.0,30.73,30.73,30.73,0.0,0.0,30.71,30.71,30.71,0.0,0.0,30.71,30.71,30.71,0.0,0.0
2019-12-08,30.75,30.75,30.75,0.0,0.0,30.75,30.75,30.75,0.0,0.0,30.74,30.74,30.74,0.0,0.0,30.75,30.75,30.75,0.0,0.0
2019-12-15,30.72,30.72,30.72,0.0,0.0,30.72,30.72,30.72,0.0,0.0,30.7,30.7,30.7,0.0,0.0,30.72,30.72,30.72,0.0,0.0
2019-12-22,30.73,30.73,30.73,0.0,0.0,30.73,30.73,30.73,0.0,0.0,30.71,30.71,30.71,0.0,0.0,30.71,30.71,30.71,0.0,0.0
2019-12-29,30.72,30.72,30.72,0.0,0.0,30.73,30.73,30.73,0.0,0.0,30.71,30.71,30.71,0.0,0.0,30.73,30.73,30.73,0.0,0.0
