Date,iShares Adapt Cur Hdg MSCI EAFE_etf_Open_average,iShares Adapt Cur Hdg MSCI EAFE_etf_Open_max,iShares Adapt Cur Hdg MSCI EAFE_etf_Open_min,iShares Adapt Cur Hdg MSCI EAFE_etf_Open_volatility,iShares Adapt Cur Hdg MSCI EAFE_etf_Open_change,iShares Adapt Cur Hdg MSCI EAFE_etf_High_average,iShares Adapt Cur Hdg MSCI EAFE_etf_High_max,iShares Adapt Cur Hdg MSCI EAFE_etf_High_min,iShares Adapt Cur Hdg MSCI EAFE_etf_High_volatility,iShares Adapt Cur Hdg MSCI EAFE_etf_High_change,iShares Adapt Cur Hdg MSCI EAFE_etf_Low_average,iShares Adapt Cur Hdg MSCI EAFE_etf_Low_max,iShares Adapt Cur Hdg MSCI EAFE_etf_Low_min,iShares Adapt Cur Hdg MSCI EAFE_etf_Low_volatility,iShares Adapt Cur Hdg MSCI EAFE_etf_Low_change,iShares Adapt Cur Hdg MSCI EAFE_etf_Close_average,iShares Adapt Cur Hdg MSCI EAFE_etf_Close_max,iShares Adapt Cur Hdg MSCI EAFE_etf_Close_min,iShares Adapt Cur Hdg MSCI EAFE_etf_Close_volatility,iShares Adapt Cur Hdg MSCI EAFE_etf_Close_change
2018-03-25,27.82,27.82,27.82,0.0,0.0,27.82,27.82,27.82,0.0,0.0,27.82,27.82,27.82,0.0,0.0,27.82,27.82,27.82,0.0,0.0
2018-04-01,27.82,27.82,27.82,0.0,0.0,27.82,27.82,27.82,0.0,0.0,27.82,27.82,27.82,0.0,0.0,27.82,27.82,27.82,0.0,0.0
2018-04-08,27.82,27.82,27.82,0.0,0.0,27.82,27.82,27.82,0.0,0.0,27.82,27.82,27.82,0.0,0.0,27.82,27.82,27.82,0.0,0.0
2018-04-15,27.82,27.82,27.82,0.0,0.0,27.82,27.82,27.82,0.0,0.0,27.82,27.82,27.82,0.0,0.0,27.82,27.82,27.82,0.0,0.0
2018-04-22,27.82,27.82,27.82,0.0,0.0,27.82,27.82,27.82,0.0,0.0,27.82,27.82,27.82,0.0,0.0,27.82,27.82,27.82,0.0,0.0
2018-04-29,29.15,29.15,29.15,0.0,0.0,29.15,29.15,29.15,0.0,0.0,29.15,29.15,29.15,0.0,0.0,29.15,29.15,29.15,0.0,0.0
2018-05-06,29.15,29.15,29.15,0.0,0.0,29.15,29.15,29.15,0.0,0.0,29.15,29.15,29.15,0.0,0.0,29.15,29.15,29.15,0.0,0.0
2018-05-13,29.15,29.15,29.15,0.0,0.0,29.15,29.15,29.15,0.0,0.0,29.15,29.15,29.15,0.0,0.0,29.15,29.15,29.15,0.0,0.0
2018-05-20,29.15,29.15,29.15,0.0,0.0,29.15,29.15,29.15,0.0,0.0,29.15,29.15,29.15,0.0,0.0,29.15,29.15,29.15,0.0,0.0
2018-05-27,29.15,29.15,29.15,0.0,0.0,29.15,29.15,29.15,0.0,0.0,29.15,29.15,29.15,0.0,0.0,29.15,29.15,29.15,0.0,0.0
2018-06-03,29.31,29.31,29.31,0.0,0.0,29.31,29.31,29.31,0.0,0.0,29.31,29.31,29.31,0.0,0.0,29.31,29.31,29.31,0.0,0.0
2018-06-10,29.18,29.18,29.18,0.0,0.0,29.19,29.19,29.19,0.0,0.0,29.17,29.17,29.17,0.0,0.0,29.19,29.19,29.19,0.0,0.0
2018-06-17,29.19,29.19,29.19,0.0,0.0,29.19,29.19,29.19,0.0,0.0,29.19,29.19,29.19,0.0,0.0,29.19,29.19,29.19,0.0,0.0
2018-06-24,29.19,29.19,29.19,0.0,0.0,29.19,29.19,29.19,0.0,0.0,29.19,29.19,29.19,0.0,0.0,29.19,29.19,29.19,0.0,0.0
2018-07-01,28.07,28.07,28.07,0.0,0.0,28.07,28.07,28.07,0.0,0.0,28.07,28.07,28.07,0.0,0.0,28.07,28.07,28.07,0.0,0.0
2018-07-08,28.44,28.44,28.44,0.0,0.0,28.44,28.44,28.44,0.0,0.0,28.44,28.44,28.44,0.0,0.0,28.44,28.44,28.44,0.0,0.0
2018-07-15,28.44,28.44,28.44,0.0,0.0,28.44,28.44,28.44,0.0,0.0,28.44,28.44,28.44,0.0,0.0,28.44,28.44,28.44,0.0,0.0
2018-07-22,29.04,29.04,29.04,0.0,0.0,29.04,29.04,29.04,0.0,0.0,29.04,29.04,29.04,0.0,0.0,29.04,29.04,29.04,0.0,0.0
2018-07-29,28.57,28.57,28.57,0.0,0.0,28.57,28.57,28.57,0.0,0.0,28.57,28.57,28.57,0.0,0.0,28.57,28.57,28.57,0.0,0.0
2018-08-05,28.8,28.8,28.8,0.0,0.0,28.8,28.8,28.8,0.0,0.0,28.8,28.8,28.8,0.0,0.0,28.8,28.8,28.8,0.0,0.0
2018-08-12,28.08,28.08,28.08,0.0,0.0,28.08,28.08,28.08,0.0,0.0,28.05,28.05,28.05,0.0,0.0,28.06,28.06,28.06,0.0,0.0
2018-08-19,28.37,28.37,28.37,0.0,0.0,28.37,28.37,28.37,0.0,0.0,28.37,28.37,28.37,0.0,0.0,28.37,28.37,28.37,0.0,0.0
2018-08-26,28.74,28.74,28.74,0.0,0.0,28.74,28.74,28.74,0.0,0.0,28.74,28.74,28.74,0.0,0.0,28.74,28.74,28.74,0.0,0.0
2018-09-02,28.74,28.74,28.74,0.0,0.0,28.74,28.74,28.74,0.0,0.0,28.74,28.74,28.74,0.0,0.0,28.74,28.74,28.74,0.0,0.0
2018-09-09,28.21,28.21,28.21,0.0,0.0,28.21,28.21,28.21,0.0,0.0,28.18,28.18,28.18,0.0,0.0,28.18,28.18,28.18,0.0,0.0
2018-09-16,28.73,28.73,28.73,0.0,0.0,28.73,28.73,28.73,0.0,0.0,28.73,28.73,28.73,0.0,0.0,28.73,28.73,28.73,0.0,0.0
2018-09-23,28.79,28.79,28.79,0.0,0.0,28.79,28.79,28.79,0.0,0.0,28.79,28.79,28.79,0.0,0.0,28.79,28.79,28.79,0.0,0.0
2018-09-30,28.75,28.75,28.75,0.0,0.0,28.75,28.75,28.75,0.0,0.0,28.75,28.75,28.75,0.0,0.0,28.75,28.75,28.75,0.0,0.0
2018-10-07,27.01,27.01,27.01,0.0,0.0,27.01,27.01,27.01,0.0,0.0,27.01,27.01,27.01,0.0,0.0,27.01,27.01,27.01,0.0,0.0
2018-10-14,27.32,27.32,27.32,0.0,0.0,27.32,27.32,27.32,0.0,0.0,27.16,27.16,27.16,0.0,0.0,27.16,27.16,27.16,0.0,0.0
2018-10-21,26.24,26.24,26.24,0.0,0.0,26.28,26.28,26.28,0.0,0.0,26.05,26.05,26.05,0.0,0.0,26.27,26.27,26.27,0.0,0.0
2018-10-28,26.95,26.95,26.95,0.0,0.0,26.95,26.95,26.95,0.0,0.0,26.95,26.95,26.95,0.0,0.0,26.95,26.95,26.95,0.0,0.0
2018-11-04,27.19,27.19,27.19,0.0,0.0,27.19,27.19,27.19,0.0,0.0,27.19,27.19,27.19,0.0,0.0,27.19,27.19,27.19,0.0,0.0
2018-11-11,26.99,26.99,26.99,0.0,0.0,26.99,26.99,26.99,0.0,0.0,26.99,26.99,26.99,0.0,0.0,26.99,26.99,26.99,0.0,0.0
2018-11-18,26.73,26.73,26.73,0.0,0.0,26.73,26.73,26.73,0.0,0.0,26.73,26.73,26.73,0.0,0.0,26.73,26.73,26.73,0.0,0.0
2018-11-25,26.99,26.99,26.99,0.0,0.0,27.06,27.06,27.06,0.0,0.0,26.96,26.96,26.96,0.0,0.0,27.06,27.06,27.06,0.0,0.0
2018-12-02,25.75,25.75,25.75,0.0,0.0,25.75,25.75,25.75,0.0,0.0,25.56,25.56,25.56,0.0,0.0,25.56,25.56,25.56,0.0,0.0
2018-12-09,25.62,25.62,25.62,0.0,0.0,25.62,25.62,25.62,0.0,0.0,25.62,25.62,25.62,0.0,0.0,25.62,25.62,25.62,0.0,0.0
2018-12-16,24.61,24.61,24.61,0.0,0.0,24.64,24.64,24.64,0.0,0.0,24.5,24.5,24.5,0.0,0.0,24.53,24.53,24.53,0.0,0.0
2018-12-23,24.57,24.57,24.57,0.0,0.0,24.63,24.63,24.63,0.0,0.0,24.57,24.57,24.57,0.0,0.0,24.63,24.63,24.63,0.0,0.0
2018-12-30,24.97,24.97,24.97,0.0,0.0,25.1,25.1,25.1,0.0,0.0,24.97,24.97,24.97,0.0,0.0,25.1,25.1,25.1,0.0,0.0
2019-01-06,25.47,25.47,25.47,0.0,0.0,25.47,25.47,25.47,0.0,0.0,25.47,25.47,25.47,0.0,0.0,25.47,25.47,25.47,0.0,0.0
2019-01-13,26.07,26.07,26.07,0.0,0.0,26.07,26.07,26.07,0.0,0.0,26.04,26.04,26.04,0.0,0.0,26.04,26.04,26.04,0.0,0.0
2019-01-20,25.94,25.94,25.94,0.0,0.0,25.94,25.94,25.94,0.0,0.0,25.94,25.94,25.94,0.0,0.0,25.94,25.94,25.94,0.0,0.0
2019-01-27,26.09,26.09,26.09,0.0,0.0,26.15,26.15,26.15,0.0,0.0,26.09,26.09,26.09,0.0,0.0,26.13,26.13,26.13,0.0,0.0
2019-02-03,25.85,25.85,25.85,0.0,0.0,25.96,25.96,25.96,0.0,0.0,25.85,25.85,25.85,0.0,0.0,25.96,25.96,25.96,0.0,0.0
2019-02-10,26.61,26.61,26.61,0.0,0.0,26.68,26.68,26.68,0.0,0.0,26.61,26.61,26.61,0.0,0.0,26.68,26.68,26.68,0.0,0.0
2019-02-17,26.92,26.92,26.92,0.0,0.0,26.92,26.92,26.92,0.0,0.0,26.9,26.9,26.9,0.0,0.0,26.9,26.9,26.9,0.0,0.0
2019-02-24,27.11,27.11,27.11,0.0,0.0,27.11,27.11,27.11,0.0,0.0,27.11,27.11,27.11,0.0,0.0,27.11,27.11,27.11,0.0,0.0
2019-03-03,26.71,26.71,26.71,0.0,0.0,26.71,26.71,26.71,0.0,0.0,26.71,26.71,26.71,0.0,0.0,26.71,26.71,26.71,0.0,0.0
2019-03-10,27.36,27.36,27.36,0.0,0.0,27.36,27.36,27.36,0.0,0.0,27.36,27.36,27.36,0.0,0.0,27.36,27.36,27.36,0.0,0.0
2019-03-17,27.0,27.0,27.0,0.0,0.0,27.0,27.0,27.0,0.0,0.0,27.0,27.0,27.0,0.0,0.0,27.0,27.0,27.0,0.0,0.0
2019-03-24,27.28,27.28,27.28,0.0,0.0,27.28,27.28,27.28,0.0,0.0,27.28,27.28,27.28,0.0,0.0,27.28,27.28,27.28,0.0,0.0
2019-03-31,27.86,27.86,27.86,0.0,0.0,27.86,27.86,27.86,0.0,0.0,27.86,27.86,27.86,0.0,0.0,27.86,27.86,27.86,0.0,0.0
2019-04-07,27.9,27.9,27.9,0.0,0.0,27.9,27.9,27.9,0.0,0.0,27.87,27.87,27.87,0.0,0.0,27.9,27.9,27.9,0.0,0.0
2019-04-14,28.09,28.09,28.09,0.0,0.0,28.09,28.09,28.09,0.0,0.0,28.09,28.09,28.09,0.0,0.0,28.09,28.09,28.09,0.0,0.0
2019-04-21,28.06,28.06,28.06,0.0,0.0,28.08,28.08,28.08,0.0,0.0,28.06,28.06,28.06,0.0,0.0,28.08,28.08,28.08,0.0,0.0
2019-04-28,28.23,28.23,28.23,0.0,0.0,28.23,28.23,28.23,0.0,0.0,28.23,28.23,28.23,0.0,0.0,28.23,28.23,28.23,0.0,0.0
2019-05-05,27.25,27.25,27.25,0.0,0.0,27.51,27.51,27.51,0.0,0.0,27.25,27.25,27.25,0.0,0.0,27.51,27.51,27.51,0.0,0.0
2019-05-12,27.45,27.45,27.45,0.0,0.0,27.45,27.45,27.45,0.0,0.0,27.45,27.45,27.45,0.0,0.0,27.45,27.45,27.45,0.0,0.0
2019-05-19,27.36,27.36,27.36,0.0,0.0,27.36,27.36,27.36,0.0,0.0,27.36,27.36,27.36,0.0,0.0,27.36,27.36,27.36,0.0,0.0
2019-05-26,26.79,26.79,26.79,0.0,0.0,26.79,26.79,26.79,0.0,0.0,26.79,26.79,26.79,0.0,0.0,26.79,26.79,26.79,0.0,0.0
2019-06-02,27.63,27.63,27.63,0.0,0.0,27.63,27.63,27.63,0.0,0.0,27.63,27.63,27.63,0.0,0.0,27.63,27.63,27.63,0.0,0.0
2019-06-09,27.58,27.58,27.58,0.0,0.0,27.58,27.58,27.58,0.0,0.0,27.58,27.58,27.58,0.0,0.0,27.58,27.58,27.58,0.0,0.0
2019-06-16,27.96,27.96,27.96,0.0,0.0,28.14,28.14,28.14,0.0,0.0,27.94,27.94,27.94,0.0,0.0,28.12,28.12,28.12,0.0,0.0
2019-06-23,28.24,28.24,28.24,0.0,0.0,28.24,28.24,28.24,0.0,0.0,28.24,28.24,28.24,0.0,0.0,28.24,28.24,28.24,0.0,0.0
2019-06-30,27.88,27.88,27.88,0.0,0.0,27.88,27.88,27.88,0.0,0.0,27.88,27.88,27.88,0.0,0.0,27.88,27.88,27.88,0.0,0.0
2019-07-07,27.68,27.68,27.68,0.0,0.0,27.68,27.68,27.68,0.0,0.0,27.68,27.68,27.68,0.0,0.0,27.68,27.68,27.68,0.0,0.0
2019-07-14,27.61,27.61,27.61,0.0,0.0,27.61,27.61,27.61,0.0,0.0,27.57,27.57,27.57,0.0,0.0,27.57,27.57,27.57,0.0,0.0
2019-07-21,27.74,27.74,27.74,0.0,0.0,27.74,27.74,27.74,0.0,0.0,27.7,27.7,27.7,0.0,0.0,27.7,27.7,27.7,0.0,0.0
2019-07-28,26.87,26.87,26.87,0.0,0.0,26.87,26.87,26.87,0.0,0.0,26.79,26.79,26.79,0.0,0.0,26.83,26.83,26.83,0.0,0.0
2019-08-04,26.54,26.54,26.54,0.0,0.0,26.54,26.54,26.54,0.0,0.0,26.4,26.4,26.4,0.0,0.0,26.45,26.45,26.45,0.0,0.0
2019-08-11,26.28,26.28,26.28,0.0,0.0,26.28,26.28,26.28,0.0,0.0,26.28,26.28,26.28,0.0,0.0,26.28,26.28,26.28,0.0,0.0
2019-08-18,26.52,26.52,26.52,0.0,0.0,26.52,26.52,26.52,0.0,0.0,26.05,26.05,26.05,0.0,0.0,26.05,26.05,26.05,0.0,0.0
2019-08-25,26.73,26.73,26.73,0.0,0.0,26.78,26.78,26.78,0.0,0.0,26.73,26.73,26.73,0.0,0.0,26.78,26.78,26.78,0.0,0.0
2019-09-01,27.3,27.3,27.3,0.0,0.0,27.3,27.3,27.3,0.0,0.0,27.28,27.28,27.28,0.0,0.0,27.28,27.28,27.28,0.0,0.0
2019-09-08,27.83,27.83,27.83,0.0,0.0,27.83,27.83,27.83,0.0,0.0,27.83,27.83,27.83,0.0,0.0,27.83,27.83,27.83,0.0,0.0
2019-09-15,27.72,27.72,27.72,0.0,0.0,27.73,27.73,27.73,0.0,0.0,27.72,27.72,27.72,0.0,0.0,27.73,27.73,27.73,0.0,0.0
2019-09-22,27.58,27.58,27.58,0.0,0.0,27.58,27.58,27.58,0.0,0.0,27.58,27.58,27.58,0.0,0.0,27.58,27.58,27.58,0.0,0.0
2019-09-29,27.2,27.2,27.2,0.0,0.0,27.2,27.2,27.2,0.0,0.0,27.2,27.2,27.2,0.0,0.0,27.2,27.2,27.2,0.0,0.0
2019-10-06,27.8,27.8,27.8,0.0,0.0,27.8,27.8,27.8,0.0,0.0,27.73,27.73,27.73,0.0,0.0,27.73,27.73,27.73,0.0,0.0
2019-10-13,27.93,27.93,27.93,0.0,0.0,27.93,27.93,27.93,0.0,0.0,27.93,27.93,27.93,0.0,0.0,27.93,27.93,27.93,0.0,0.0
2019-10-20,28.31,28.31,28.31,0.0,0.0,28.31,28.31,28.31,0.0,0.0,28.31,28.31,28.31,0.0,0.0,28.31,28.31,28.31,0.0,0.0
2019-10-27,28.61,28.61,28.61,0.0,0.0,28.61,28.61,28.61,0.0,0.0,28.61,28.61,28.61,0.0,0.0,28.61,28.61,28.61,0.0,0.0
2019-11-03,28.9,28.9,28.9,0.0,0.0,28.9,28.9,28.9,0.0,0.0,28.9,28.9,28.9,0.0,0.0,28.9,28.9,28.9,0.0,0.0
2019-11-10,28.81,28.81,28.81,0.0,0.0,28.84,28.84,28.84,0.0,0.0,28.81,28.81,28.81,0.0,0.0,28.84,28.84,28.84,0.0,0.0
2019-11-17,28.71,28.71,28.71,0.0,0.0,28.74,28.74,28.74,0.0,0.0,28.71,28.71,28.71,0.0,0.0,28.74,28.74,28.74,0.0,0.0
2019-11-24,28.83,28.83,28.83,0.0,0.0,28.83,28.83,28.83,0.0,0.0,28.83,28.83,28.83,0.0,0.0,28.83,28.83,28.83,0.0,0.0
2019-12-01,29.0,29.0,29.0,0.0,0.0,29.0,29.0,29.0,0.0,0.0,29.0,29.0,29.0,0.0,0.0,29.0,29.0,29.0,0.0,0.0
2019-12-08,29.37,29.37,29.37,0.0,0.0,29.37,29.37,29.37,0.0,0.0,29.37,29.37,29.37,0.0,0.0,29.37,29.37,29.37,0.0,0.0
2019-12-15,29.56,29.56,29.56,0.0,0.0,29.56,29.56,29.56,0.0,0.0,29.56,29.56,29.56,0.0,0.0,29.56,29.56,29.56,0.0,0.0
2019-12-22,29.44,29.44,29.44,0.0,0.0,29.44,29.44,29.44,0.0,0.0,29.38,29.38,29.38,0.0,0.0,29.38,29.38,29.38,0.0,0.0
2019-12-29,29.27,29.27,29.27,0.0,0.0,29.27,29.27,29.27,0.0,0.0,29.17,29.17,29.17,0.0,0.0,29.17,29.17,29.17,0.0,0.0
