Date,LBStock_Open_average,LBStock_Open_max,LBStock_Open_min,LBStock_Open_volatility,LBStock_Open_change,LBStock_High_average,LBStock_High_max,LBStock_High_min,LBStock_High_volatility,LBStock_High_change,LBStock_Low_average,LBStock_Low_max,LBStock_Low_min,LBStock_Low_volatility,LBStock_Low_change,LBStock_Close_average,LBStock_Close_max,LBStock_Close_min,LBStock_Close_volatility,LBStock_Close_change,LBStock_Volume_average,LBStock_Volume_max,LBStock_Volume_min,LBStock_Volume_volatility,LBStock_Volume_change
2018-01-14,49.3025,50.0,49.0,1.0,-0.8100000000000023,50.0875,50.88,49.37,1.5100000000000051,0.47000000000000597,48.795,48.87,48.59,0.27999999999999403,0.27999999999999403,49.4125,50.69,48.95,1.7399999999999949,1.6999999999999957,3731861,6883958,2094075,4789883,-3476871
2018-01-21,52.408,53.24,50.64,2.6000000000000014,2.1599999999999966,52.992,53.39,52.06,1.3299999999999983,0.7399999999999949,51.662,52.55,50.22,2.3299999999999983,1.6700000000000017,52.61,53.2,52.04,1.1600000000000037,0.23000000000000398,3575545,4450296,3138708,1311588,-194773
2018-01-28,50.686,52.14,48.85,3.289999999999999,-3.289999999999999,51.18,52.84,49.16,3.680000000000007,-3.680000000000007,49.674,52.02,47.14,4.880000000000003,-4.880000000000003,50.01,52.11,47.51,4.600000000000001,-4.600000000000001,3371321,5217878,2447627,2770251,2770251
2018-02-04,47.798,50.73,44.81,5.919999999999995,1.3999999999999986,49.316,51.13,47.77,3.3599999999999994,0.9399999999999977,46.48,47.73,44.38,3.3499999999999943,0.9099999999999966,47.744,49.11,45.99,3.1199999999999974,2.6599999999999966,4921638,7060134,3701007,3359127,1066201
2018-02-11,49.046,50.11,48.28,1.8299999999999983,0.20000000000000284,49.86,50.53,48.85,1.6799999999999997,0.6499999999999986,47.974000000000004,48.88,47.1,1.7800000000000011,1.3000000000000043,49.11,49.87,48.54,1.3299999999999983,0.21999999999999886,3051052,3737225,2608806,1128419,-883087
2018-02-18,47.9875,48.62,47.38,1.2399999999999949,-0.259999999999998,48.84,49.1,48.68,0.4200000000000017,-0.0799999999999983,47.4775,47.88,47.23,0.6500000000000057,0.6300000000000026,48.04,48.71,47.41,1.3000000000000043,1.3000000000000043,3119538,4084487,2557412,1527075,-1527075
2018-02-25,46.672000000000004,49.2,41.87,7.330000000000005,-6.940000000000005,47.818,50.42,44.13,6.289999999999999,-4.710000000000001,45.6,48.71,41.7,7.009999999999998,-5.640000000000001,46.38,49.33,42.49,6.839999999999996,-5.199999999999996,8441378,19604408,3662378,15942030,4240895
2018-03-04,43.684,44.76,41.79,2.969999999999999,-1.4299999999999997,44.308,45.54,42.36,3.1799999999999997,-2.3999999999999986,42.664,44.39,40.82,3.5700000000000003,-2.3399999999999963,43.512,45.11,41.62,3.490000000000002,-2.3400000000000034,5440928,7227386,4671857,2555529,60428
2018-03-11,41.864,42.34,41.16,1.1800000000000068,-1.1800000000000068,42.212,43.11,41.27,1.8399999999999963,-1.8399999999999963,41.184,41.8,40.54,1.259999999999998,-1.259999999999998,41.39,42.15,40.56,1.5899999999999963,-1.5899999999999963,4699832,8494275,3227274,5267001,4586813
2018-03-18,39.548,40.51,38.53,1.9799999999999969,-1.9799999999999969,39.769999999999996,40.65,38.57,2.0799999999999983,-2.0799999999999983,38.824,39.65,37.49,2.1599999999999966,-2.1599999999999966,38.994,39.91,37.51,2.3999999999999986,-2.3999999999999986,3687855,4389314,3211270,1178044,-883074
