Date,iShares S&P Small-Cap 600 GrowthEtf_Open_average,iShares S&P Small-Cap 600 GrowthEtf_Open_max,iShares S&P Small-Cap 600 GrowthEtf_Open_min,iShares S&P Small-Cap 600 GrowthEtf_Open_volatility,iShares S&P Small-Cap 600 GrowthEtf_Open_change,iShares S&P Small-Cap 600 GrowthEtf_High_average,iShares S&P Small-Cap 600 GrowthEtf_High_max,iShares S&P Small-Cap 600 GrowthEtf_High_min,iShares S&P Small-Cap 600 GrowthEtf_High_volatility,iShares S&P Small-Cap 600 GrowthEtf_High_change,iShares S&P Small-Cap 600 GrowthEtf_Low_average,iShares S&P Small-Cap 600 GrowthEtf_Low_max,iShares S&P Small-Cap 600 GrowthEtf_Low_min,iShares S&P Small-Cap 600 GrowthEtf_Low_volatility,iShares S&P Small-Cap 600 GrowthEtf_Low_change,iShares S&P Small-Cap 600 GrowthEtf_Close_average,iShares S&P Small-Cap 600 GrowthEtf_Close_max,iShares S&P Small-Cap 600 GrowthEtf_Close_min,iShares S&P Small-Cap 600 GrowthEtf_Close_volatility,iShares S&P Small-Cap 600 GrowthEtf_Close_change
2018-07-29,199.54,199.54,199.54,0.0,0.0,199.87,199.87,199.87,0.0,0.0,197.33,197.33,197.33,0.0,0.0,198.23,198.23,198.23,0.0,0.0
2018-08-05,199.6,199.6,199.6,0.0,0.0,201.24,201.24,201.24,0.0,0.0,198.91,198.91,198.91,0.0,0.0,200.03,200.03,200.03,0.0,0.0
2018-08-12,200.98,200.98,200.98,0.0,0.0,202.34,202.34,202.34,0.0,0.0,200.04,200.04,200.04,0.0,0.0,202.19,202.19,202.19,0.0,0.0
2018-08-19,205.62,205.62,205.62,0.0,0.0,206.55,206.55,206.55,0.0,0.0,205.61,205.61,205.61,0.0,0.0,206.36,206.36,206.36,0.0,0.0
2018-08-26,207.53,207.53,207.53,0.0,0.0,209.28,209.28,209.28,0.0,0.0,207.2,207.2,207.2,0.0,0.0,209.07,209.07,209.07,0.0,0.0
2018-09-02,206.09,206.09,206.09,0.0,0.0,207.35,207.35,207.35,0.0,0.0,205.4,205.4,205.4,0.0,0.0,205.93,205.93,205.93,0.0,0.0
2018-09-09,206.6,206.6,206.6,0.0,0.0,207.91,207.91,207.91,0.0,0.0,205.85,205.85,205.85,0.0,0.0,207.84,207.84,207.84,0.0,0.0
2018-09-16,206.05,206.05,206.05,0.0,0.0,206.22,206.22,206.22,0.0,0.0,203.82,203.82,203.82,0.0,0.0,204.01,204.01,204.01,0.0,0.0
2018-09-23,200.15,200.15,200.15,0.0,0.0,202.46,202.46,202.46,0.0,0.0,200.15,200.15,200.15,0.0,0.0,201.74,201.74,201.74,0.0,0.0
2018-09-30,194.7,194.7,194.7,0.0,0.0,195.62,195.62,195.62,0.0,0.0,190.95,190.95,190.95,0.0,0.0,192.51,192.51,192.51,0.0,0.0
2018-10-07,184.46,184.46,184.46,0.0,0.0,184.47,184.47,184.47,0.0,0.0,179.6,179.6,179.6,0.0,0.0,181.22,181.22,181.22,0.0,0.0
2018-10-14,184.11,184.11,184.11,0.0,0.0,184.31,184.31,184.31,0.0,0.0,180.48,180.48,180.48,0.0,0.0,180.87,180.87,180.87,0.0,0.0
2018-10-21,174.32,174.32,174.32,0.0,0.0,177.44,177.44,177.44,0.0,0.0,171.58,171.58,171.58,0.0,0.0,175.0,175.0,175.0,0.0,0.0
2018-10-28,184.28,184.28,184.28,0.0,0.0,185.08,185.08,185.08,0.0,0.0,182.72,182.72,182.72,0.0,0.0,184.26,184.26,184.26,0.0,0.0
2018-11-04,186.32,186.32,186.32,0.0,0.0,186.32,186.32,186.32,0.0,0.0,182.55,182.55,182.55,0.0,0.0,183.94,183.94,183.94,0.0,0.0
2018-11-11,179.85,179.85,179.85,0.0,0.0,182.34,182.34,182.34,0.0,0.0,179.41,179.41,179.41,0.0,0.0,181.99,181.99,181.99,0.0,0.0
2018-11-18,175.68,175.68,175.68,0.0,0.0,178.74,178.74,178.74,0.0,0.0,175.13,175.13,175.13,0.0,0.0,177.34,177.34,177.34,0.0,0.0
2018-11-25,182.32,182.32,182.32,0.0,0.0,184.25,184.25,184.25,0.0,0.0,181.85,181.85,181.85,0.0,0.0,184.06,184.06,184.06,0.0,0.0
2018-12-02,176.46,176.46,176.46,0.0,0.0,177.61,177.61,177.61,0.0,0.0,171.88,171.88,171.88,0.0,0.0,172.76,172.76,172.76,0.0,0.0
2018-12-09,169.91,169.91,169.91,0.0,0.0,171.95,171.95,171.95,0.0,0.0,167.93,167.93,167.93,0.0,0.0,168.46,168.46,168.46,0.0,0.0
2018-12-16,158.36,158.36,158.36,0.0,0.0,159.36,159.36,159.36,0.0,0.0,153.79,153.79,153.79,0.0,0.0,154.36,154.36,154.36,0.0,0.0
2018-12-23,160.14,160.14,160.14,0.0,0.0,162.8,162.8,162.8,0.0,0.0,158.72,158.72,158.72,0.0,0.0,160.47,160.47,160.47,0.0,0.0
2018-12-30,159.5,159.5,159.5,0.0,0.0,163.85,163.85,163.85,0.0,0.0,159.5,159.5,159.5,0.0,0.0,163.2,163.2,163.2,0.0,0.0
2019-01-06,169.6,169.6,169.6,0.0,0.0,171.0,171.0,171.0,0.0,0.0,169.6,169.6,169.6,0.0,0.0,170.77,170.77,170.77,0.0,0.0
2019-01-13,174.32,174.32,174.32,0.0,0.0,175.43,175.43,175.43,0.0,0.0,173.43,173.43,173.43,0.0,0.0,174.77,174.77,174.77,0.0,0.0
2019-01-20,173.53,173.53,173.53,0.0,0.0,174.62,174.62,174.62,0.0,0.0,173.5,173.5,173.5,0.0,0.0,174.15,174.15,174.15,0.0,0.0
2019-01-27,176.41,176.41,176.41,0.0,0.0,176.41,176.41,176.41,0.0,0.0,174.9,174.9,174.9,0.0,0.0,175.54,175.54,175.54,0.0,0.0
2019-02-03,175.37,175.37,175.37,0.0,0.0,176.59,176.59,176.59,0.0,0.0,175.25,175.25,175.25,0.0,0.0,176.54,176.54,176.54,0.0,0.0
2019-02-10,182.01,182.01,182.01,0.0,0.0,184.14,184.14,184.14,0.0,0.0,181.99,181.99,181.99,0.0,0.0,184.14,184.14,184.14,0.0,0.0
2019-02-17,185.23,185.23,185.23,0.0,0.0,185.89,185.89,185.89,0.0,0.0,184.64,184.64,184.64,0.0,0.0,185.89,185.89,185.89,0.0,0.0
2019-02-24,185.25,185.25,185.25,0.0,0.0,185.27,185.27,185.27,0.0,0.0,183.43,183.43,183.43,0.0,0.0,184.95,184.95,184.95,0.0,0.0
2019-03-03,175.7,175.7,175.7,0.0,0.0,177.06,177.06,177.06,0.0,0.0,175.7,175.7,175.7,0.0,0.0,177.02,177.02,177.02,0.0,0.0
2019-03-10,180.05,180.05,180.05,0.0,0.0,181.02,181.02,181.02,0.0,0.0,179.37,179.37,179.37,0.0,0.0,179.62,179.62,179.62,0.0,0.0
2019-03-17,180.05,180.05,180.05,0.0,0.0,180.23,180.23,180.23,0.0,0.0,174.52,174.52,174.52,0.0,0.0,174.52,174.52,174.52,0.0,0.0
2019-03-24,179.3,179.3,179.3,0.0,0.0,179.53,179.53,179.53,0.0,0.0,177.57,177.57,177.57,0.0,0.0,178.46,178.46,178.46,0.0,0.0
2019-03-31,181.53,181.53,181.53,0.0,0.0,183.14,183.14,183.14,0.0,0.0,181.53,181.53,181.53,0.0,0.0,182.89,182.89,182.89,0.0,0.0
2019-04-07,183.98,183.98,183.98,0.0,0.0,183.98,183.98,183.98,0.0,0.0,182.88,182.88,182.88,0.0,0.0,183.39,183.39,183.39,0.0,0.0
2019-04-14,180.88,180.88,180.88,0.0,0.0,181.39,181.39,181.39,0.0,0.0,179.63,179.63,179.63,0.0,0.0,180.62,180.62,180.62,0.0,0.0
2019-04-21,182.04,182.04,182.04,0.0,0.0,184.16,184.16,184.16,0.0,0.0,182.04,182.04,182.04,0.0,0.0,183.95,183.95,183.95,0.0,0.0
2019-04-28,184.99,184.99,184.99,0.0,0.0,187.55,187.55,187.55,0.0,0.0,184.81,184.81,184.81,0.0,0.0,187.51,187.51,187.51,0.0,0.0
2019-05-05,181.77,181.77,181.77,0.0,0.0,183.21,183.21,183.21,0.0,0.0,179.38,179.38,179.38,0.0,0.0,182.79,182.79,182.79,0.0,0.0
2019-05-12,179.09,179.09,179.09,0.0,0.0,180.55,180.55,180.55,0.0,0.0,177.67,177.67,177.67,0.0,0.0,177.75,177.75,177.75,0.0,0.0
2019-05-19,174.31,174.31,174.31,0.0,0.0,175.59,175.59,175.59,0.0,0.0,174.1,174.1,174.1,0.0,0.0,175.42,175.42,175.42,0.0,0.0
2019-05-26,171.1,171.1,171.1,0.0,0.0,171.55,171.55,171.55,0.0,0.0,169.83,169.83,169.83,0.0,0.0,170.69,170.69,170.69,0.0,0.0
2019-06-02,175.71,175.71,175.71,0.0,0.0,177.55,177.55,177.55,0.0,0.0,175.71,175.71,175.71,0.0,0.0,176.82,176.82,176.82,0.0,0.0
2019-06-09,178.38,178.38,178.38,0.0,0.0,178.71,178.71,178.71,0.0,0.0,177.26,177.26,177.26,0.0,0.0,177.37,177.37,177.37,0.0,0.0
2019-06-16,181.69,181.69,181.69,0.0,0.0,181.69,181.69,181.69,0.0,0.0,179.8,179.8,179.8,0.0,0.0,180.26,180.26,180.26,0.0,0.0
2019-06-23,180.38,180.38,180.38,0.0,0.0,182.93,182.93,182.93,0.0,0.0,180.38,180.38,180.38,0.0,0.0,182.48,182.48,182.48,0.0,0.0
2019-06-30,181.93,181.93,181.93,0.0,0.0,183.77,183.77,183.77,0.0,0.0,181.57,181.57,181.57,0.0,0.0,183.67,183.67,183.67,0.0,0.0
2019-07-07,181.91,181.91,181.91,0.0,0.0,183.43,183.43,183.43,0.0,0.0,181.68,181.68,181.68,0.0,0.0,182.73,182.73,182.73,0.0,0.0
2019-07-14,181.97,181.97,181.97,0.0,0.0,182.81,182.81,182.81,0.0,0.0,180.98,180.98,180.98,0.0,0.0,181.09,181.09,181.09,0.0,0.0
2019-07-21,183.24,183.24,183.24,0.0,0.0,185.01,185.01,185.01,0.0,0.0,182.9,182.9,182.9,0.0,0.0,184.74,184.74,184.74,0.0,0.0
2019-07-28,181.51,181.51,181.51,0.0,0.0,181.74,181.74,181.74,0.0,0.0,179.11,179.11,179.11,0.0,0.0,180.41,180.41,180.41,0.0,0.0
2019-08-04,181.08,181.08,181.08,0.0,0.0,181.08,181.08,181.08,0.0,0.0,178.85,178.85,178.85,0.0,0.0,179.36,179.36,179.36,0.0,0.0
2019-08-11,175.33,175.33,175.33,0.0,0.0,178.17,178.17,178.17,0.0,0.0,175.33,175.33,175.33,0.0,0.0,177.89,177.89,177.89,0.0,0.0
2019-08-18,178.02,178.02,178.02,0.0,0.0,179.09,179.09,179.09,0.0,0.0,173.1,173.1,173.1,0.0,0.0,173.66,173.66,173.66,0.0,0.0
2019-08-25,178.6,178.6,178.6,0.0,0.0,178.93,178.93,178.93,0.0,0.0,176.27,176.27,176.27,0.0,0.0,177.11,177.11,177.11,0.0,0.0
2019-09-01,179.81,179.81,179.81,0.0,0.0,180.24,180.24,180.24,0.0,0.0,178.79,178.79,178.79,0.0,0.0,179.01,179.01,179.01,0.0,0.0
2019-09-08,185.6,185.6,185.6,0.0,0.0,186.99,186.99,186.99,0.0,0.0,185.01,185.01,185.01,0.0,0.0,185.13,185.13,185.13,0.0,0.0
2019-09-15,184.06,184.06,184.06,0.0,0.0,184.34,184.34,184.34,0.0,0.0,181.93,181.93,181.93,0.0,0.0,182.85,182.85,182.85,0.0,0.0
2019-09-22,179.98,179.98,179.98,0.0,0.0,180.28,180.28,180.28,0.0,0.0,177.42,177.42,177.42,0.0,0.0,178.21,178.21,178.21,0.0,0.0
2019-09-29,173.77,173.77,173.77,0.0,0.0,176.01,176.01,176.01,0.0,0.0,173.56,173.56,173.56,0.0,0.0,175.81,175.81,175.81,0.0,0.0
2019-10-06,176.09,176.09,176.09,0.0,0.0,179.0,179.0,179.0,0.0,0.0,176.09,176.09,176.09,0.0,0.0,177.1,177.1,177.1,0.0,0.0
2019-10-13,180.7,180.7,180.7,0.0,0.0,181.27,181.27,181.27,0.0,0.0,178.76,178.76,178.76,0.0,0.0,180.01,180.01,180.01,0.0,0.0
2019-10-20,181.04,181.04,181.04,0.0,0.0,183.19,183.19,183.19,0.0,0.0,181.04,181.04,181.04,0.0,0.0,182.24,182.24,182.24,0.0,0.0
2019-10-27,183.18,183.18,183.18,0.0,0.0,184.79,184.79,184.79,0.0,0.0,182.09,182.09,182.09,0.0,0.0,184.38,184.38,184.38,0.0,0.0
2019-11-03,184.27,184.27,184.27,0.0,0.0,185.03,185.03,185.03,0.0,0.0,183.83,183.83,183.83,0.0,0.0,184.99,184.99,184.99,0.0,0.0
2019-11-10,184.34,184.34,184.34,0.0,0.0,184.68,184.68,184.68,0.0,0.0,183.6,183.6,183.6,0.0,0.0,184.57,184.57,184.57,0.0,0.0
2019-11-17,183.24,183.24,183.24,0.0,0.0,183.53,183.53,183.53,0.0,0.0,182.32,182.32,182.32,0.0,0.0,183.2,183.2,183.2,0.0,0.0
2019-11-24,188.75,188.75,188.75,0.0,0.0,189.15,189.15,189.15,0.0,0.0,188.0,188.0,188.0,0.0,0.0,188.15,188.15,188.15,0.0,0.0
2019-12-01,188.87,188.87,188.87,0.0,0.0,190.36,190.36,190.36,0.0,0.0,188.87,188.87,188.87,0.0,0.0,189.71,189.71,189.71,0.0,0.0
2019-12-08,190.71,190.71,190.71,0.0,0.0,191.58,191.58,191.58,0.0,0.0,188.97,188.97,188.97,0.0,0.0,189.52,189.52,189.52,0.0,0.0
2019-12-15,194.17,194.17,194.17,0.0,0.0,194.22,194.22,194.22,0.0,0.0,193.42,193.42,193.42,0.0,0.0,193.42,193.42,193.42,0.0,0.0
2019-12-22,194.11,194.11,194.11,0.0,0.0,194.15,194.15,194.15,0.0,0.0,192.73,192.73,192.73,0.0,0.0,193.21,193.21,193.21,0.0,0.0
2019-12-29,191.65,191.65,191.65,0.0,0.0,193.84,193.84,193.84,0.0,0.0,191.65,191.65,191.65,0.0,0.0,193.65,193.65,193.65,0.0,0.0
2020-01-05,193.81,193.81,193.81,0.0,0.0,193.81,193.81,193.81,0.0,0.0,192.28,192.28,192.28,0.0,0.0,192.94,192.94,192.94,0.0,0.0
2020-01-12,200.06,200.06,200.06,0.0,0.0,200.15,200.15,200.15,0.0,0.0,198.95,198.95,198.95,0.0,0.0,199.44,199.44,199.44,0.0,0.0
2020-01-19,199.47,199.47,199.47,0.0,0.0,200.0,200.0,200.0,0.0,0.0,195.39,195.39,195.39,0.0,0.0,196.39,196.39,196.39,0.0,0.0
2020-01-26,194.02,194.02,194.02,0.0,0.0,194.02,194.02,194.02,0.0,0.0,189.5,189.5,189.5,0.0,0.0,189.96,189.96,189.96,0.0,0.0
2020-02-02,196.62,196.62,196.62,0.0,0.0,196.62,196.62,196.62,0.0,0.0,194.31,194.31,194.31,0.0,0.0,194.78,194.78,194.78,0.0,0.0
2020-02-09,199.67,199.67,199.67,0.0,0.0,199.67,199.67,199.67,0.0,0.0,197.93,197.93,197.93,0.0,0.0,198.44,198.44,198.44,0.0,0.0
2020-02-16,198.54,198.54,198.54,0.0,0.0,198.54,198.54,198.54,0.0,0.0,196.22,196.22,196.22,0.0,0.0,196.7,196.7,196.7,0.0,0.0
2020-02-23,170.63,170.63,170.63,0.0,0.0,174.39,174.39,174.39,0.0,0.0,169.56,169.56,169.56,0.0,0.0,173.09,173.09,173.09,0.0,0.0
2020-03-01,168.99,168.99,168.99,0.0,0.0,172.57,172.57,172.57,0.0,0.0,167.15,167.15,167.15,0.0,0.0,171.26,171.26,171.26,0.0,0.0
2020-03-08,141.14,141.14,141.14,0.0,0.0,143.91,143.91,143.91,0.0,0.0,132.46,132.46,132.46,0.0,0.0,143.91,143.91,143.91,0.0,0.0
2020-03-15,126.74,126.74,126.74,0.0,0.0,130.96,130.96,130.96,0.0,0.0,120.16,120.16,120.16,0.0,0.0,120.34,120.34,120.34,0.0,0.0
2020-03-22,135.19,135.19,135.19,0.0,0.0,139.15,139.15,139.15,0.0,0.0,133.76,133.76,133.76,0.0,0.0,135.51,135.51,135.51,0.0,0.0
2020-03-29,129.42,129.42,129.42,0.0,0.0,131.11,131.11,131.11,0.0,0.0,123.79,123.79,123.79,0.0,0.0,125.9,125.9,125.9,0.0,0.0
2020-04-05,146.08,146.08,146.08,0.0,0.0,150.24,150.24,150.24,0.0,0.0,146.06,146.06,146.06,0.0,0.0,149.21,149.21,149.21,0.0,0.0
2020-04-12,145.59,145.59,145.59,0.0,0.0,147.21,147.21,147.21,0.0,0.0,144.72,144.72,144.72,0.0,0.0,146.81,146.81,146.81,0.0,0.0
2020-04-19,144.24,144.24,144.24,0.0,0.0,146.08,146.08,146.08,0.0,0.0,143.02,143.02,143.02,0.0,0.0,145.12,145.12,145.12,0.0,0.0
2020-04-26,151.12,151.12,151.12,0.0,0.0,151.39,151.39,151.39,0.0,0.0,147.09,147.09,147.09,0.0,0.0,149.13,149.13,149.13,0.0,0.0
2020-05-03,153.2,153.2,153.2,0.0,0.0,156.77,156.77,156.77,0.0,0.0,153.2,153.2,153.2,0.0,0.0,156.77,156.77,156.77,0.0,0.0
2020-05-10,142.0,142.0,142.0,0.0,0.0,146.69,146.69,146.69,0.0,0.0,142.0,142.0,142.0,0.0,0.0,146.06,146.06,146.06,0.0,0.0
2020-05-17,157.75,157.75,157.75,0.0,0.0,158.78,158.78,158.78,0.0,0.0,156.61,156.61,156.61,0.0,0.0,158.67,158.67,158.67,0.0,0.0
2020-05-24,163.85,163.85,163.85,0.0,0.0,164.63,164.63,164.63,0.0,0.0,161.75,161.75,161.75,0.0,0.0,163.84,163.84,163.84,0.0,0.0
2020-05-31,179.6,179.6,179.6,0.0,0.0,182.5,182.5,182.5,0.0,0.0,178.19,178.19,178.19,0.0,0.0,179.98,179.98,179.98,0.0,0.0
2020-06-07,165.93,165.93,165.93,0.0,0.0,167.67,167.67,167.67,0.0,0.0,159.64,159.64,159.64,0.0,0.0,163.88,163.88,163.88,0.0,0.0
2020-06-14,171.03,171.03,171.03,0.0,0.0,171.54,171.54,171.54,0.0,0.0,166.01,166.01,166.01,0.0,0.0,166.77,166.77,166.77,0.0,0.0
2020-06-21,165.55,165.55,165.55,0.0,0.0,165.55,165.55,165.55,0.0,0.0,161.1,161.1,161.1,0.0,0.0,161.22,161.22,161.22,0.0,0.0
2020-06-28,170.95,170.95,170.95,0.0,0.0,172.64,172.64,172.64,0.0,0.0,168.76,168.76,168.76,0.0,0.0,169.22,169.22,169.22,0.0,0.0
2020-07-05,169.1,169.1,169.1,0.0,0.0,170.51,170.51,170.51,0.0,0.0,167.3,167.3,167.3,0.0,0.0,167.58,167.58,167.58,0.0,0.0
