Date,NTPStock_Open_average,NTPStock_Open_max,NTPStock_Open_min,NTPStock_Open_volatility,NTPStock_Open_change,NTPStock_High_average,NTPStock_High_max,NTPStock_High_min,NTPStock_High_volatility,NTPStock_High_change,NTPStock_Low_average,NTPStock_Low_max,NTPStock_Low_min,NTPStock_Low_volatility,NTPStock_Low_change,NTPStock_Close_average,NTPStock_Close_max,NTPStock_Close_min,NTPStock_Close_volatility,NTPStock_Close_change,NTPStock_Volume_average,NTPStock_Volume_max,NTPStock_Volume_min,NTPStock_Volume_volatility,NTPStock_Volume_change
2018-01-14,12.5625,12.65,12.5,0.15000000000000036,0.09999999999999964,12.6875,12.8,12.6,0.20000000000000107,0.15000000000000036,12.4875,12.6,12.4,0.1999999999999993,0.15000000000000036,12.600000000000001,12.75,12.55,0.1999999999999993,0.1999999999999993,64660,102284,42268,60016,38199
2018-01-21,12.99,13.2,12.6,0.5999999999999996,0.5999999999999996,13.202,13.4,12.85,0.5500000000000007,0.5,12.83,13.1,12.55,0.5499999999999989,0.25,13.16,13.35,12.8,0.5499999999999989,0.5,141337,239711,61895,177816,48518
2018-01-28,13.07,13.1,13.0,0.09999999999999964,0.049999999999998934,13.129999999999999,13.2,13.1,0.09999999999999964,-0.09999999999999964,12.876,12.93,12.8,0.129999999999999,0.05000000000000071,13.08,13.15,13.0,0.15000000000000036,-0.15000000000000036,95802,123382,67076,56306,-41714
2018-02-04,12.87,13.0,12.7,0.3000000000000007,-0.3000000000000007,13.01,13.3,12.7,0.6000000000000014,-0.6000000000000014,12.57,12.85,11.95,0.9000000000000004,-0.9000000000000004,12.77,13.2,12.15,1.049999999999999,-1.049999999999999,261850,471675,129474,342201,53784
2018-02-11,12.51,12.9,12.15,0.75,0.75,12.719999999999999,13.0,12.45,0.5500000000000007,0.5500000000000007,12.41,12.75,12.0,0.75,0.75,12.67,12.95,12.35,0.5999999999999996,0.5999999999999996,87471,144656,50895,93761,-33325
2018-02-18,12.95,13.25,12.8,0.4499999999999993,0.40000000000000036,13.14,13.36,12.9,0.4599999999999991,0.4599999999999991,12.7825,13.05,12.6,0.45000000000000107,0.45000000000000107,13.1,13.35,12.8,0.5499999999999989,0.5499999999999989,143910,234102,63190,170912,76075
2018-02-25,13.54,13.7,13.35,0.34999999999999964,0.34999999999999964,13.66,13.75,13.45,0.3000000000000007,0.3000000000000007,13.38,13.65,13.1,0.5500000000000007,0.5500000000000007,13.629999999999999,13.75,13.4,0.34999999999999964,0.29999999999999893,147033,206030,83290,122740,-63328
2018-03-04,13.71,13.8,13.6,0.20000000000000107,0.15000000000000036,13.82,13.9,13.7,0.20000000000000107,0.10000000000000142,13.56,13.65,13.45,0.20000000000000107,0.15000000000000036,13.76,13.85,13.65,0.1999999999999993,0.049999999999998934,94906,159146,62510,96636,-96475
2018-03-11,13.41,13.6,13.3,0.29999999999999893,-0.29999999999999893,13.5,13.7,13.35,0.34999999999999964,-0.25,13.15,13.5,12.85,0.6500000000000004,-0.4499999999999993,13.38,13.55,13.3,0.25,-0.10000000000000142,68928,124003,20367,103636,77568
2018-03-18,13.17,13.4,12.8,0.5999999999999996,-0.5499999999999989,13.308,13.49,12.95,0.5400000000000009,-0.5400000000000009,12.97,13.2,12.55,0.6499999999999986,-0.5499999999999989,13.05,13.3,12.6,0.7000000000000011,-0.7000000000000011,41426,64354,23882,40472,38266
2018-03-25,12.6625,12.8,12.5,0.3000000000000007,-0.049999999999998934,12.8275,13.05,12.6,0.45000000000000107,-0.35999999999999943,12.475000000000001,12.65,12.3,0.34999999999999964,-0.15000000000000036,12.625,12.8,12.45,0.3500000000000014,-0.3500000000000014,41278,55327,33633,21694,-6556
2018-04-01,12.31,12.4,12.2,0.20000000000000107,-0.15000000000000036,12.41,12.45,12.3,0.14999999999999858,-0.14999999999999858,12.224,12.3,12.15,0.15000000000000036,-0.049999999999998934,12.31,12.4,12.2,0.20000000000000107,-0.10000000000000142,36505,66409,25685,40724,-40724
2018-04-08,12.6,12.85,12.2,0.6500000000000004,0.40000000000000036,12.82,13.0,12.7,0.3000000000000007,0.05000000000000071,12.54,12.7,12.2,0.5,0.40000000000000036,12.72,12.95,12.6,0.34999999999999964,0.05000000000000071,24317,42838,15582,27256,-27256
2018-04-15,12.55,12.65,12.5,0.15000000000000036,-0.09999999999999964,12.57,12.7,12.5,0.1999999999999993,-0.1999999999999993,12.438,12.5,12.3,0.1999999999999993,-0.1999999999999993,12.48,12.65,12.35,0.3000000000000007,-0.3000000000000007,23776,45683,13771,31912,27955
2018-04-22,12.22,12.5,12.05,0.4499999999999993,-0.40000000000000036,12.31,12.5,12.15,0.34999999999999964,-0.15000000000000036,12.094,12.2,12.0,0.1999999999999993,-0.09999999999999964,12.2,12.35,12.1,0.25,0.15000000000000036,25459,35217,12305,22912,5610
2018-04-29,12.14,12.25,12.05,0.1999999999999993,-0.09999999999999964,12.26,12.3,12.25,0.05000000000000071,0.0,12.074,12.15,12.0,0.15000000000000036,0.11999999999999922,12.209999999999999,12.25,12.15,0.09999999999999964,0.09999999999999964,21957,36589,12785,23804,-17894
2018-05-06,12.192,12.3,12.11,0.19000000000000128,0.040000000000000924,12.26,12.3,12.2,0.10000000000000142,-0.05000000000000071,12.11,12.15,12.1,0.05000000000000071,0.0,12.19,12.25,12.1,0.15000000000000036,-0.15000000000000036,27288,39738,18647,21091,1327
2018-05-13,12.11,12.15,12.1,0.05000000000000071,0.0,12.16,12.2,12.1,0.09999999999999964,-0.09999999999999964,12.040000000000001,12.1,11.9,0.1999999999999993,-0.1999999999999993,12.09,12.15,12.0,0.15000000000000036,-0.15000000000000036,23415,34583,13278,21305,16643
2018-05-20,12.05,12.15,12.0,0.15000000000000036,0.05000000000000071,12.15,12.2,12.1,0.09999999999999964,-0.049999999999998934,12.02,12.1,12.0,0.09999999999999964,0.0,12.110000000000001,12.15,12.05,0.09999999999999964,0.0,35554,45506,22969,22537,14465
2018-05-27,12.0375,12.2,11.95,0.25,0.25,12.15,12.25,12.0,0.25,0.049999999999998934,12.004999999999999,12.15,11.92,0.23000000000000043,0.23000000000000043,12.1375,12.25,12.0,0.25,0.09999999999999964,33684,75737,16711,59026,-8418
2018-06-03,11.98,12.2,11.55,0.6499999999999986,-0.5999999999999996,12.08,12.2,11.9,0.29999999999999893,-0.1999999999999993,11.832,12.12,11.49,0.629999999999999,-0.6099999999999994,11.99,12.2,11.65,0.5499999999999989,-0.1999999999999993,32696,52583,9907,42676,37199
2018-06-10,11.656,11.95,11.4,0.5499999999999989,-0.5499999999999989,11.74,11.95,11.55,0.3999999999999986,-0.25,11.45,11.55,11.2,0.3500000000000014,-0.3500000000000014,11.61,11.8,11.5,0.3000000000000007,0.14999999999999858,51830,125082,21981,103101,87368
2018-06-17,11.32,11.55,11.1,0.45000000000000107,-0.45000000000000107,11.392,11.6,11.21,0.3899999999999988,-0.25,11.24,11.45,11.1,0.34999999999999964,-0.34999999999999964,11.33,11.5,11.15,0.34999999999999964,-0.1999999999999993,17232,24514,12372,12142,6342
2018-06-24,11.13,11.3,10.9,0.40000000000000036,-0.29999999999999893,11.184000000000001,11.3,11.05,0.25,-0.25,11.03,11.2,10.85,0.34999999999999964,-0.25,11.1,11.25,10.95,0.3000000000000007,-0.3000000000000007,19110,24749,11897,12852,12852
2018-07-01,10.9125,11.1,10.8,0.29999999999999893,0.14999999999999858,10.975,11.1,10.9,0.1999999999999993,0.0,10.8,10.8,10.8,0.0,0.0,10.85,10.95,10.8,0.14999999999999858,-0.09999999999999964,18571,31005,12155,18850,-15823
2018-07-08,10.74,10.85,10.65,0.1999999999999993,-0.1999999999999993,10.79,10.9,10.7,0.20000000000000107,-0.20000000000000107,10.69,10.75,10.6,0.15000000000000036,-0.15000000000000036,10.736,10.85,10.65,0.1999999999999993,-0.1999999999999993,16849,29468,7866,21602,20081
2018-07-15,10.379999999999999,10.6,9.95,0.6500000000000004,-0.6500000000000004,10.47,10.65,10.3,0.34999999999999964,-0.34999999999999964,10.214,10.6,9.72,0.879999999999999,-0.6999999999999993,10.324,10.62,9.95,0.6699999999999999,-0.46999999999999886,55008,167058,13548,153510,31170
2018-07-22,10.290000000000001,10.55,10.05,0.5,0.5,10.49,10.7,10.3,0.3999999999999986,0.3999999999999986,10.206,10.4,10.03,0.370000000000001,0.370000000000001,10.4,10.55,10.15,0.40000000000000036,0.40000000000000036,34911,49607,25929,23678,-10952
2018-07-29,10.51,10.6,10.4,0.1999999999999993,0.1999999999999993,10.658,10.8,10.57,0.23000000000000043,0.08000000000000007,10.42,10.5,10.15,0.34999999999999964,0.29999999999999893,10.58,10.7,10.55,0.14999999999999858,0.0,19783,29873,7845,22028,10088
2018-08-05,10.494,10.55,10.42,0.13000000000000078,-0.02999999999999936,10.57,10.6,10.5,0.09999999999999964,-0.09999999999999964,10.414,10.45,10.4,0.049999999999998934,0.0,10.53,10.6,10.45,0.15000000000000036,-0.05000000000000071,31252,41584,24594,16990,826
2018-08-12,10.26,10.45,10.05,0.3999999999999986,-0.3999999999999986,10.318,10.5,10.15,0.34999999999999964,-0.34999999999999964,10.17,10.35,10.05,0.29999999999999893,-0.29999999999999893,10.22,10.4,10.05,0.34999999999999964,-0.34999999999999964,33541,59673,15488,44185,-37736
2018-08-19,10.38,10.6,10.05,0.5499999999999989,0.3999999999999986,10.56,10.6,10.4,0.1999999999999993,0.1999999999999993,10.256,10.4,10.0,0.40000000000000036,0.3000000000000007,10.475999999999999,10.53,10.35,0.17999999999999972,0.17999999999999972,38764,62586,12461,50125,-42171
2018-08-26,10.37,10.55,9.95,0.6000000000000014,-0.6000000000000014,10.4,10.55,10.0,0.5500000000000007,-0.5500000000000007,10.152,10.45,9.61,0.8399999999999999,-0.8399999999999999,10.24,10.5,9.9,0.5999999999999996,-0.5999999999999996,25139,49012,9365,39647,-5181
2018-09-02,9.9375,10.15,9.8,0.34999999999999964,0.14999999999999858,10.175,10.3,10.05,0.25,-0.25,9.81,9.85,9.74,0.10999999999999943,-0.0600000000000005,10.0125,10.3,9.9,0.40000000000000036,-0.40000000000000036,33089,42330,28411,13919,-9611
2018-09-09,9.82,10.1,9.6,0.5,0.34999999999999964,10.12,10.25,9.9,0.34999999999999964,0.29999999999999893,9.67,10.1,9.1,1.0,0.4499999999999993,9.97,10.15,9.75,0.40000000000000036,0.40000000000000036,42943,75340,13383,61957,-21206
2018-09-16,10.02,10.1,10.0,0.09999999999999964,0.0,10.177999999999999,10.29,10.1,0.1899999999999995,0.049999999999998934,9.946,10.0,9.9,0.09999999999999964,-0.09999999999999964,10.09,10.2,10.0,0.1999999999999993,0.049999999999998934,54416,131103,27266,103837,86241
2018-09-23,9.982,10.0,9.95,0.05000000000000071,0.0,10.01,10.05,9.95,0.10000000000000142,-0.05000000000000071,9.870000000000001,9.95,9.8,0.14999999999999858,-0.09999999999999964,9.94,10.0,9.85,0.15000000000000036,-0.15000000000000036,28565,58094,9814,48280,19363
2018-09-30,9.764000000000001,9.9,9.5,0.40000000000000036,-0.3000000000000007,9.858,10.0,9.6,0.40000000000000036,-0.40000000000000036,9.634,9.82,9.38,0.4399999999999995,-0.370000000000001,9.74,9.9,9.48,0.41999999999999993,-0.3699999999999992,40915,68996,12516,56480,33445
2018-10-07,9.814,9.99,9.5,0.4900000000000002,0.3000000000000007,9.948,10.0,9.8,0.1999999999999993,-0.17999999999999972,9.654,9.78,9.5,0.27999999999999936,0.22000000000000064,9.876,9.98,9.79,0.19000000000000128,-0.19000000000000128,96991,161152,27616,133536,-130367
2018-10-14,9.662,9.76,9.46,0.29999999999999893,-0.040000000000000924,9.768,9.8,9.75,0.05000000000000071,-0.05000000000000071,9.578000000000001,9.69,9.46,0.22999999999999865,-0.16000000000000014,9.742,9.78,9.71,0.06999999999999851,-0.019999999999999574,17854,25304,13229,12075,1000
2018-10-21,9.592,9.72,9.4,0.3200000000000003,-0.3200000000000003,9.645999999999999,9.75,9.5,0.25,-0.25,9.498,9.61,9.39,0.21999999999999886,-0.21999999999999886,9.59,9.7,9.48,0.21999999999999886,-0.21999999999999886,22528,32954,9691,23263,12162
2018-10-28,9.304,9.41,9.19,0.22000000000000064,-0.009999999999999787,9.418,9.5,9.29,0.21000000000000085,0.0,9.232,9.4,9.1,0.3000000000000007,0.14000000000000057,9.304,9.5,9.21,0.28999999999999915,0.2400000000000002,11829,20948,7043,13905,-1169
2018-11-04,9.126,9.5,8.72,0.7799999999999994,-0.7799999999999994,9.244,9.5,9.0,0.5,-0.5,8.876,9.04,8.58,0.4599999999999991,-0.3199999999999985,9.09,9.36,8.82,0.5399999999999991,-0.3899999999999988,44292,62609,31036,31573,-3088
2018-11-11,8.732,8.85,8.6,0.25,-0.08999999999999986,8.9,9.04,8.79,0.25,0.03999999999999915,8.586,8.75,8.4,0.34999999999999964,0.09999999999999964,8.786,9.04,8.6,0.4399999999999995,0.3199999999999985,55132,86333,32711,53622,-53622
2018-11-18,9.2075,9.22,9.2,0.02000000000000135,0.0,9.3375,9.42,9.23,0.1899999999999995,-0.1899999999999995,9.129999999999999,9.22,8.99,0.23000000000000043,-0.129999999999999,9.2775,9.33,9.18,0.15000000000000036,-0.15000000000000036,19020,28283,14603,13680,1029
2018-11-25,9.18,9.24,9.02,0.22000000000000064,-0.21000000000000085,9.246,9.4,9.02,0.3800000000000008,-0.23000000000000043,9.006,9.08,8.93,0.15000000000000036,-0.08999999999999986,9.144,9.25,9.01,0.2400000000000002,-0.1899999999999995,20295,36756,8954,27802,2016
2018-12-02,8.95,9.09,8.84,0.25,-0.25,9.0825,9.17,8.9,0.2699999999999996,-0.07000000000000028,8.88,8.96,8.76,0.20000000000000107,-0.120000000000001,8.965,9.04,8.87,0.16999999999999993,-0.10999999999999943,11292,18155,6520,11635,8965
2018-12-09,8.902000000000001,8.99,8.82,0.16999999999999993,0.0600000000000005,9.054,9.14,8.9,0.2400000000000002,0.15000000000000036,8.824,8.96,8.69,0.27000000000000135,0.27000000000000135,8.943999999999999,9.02,8.83,0.1899999999999995,0.1899999999999995,13300,18337,10175,8162,7232
2018-12-16,8.762,9.09,8.54,0.5500000000000007,-0.4599999999999991,8.836,9.1,8.66,0.4399999999999995,-0.3100000000000005,8.602,8.83,8.52,0.3100000000000005,-0.27999999999999936,8.696,8.9,8.57,0.33000000000000007,-0.16000000000000014,20628,31090,7147,23943,4669
2018-12-23,8.6975,8.8,8.55,0.25,0.15000000000000036,8.8775,9.0,8.66,0.33999999999999986,0.2400000000000002,8.629999999999999,8.8,8.45,0.3500000000000014,0.3500000000000014,8.85,9.0,8.55,0.4499999999999993,0.34999999999999964,29516,42686,23321,19365,2497
2018-12-30,8.735,8.84,8.5,0.33999999999999986,-0.02999999999999936,8.8575,8.95,8.77,0.17999999999999972,-0.06999999999999851,8.6075,8.79,8.41,0.379999999999999,0.08999999999999986,8.77,8.82,8.68,0.14000000000000057,0.14000000000000057,19464,41717,4648,37069,-25270
2019-01-06,8.868,8.93,8.8,0.129999999999999,0.11999999999999922,8.974,9.0,8.94,0.0600000000000005,0.0600000000000005,8.808,8.84,8.74,0.09999999999999964,0.049999999999998934,8.89,8.95,8.74,0.20999999999999908,0.15000000000000036,9999,12396,2158,10238,144
