Date,CALStock_Open_average,CALStock_Open_max,CALStock_Open_min,CALStock_Open_volatility,CALStock_Open_change,CALStock_High_average,CALStock_High_max,CALStock_High_min,CALStock_High_volatility,CALStock_High_change,CALStock_Low_average,CALStock_Low_max,CALStock_Low_min,CALStock_Low_volatility,CALStock_Low_change,CALStock_Close_average,CALStock_Close_max,CALStock_Close_min,CALStock_Close_volatility,CALStock_Close_change,CALStock_Volume_average,CALStock_Volume_max,CALStock_Volume_min,CALStock_Volume_volatility,CALStock_Volume_change
2018-01-14,32.3475,33.63,31.79,1.8400000000000034,-1.6400000000000041,32.805,33.65,32.21,1.4399999999999977,-0.6499999999999986,31.7275,31.95,31.59,0.35999999999999943,0.28999999999999915,32.12,32.87,31.69,1.1799999999999962,1.1799999999999962,205320,243475,177534,65941,34754
2018-01-21,32.098,32.88,31.44,1.4400000000000013,-1.4400000000000013,32.382,33.16,31.56,1.5999999999999979,-1.5999999999999979,31.592,32.61,30.96,1.6499999999999986,-1.5300000000000011,31.85,33.07,31.19,1.879999999999999,-1.8200000000000003,267140,382280,157086,225194,98816
2018-01-28,30.19,31.08,29.24,1.8399999999999999,-1.8399999999999999,30.492,31.65,29.34,2.3099999999999987,-2.3099999999999987,29.688000000000002,30.92,28.69,2.2300000000000004,-2.2300000000000004,29.856,31.2,28.79,2.41,-2.41,287792,439456,183091,256365,51974
2018-02-04,28.386,29.01,27.47,1.5400000000000027,0.07000000000000028,29.208000000000002,30.07,28.61,1.4600000000000009,1.0199999999999996,27.906,28.23,27.1,1.129999999999999,0.34999999999999787,28.564,29.53,27.86,1.6700000000000017,1.6700000000000017,379073,562279,211673,350606,113884
2018-02-11,29.342,29.62,28.94,0.6799999999999997,-0.030000000000001137,29.712,29.99,29.52,0.46999999999999886,0.29999999999999716,28.868,29.18,28.25,0.9299999999999997,0.9299999999999997,29.302,29.73,28.96,0.7699999999999996,0.2699999999999996,274256,478750,168310,310440,20075
2018-02-18,28.8375,28.97,28.68,0.28999999999999915,0.00999999999999801,29.22,29.44,29.02,0.4200000000000017,-0.4200000000000017,28.4575,28.54,28.38,0.16000000000000014,-0.120000000000001,28.759999999999998,29.0,28.57,0.4299999999999997,0.4299999999999997,231344,340108,173660,166448,-110872
2018-02-25,28.73,30.0,27.82,2.1799999999999997,-1.3599999999999994,29.288,30.18,28.42,1.759999999999998,-1.3500000000000014,28.076,29.09,27.39,1.6999999999999993,-1.5300000000000011,28.568,29.79,28.01,1.7799999999999976,-1.3200000000000003,256664,325864,189115,136749,-84086
2018-03-04,28.5,28.88,27.89,0.9899999999999984,-0.46000000000000085,28.86,29.16,28.33,0.8300000000000018,-0.4800000000000004,28.0,28.43,27.44,0.9899999999999984,-0.7799999999999976,28.488,29.05,27.65,1.4000000000000021,-0.35999999999999943,256495,312671,217733,94938,9988
2018-03-11,30.422,32.34,28.34,4.0000000000000036,3.080000000000002,31.414,34.2,28.97,5.230000000000004,3.030000000000001,29.974,31.2,28.19,3.009999999999998,2.8099999999999987,30.588,32.17,28.4,3.770000000000003,3.460000000000001,766003,1589986,414880,1175106,237160
2018-03-18,32.586,32.89,31.81,1.0800000000000018,0.9800000000000004,33.166,33.41,32.82,0.5899999999999963,0.13000000000000256,32.398,32.89,31.68,1.2100000000000009,0.6799999999999997,32.714,32.95,32.36,0.5900000000000034,-0.3400000000000034,425314,513670,331046,182624,-99491
2018-03-25,33.4175,34.04,32.86,1.1799999999999997,1.1799999999999997,33.9775,34.47,33.58,0.8900000000000006,0.8900000000000006,33.0525,33.56,32.42,1.1400000000000006,1.1400000000000006,33.525000000000006,33.81,33.34,0.46999999999999886,0.259999999999998,320339,432112,277792,154320,142425
2018-04-01,33.814,35.22,32.8,2.4200000000000017,1.7199999999999989,34.616,36.0,33.49,2.509999999999998,2.3200000000000003,33.368,34.54,32.52,2.019999999999996,2.019999999999996,34.124,35.37,32.9,2.469999999999999,1.8800000000000026,437431,681951,319580,362371,362371
