Date,CIHKYStock_Open_average,CIHKYStock_Open_max,CIHKYStock_Open_min,CIHKYStock_Open_volatility,CIHKYStock_Open_change,CIHKYStock_High_average,CIHKYStock_High_max,CIHKYStock_High_min,CIHKYStock_High_volatility,CIHKYStock_High_change,CIHKYStock_Low_average,CIHKYStock_Low_max,CIHKYStock_Low_min,CIHKYStock_Low_volatility,CIHKYStock_Low_change,CIHKYStock_Close_average,CIHKYStock_Close_max,CIHKYStock_Close_min,CIHKYStock_Close_volatility,CIHKYStock_Close_change,CIHKYStock_Volume_average,CIHKYStock_Volume_max,CIHKYStock_Volume_min,CIHKYStock_Volume_volatility,CIHKYStock_Volume_change
2018-01-14,22.9975,23.2,22.79,0.41000000000000014,-0.3299999999999983,23.259999999999998,23.58,23.13,0.4499999999999993,0.379999999999999,22.95,23.13,22.7,0.4299999999999997,-0.23000000000000043,23.215,23.5,23.1,0.3999999999999986,0.3999999999999986,3646,8304,0,8304,3044
2018-01-21,24.512,25.11,23.92,1.1899999999999977,0.5899999999999999,24.536,25.11,23.92,1.1899999999999977,0.6799999999999997,24.18,24.57,23.7,0.870000000000001,0.3500000000000014,24.436,24.86,23.8,1.0599999999999987,0.8000000000000007,2288,4949,1120,3829,3245
2018-01-28,24.168,24.82,23.7,1.120000000000001,1.0399999999999991,24.348,25.0,23.7,1.3000000000000007,1.3000000000000007,23.924,24.66,23.54,1.120000000000001,0.3000000000000007,24.208,24.81,23.54,1.2699999999999996,0.9299999999999997,949,1979,0,1979,1009
2018-02-04,22.63,24.4,21.12,3.2799999999999976,-3.2799999999999976,22.868,24.4,21.12,3.2799999999999976,-3.2799999999999976,22.33,23.83,20.71,3.1199999999999974,-3.1199999999999974,22.732,24.31,20.84,3.469999999999999,-3.16,5576,9891,1976,7915,-3872
2018-02-11,21.686,22.6,21.1,1.5,1.5,21.874000000000002,22.6,21.1,1.5,1.5,21.478,22.31,20.82,1.4899999999999984,1.1900000000000013,21.846,22.5,21.06,1.4400000000000013,1.4400000000000013,2718,5744,1216,4528,-1116
2018-02-18,21.884999999999998,22.5,21.47,1.0300000000000011,1.0199999999999996,22.0475,22.5,21.66,0.8399999999999999,0.8399999999999999,21.705,22.0,21.47,0.5300000000000011,0.39000000000000057,21.865,22.2,21.56,0.6400000000000006,0.3100000000000023,1370,2298,693,1605,-1039
2018-02-25,21.5175,22.64,20.6,2.039999999999999,-2.039999999999999,21.675,22.66,20.73,1.9299999999999997,-1.9299999999999997,21.4175,22.58,20.6,1.9799999999999969,-1.9799999999999969,21.475,22.66,20.73,1.9299999999999997,-1.9299999999999997,2264,3252,1567,1685,2
2018-03-04,21.746,22.46,20.99,1.4700000000000024,1.4700000000000024,21.855999999999998,22.47,21.04,1.4299999999999997,1.4299999999999997,21.672,22.46,20.99,1.4700000000000024,1.4700000000000024,21.828,22.47,21.04,1.4299999999999997,1.4299999999999997,1712,3787,537,3250,-6
2018-03-11,22.274,22.6,21.75,0.8500000000000014,-0.6499999999999986,22.32,22.64,21.78,0.8599999999999994,-0.7399999999999984,21.926,22.12,21.68,0.4400000000000013,-0.3099999999999987,22.188,22.51,21.68,0.8300000000000018,-0.8300000000000018,5301,13332,1409,11923,3343
2018-03-18,21.584,22.04,20.88,1.1600000000000001,-1.1600000000000001,21.614,22.06,20.88,1.1799999999999997,-1.1799999999999997,21.346,21.85,20.56,1.2900000000000027,-1.2900000000000027,21.356,21.87,20.56,1.3100000000000023,-1.3100000000000023,2282,3035,1107,1928,971
