Date,Columbia Diversified Fixed Income AllocationEtf_Open_average,Columbia Diversified Fixed Income AllocationEtf_Open_max,Columbia Diversified Fixed Income AllocationEtf_Open_min,Columbia Diversified Fixed Income AllocationEtf_Open_volatility,Columbia Diversified Fixed Income AllocationEtf_Open_change,Columbia Diversified Fixed Income AllocationEtf_High_average,Columbia Diversified Fixed Income AllocationEtf_High_max,Columbia Diversified Fixed Income AllocationEtf_High_min,Columbia Diversified Fixed Income AllocationEtf_High_volatility,Columbia Diversified Fixed Income AllocationEtf_High_change,Columbia Diversified Fixed Income AllocationEtf_Low_average,Columbia Diversified Fixed Income AllocationEtf_Low_max,Columbia Diversified Fixed Income AllocationEtf_Low_min,Columbia Diversified Fixed Income AllocationEtf_Low_volatility,Columbia Diversified Fixed Income AllocationEtf_Low_change,Columbia Diversified Fixed Income AllocationEtf_Close_average,Columbia Diversified Fixed Income AllocationEtf_Close_max,Columbia Diversified Fixed Income AllocationEtf_Close_min,Columbia Diversified Fixed Income AllocationEtf_Close_volatility,Columbia Diversified Fixed Income AllocationEtf_Close_change
2019-05-12,19.8,19.8,19.8,0.0,0.0,19.84,19.84,19.84,0.0,0.0,19.76,19.76,19.76,0.0,0.0,19.81,19.81,19.81,0.0,0.0
2019-05-19,19.92,19.92,19.92,0.0,0.0,19.92,19.92,19.92,0.0,0.0,19.89,19.89,19.89,0.0,0.0,19.89,19.89,19.89,0.0,0.0
2019-05-26,20.01,20.01,20.01,0.0,0.0,20.02,20.02,20.02,0.0,0.0,19.98,19.98,19.98,0.0,0.0,20.0,20.0,20.0,0.0,0.0
2019-06-02,20.13,20.13,20.13,0.0,0.0,20.14,20.14,20.14,0.0,0.0,20.11,20.11,20.11,0.0,0.0,20.13,20.13,20.13,0.0,0.0
2019-06-09,20.19,20.19,20.19,0.0,0.0,20.2,20.2,20.2,0.0,0.0,20.18,20.18,20.18,0.0,0.0,20.2,20.2,20.2,0.0,0.0
2019-06-16,20.39,20.39,20.39,0.0,0.0,20.43,20.43,20.43,0.0,0.0,20.39,20.39,20.39,0.0,0.0,20.43,20.43,20.43,0.0,0.0
2019-06-23,20.43,20.43,20.43,0.0,0.0,20.44,20.44,20.44,0.0,0.0,20.4,20.4,20.4,0.0,0.0,20.42,20.42,20.42,0.0,0.0
2019-06-30,20.46,20.46,20.46,0.0,0.0,20.46,20.46,20.46,0.0,0.0,20.42,20.42,20.42,0.0,0.0,20.44,20.44,20.44,0.0,0.0
2019-07-07,20.38,20.38,20.38,0.0,0.0,20.39,20.39,20.39,0.0,0.0,20.34,20.34,20.34,0.0,0.0,20.37,20.37,20.37,0.0,0.0
2019-07-14,20.45,20.45,20.45,0.0,0.0,20.45,20.45,20.45,0.0,0.0,20.41,20.41,20.41,0.0,0.0,20.44,20.44,20.44,0.0,0.0
2019-07-21,20.51,20.51,20.51,0.0,0.0,20.51,20.51,20.51,0.0,0.0,20.46,20.46,20.46,0.0,0.0,20.49,20.49,20.49,0.0,0.0
2019-07-28,20.5,20.5,20.5,0.0,0.0,20.52,20.52,20.52,0.0,0.0,20.49,20.49,20.49,0.0,0.0,20.51,20.51,20.51,0.0,0.0
2019-08-04,20.61,20.61,20.61,0.0,0.0,20.62,20.62,20.62,0.0,0.0,20.57,20.57,20.57,0.0,0.0,20.58,20.58,20.58,0.0,0.0
2019-08-11,20.73,20.73,20.73,0.0,0.0,20.75,20.75,20.75,0.0,0.0,20.7,20.7,20.7,0.0,0.0,20.72,20.72,20.72,0.0,0.0
2019-08-18,20.76,20.76,20.76,0.0,0.0,20.8,20.8,20.8,0.0,0.0,20.75,20.75,20.75,0.0,0.0,20.75,20.75,20.75,0.0,0.0
2019-08-25,20.9,20.9,20.9,0.0,0.0,20.97,20.97,20.97,0.0,0.0,20.86,20.86,20.86,0.0,0.0,20.88,20.88,20.88,0.0,0.0
2019-09-01,20.9,20.9,20.9,0.0,0.0,20.91,20.91,20.91,0.0,0.0,20.87,20.87,20.87,0.0,0.0,20.9,20.9,20.9,0.0,0.0
2019-09-08,20.71,20.71,20.71,0.0,0.0,20.71,20.71,20.71,0.0,0.0,20.63,20.63,20.63,0.0,0.0,20.66,20.66,20.66,0.0,0.0
2019-09-15,20.75,20.75,20.75,0.0,0.0,20.77,20.77,20.77,0.0,0.0,20.72,20.72,20.72,0.0,0.0,20.77,20.77,20.77,0.0,0.0
2019-09-22,20.79,20.79,20.79,0.0,0.0,20.79,20.79,20.79,0.0,0.0,20.75,20.75,20.75,0.0,0.0,20.79,20.79,20.79,0.0,0.0
2019-09-29,20.8,20.8,20.8,0.0,0.0,20.84,20.84,20.84,0.0,0.0,20.77,20.77,20.77,0.0,0.0,20.82,20.82,20.82,0.0,0.0
2019-10-06,20.76,20.76,20.76,0.0,0.0,20.76,20.76,20.76,0.0,0.0,20.71,20.71,20.71,0.0,0.0,20.74,20.74,20.74,0.0,0.0
2019-10-13,20.76,20.76,20.76,0.0,0.0,20.77,20.77,20.77,0.0,0.0,20.73,20.73,20.73,0.0,0.0,20.76,20.76,20.76,0.0,0.0
2019-10-20,20.81,20.81,20.81,0.0,0.0,20.81,20.81,20.81,0.0,0.0,20.78,20.78,20.78,0.0,0.0,20.78,20.78,20.78,0.0,0.0
2019-10-27,20.78,20.78,20.78,0.0,0.0,20.79,20.79,20.79,0.0,0.0,20.75,20.75,20.75,0.0,0.0,20.76,20.76,20.76,0.0,0.0
2019-11-03,20.63,20.63,20.63,0.0,0.0,20.65,20.65,20.65,0.0,0.0,20.61,20.61,20.61,0.0,0.0,20.63,20.63,20.63,0.0,0.0
2019-11-10,20.71,20.71,20.71,0.0,0.0,20.86,20.86,20.86,0.0,0.0,20.7,20.7,20.7,0.0,0.0,20.73,20.73,20.73,0.0,0.0
2019-11-17,20.75,20.75,20.75,0.0,0.0,20.82,20.82,20.82,0.0,0.0,20.72,20.72,20.72,0.0,0.0,20.75,20.75,20.75,0.0,0.0
2019-11-24,20.81,20.81,20.81,0.0,0.0,20.81,20.81,20.81,0.0,0.0,20.78,20.78,20.78,0.0,0.0,20.78,20.78,20.78,0.0,0.0
2019-12-01,20.73,20.73,20.73,0.0,0.0,20.75,20.75,20.75,0.0,0.0,20.73,20.73,20.73,0.0,0.0,20.74,20.74,20.74,0.0,0.0
2019-12-08,20.82,20.82,20.82,0.0,0.0,20.82,20.82,20.82,0.0,0.0,20.78,20.78,20.78,0.0,0.0,20.81,20.81,20.81,0.0,0.0
2019-12-15,20.83,20.83,20.83,0.0,0.0,20.91,20.91,20.91,0.0,0.0,20.79,20.79,20.79,0.0,0.0,20.83,20.83,20.83,0.0,0.0
2019-12-22,20.83,20.83,20.83,0.0,0.0,20.83,20.83,20.83,0.0,0.0,20.79,20.79,20.79,0.0,0.0,20.82,20.82,20.82,0.0,0.0
2019-12-29,20.89,20.89,20.89,0.0,0.0,20.89,20.89,20.89,0.0,0.0,20.86,20.86,20.86,0.0,0.0,20.88,20.88,20.88,0.0,0.0
2020-01-05,20.9,20.9,20.9,0.0,0.0,20.9,20.9,20.9,0.0,0.0,20.88,20.88,20.88,0.0,0.0,20.89,20.89,20.89,0.0,0.0
2020-01-12,20.93,20.93,20.93,0.0,0.0,20.96,20.96,20.96,0.0,0.0,20.9,20.9,20.9,0.0,0.0,20.94,20.94,20.94,0.0,0.0
2020-01-19,21.01,21.01,21.01,0.0,0.0,21.02,21.02,21.02,0.0,0.0,20.99,20.99,20.99,0.0,0.0,21.02,21.02,21.02,0.0,0.0
2020-01-26,21.1,21.1,21.1,0.0,0.0,21.12,21.12,21.12,0.0,0.0,21.07,21.07,21.07,0.0,0.0,21.11,21.11,21.11,0.0,0.0
2020-02-02,21.07,21.07,21.07,0.0,0.0,21.09,21.09,21.09,0.0,0.0,21.04,21.04,21.04,0.0,0.0,21.07,21.07,21.07,0.0,0.0
2020-02-09,21.13,21.13,21.13,0.0,0.0,21.14,21.14,21.14,0.0,0.0,21.12,21.12,21.12,0.0,0.0,21.13,21.13,21.13,0.0,0.0
2020-02-16,21.19,21.19,21.19,0.0,0.0,21.21,21.21,21.21,0.0,0.0,21.16,21.16,21.16,0.0,0.0,21.2,21.2,21.2,0.0,0.0
2020-02-23,21.12,21.12,21.12,0.0,0.0,21.31,21.31,21.31,0.0,0.0,21.11,21.11,21.11,0.0,0.0,21.31,21.31,21.31,0.0,0.0
2020-03-01,21.47,21.47,21.47,0.0,0.0,21.47,21.47,21.47,0.0,0.0,21.39,21.39,21.39,0.0,0.0,21.45,21.45,21.45,0.0,0.0
2020-03-08,20.13,20.13,20.13,0.0,0.0,20.13,20.13,20.13,0.0,0.0,20.13,20.13,20.13,0.0,0.0,20.13,20.13,20.13,0.0,0.0
2020-03-15,17.35,17.35,17.35,0.0,0.0,17.35,17.35,17.35,0.0,0.0,17.35,17.35,17.35,0.0,0.0,17.35,17.35,17.35,0.0,0.0
2020-03-22,19.65,19.65,19.65,0.0,0.0,19.65,19.65,19.65,0.0,0.0,19.65,19.65,19.65,0.0,0.0,19.65,19.65,19.65,0.0,0.0
2020-03-29,19.67,19.67,19.67,0.0,0.0,19.82,19.82,19.82,0.0,0.0,19.65,19.65,19.65,0.0,0.0,19.65,19.65,19.65,0.0,0.0
2020-04-05,20.26,20.26,20.26,0.0,0.0,21.01,21.01,21.01,0.0,0.0,19.97,19.97,19.97,0.0,0.0,20.17,20.17,20.17,0.0,0.0
2020-04-12,20.4,20.4,20.4,0.0,0.0,20.63,20.63,20.63,0.0,0.0,20.4,20.4,20.4,0.0,0.0,20.55,20.55,20.55,0.0,0.0
2020-04-19,20.37,20.37,20.37,0.0,0.0,20.49,20.49,20.49,0.0,0.0,20.25,20.25,20.25,0.0,0.0,20.33,20.33,20.33,0.0,0.0
2020-04-26,20.44,20.44,20.44,0.0,0.0,20.44,20.44,20.44,0.0,0.0,20.44,20.44,20.44,0.0,0.0,20.44,20.44,20.44,0.0,0.0
2020-05-03,20.53,20.53,20.53,0.0,0.0,20.53,20.53,20.53,0.0,0.0,20.53,20.53,20.53,0.0,0.0,20.53,20.53,20.53,0.0,0.0
2020-05-10,20.42,20.42,20.42,0.0,0.0,20.53,20.53,20.53,0.0,0.0,20.42,20.42,20.42,0.0,0.0,20.5,20.5,20.5,0.0,0.0
2020-05-17,20.91,20.91,20.91,0.0,0.0,20.91,20.91,20.91,0.0,0.0,20.8,20.8,20.8,0.0,0.0,20.86,20.86,20.86,0.0,0.0
2020-05-24,20.98,20.98,20.98,0.0,0.0,21.04,21.04,21.04,0.0,0.0,20.92,20.92,20.92,0.0,0.0,20.92,20.92,20.92,0.0,0.0
2020-05-31,21.17,21.17,21.17,0.0,0.0,21.17,21.17,21.17,0.0,0.0,21.17,21.17,21.17,0.0,0.0,21.17,21.17,21.17,0.0,0.0
2020-06-07,21.2,21.2,21.2,0.0,0.0,21.2,21.2,21.2,0.0,0.0,21.09,21.09,21.09,0.0,0.0,21.14,21.14,21.14,0.0,0.0
2020-06-14,21.23,21.23,21.23,0.0,0.0,21.25,21.25,21.25,0.0,0.0,21.17,21.17,21.17,0.0,0.0,21.22,21.22,21.22,0.0,0.0
2020-06-21,21.1,21.1,21.1,0.0,0.0,21.17,21.17,21.17,0.0,0.0,21.1,21.1,21.1,0.0,0.0,21.12,21.12,21.12,0.0,0.0
2020-06-28,21.16,21.16,21.16,0.0,0.0,21.16,21.16,21.16,0.0,0.0,21.16,21.16,21.16,0.0,0.0,21.16,21.16,21.16,0.0,0.0
2020-07-05,21.26,21.26,21.26,0.0,0.0,21.29,21.29,21.29,0.0,0.0,21.25,21.25,21.25,0.0,0.0,21.27,21.27,21.27,0.0,0.0
