Date,First Trust Australia AlphaDEXEtf_Open_average,First Trust Australia AlphaDEXEtf_Open_max,First Trust Australia AlphaDEXEtf_Open_min,First Trust Australia AlphaDEXEtf_Open_volatility,First Trust Australia AlphaDEXEtf_Open_change,First Trust Australia AlphaDEXEtf_High_average,First Trust Australia AlphaDEXEtf_High_max,First Trust Australia AlphaDEXEtf_High_min,First Trust Australia AlphaDEXEtf_High_volatility,First Trust Australia AlphaDEXEtf_High_change,First Trust Australia AlphaDEXEtf_Low_average,First Trust Australia AlphaDEXEtf_Low_max,First Trust Australia AlphaDEXEtf_Low_min,First Trust Australia AlphaDEXEtf_Low_volatility,First Trust Australia AlphaDEXEtf_Low_change,First Trust Australia AlphaDEXEtf_Close_average,First Trust Australia AlphaDEXEtf_Close_max,First Trust Australia AlphaDEXEtf_Close_min,First Trust Australia AlphaDEXEtf_Close_volatility,First Trust Australia AlphaDEXEtf_Close_change
2019-01-27,30.31,30.31,30.31,0.0,0.0,30.31,30.31,30.31,0.0,0.0,30.31,30.31,30.31,0.0,0.0,30.31,30.31,30.31,0.0,0.0
2019-02-03,30.13,30.13,30.13,0.0,0.0,30.13,30.13,30.13,0.0,0.0,30.13,30.13,30.13,0.0,0.0,30.13,30.13,30.13,0.0,0.0
2019-02-10,31.06,31.06,31.06,0.0,0.0,31.06,31.06,31.06,0.0,0.0,31.06,31.06,31.06,0.0,0.0,31.06,31.06,31.06,0.0,0.0
2019-02-17,31.07,31.07,31.07,0.0,0.0,31.07,31.07,31.07,0.0,0.0,31.07,31.07,31.07,0.0,0.0,31.07,31.07,31.07,0.0,0.0
2019-02-24,31.05,31.05,31.05,0.0,0.0,31.05,31.05,31.05,0.0,0.0,31.05,31.05,31.05,0.0,0.0,31.05,31.05,31.05,0.0,0.0
2019-03-03,31.16,31.16,31.16,0.0,0.0,31.16,31.16,31.16,0.0,0.0,31.16,31.16,31.16,0.0,0.0,31.16,31.16,31.16,0.0,0.0
2019-03-10,31.6,31.6,31.6,0.0,0.0,31.6,31.6,31.6,0.0,0.0,31.6,31.6,31.6,0.0,0.0,31.6,31.6,31.6,0.0,0.0
2019-03-17,30.8,30.8,30.8,0.0,0.0,30.8,30.8,30.8,0.0,0.0,30.8,30.8,30.8,0.0,0.0,30.8,30.8,30.8,0.0,0.0
2019-03-24,31.12,31.12,31.12,0.0,0.0,31.12,31.12,31.12,0.0,0.0,31.12,31.12,31.12,0.0,0.0,31.12,31.12,31.12,0.0,0.0
2019-03-31,31.14,31.14,31.14,0.0,0.0,31.14,31.14,31.14,0.0,0.0,31.14,31.14,31.14,0.0,0.0,31.14,31.14,31.14,0.0,0.0
2019-04-07,31.62,31.62,31.62,0.0,0.0,31.62,31.62,31.62,0.0,0.0,31.62,31.62,31.62,0.0,0.0,31.62,31.62,31.62,0.0,0.0
2019-04-14,31.4,31.4,31.4,0.0,0.0,31.4,31.4,31.4,0.0,0.0,31.4,31.4,31.4,0.0,0.0,31.4,31.4,31.4,0.0,0.0
2019-04-21,31.07,31.07,31.07,0.0,0.0,31.07,31.07,31.07,0.0,0.0,31.07,31.07,31.07,0.0,0.0,31.07,31.07,31.07,0.0,0.0
2019-04-28,30.68,30.68,30.68,0.0,0.0,30.68,30.68,30.68,0.0,0.0,30.68,30.68,30.68,0.0,0.0,30.68,30.68,30.68,0.0,0.0
2019-05-05,30.65,30.65,30.65,0.0,0.0,30.65,30.65,30.65,0.0,0.0,30.65,30.65,30.65,0.0,0.0,30.65,30.65,30.65,0.0,0.0
2019-05-12,30.81,30.81,30.81,0.0,0.0,30.81,30.81,30.81,0.0,0.0,30.81,30.81,30.81,0.0,0.0,30.81,30.81,30.81,0.0,0.0
2019-05-19,31.12,31.12,31.12,0.0,0.0,31.12,31.12,31.12,0.0,0.0,31.12,31.12,31.12,0.0,0.0,31.12,31.12,31.12,0.0,0.0
2019-05-26,30.49,30.49,30.49,0.0,0.0,30.49,30.49,30.49,0.0,0.0,30.49,30.49,30.49,0.0,0.0,30.49,30.49,30.49,0.0,0.0
2019-06-02,31.09,31.09,31.09,0.0,0.0,31.19,31.19,31.19,0.0,0.0,31.09,31.09,31.09,0.0,0.0,31.19,31.19,31.19,0.0,0.0
2019-06-09,31.08,31.08,31.08,0.0,0.0,31.08,31.08,31.08,0.0,0.0,31.08,31.08,31.08,0.0,0.0,31.08,31.08,31.08,0.0,0.0
2019-06-16,31.72,31.72,31.72,0.0,0.0,31.72,31.72,31.72,0.0,0.0,31.72,31.72,31.72,0.0,0.0,31.72,31.72,31.72,0.0,0.0
2019-06-23,31.95,31.95,31.95,0.0,0.0,31.95,31.95,31.95,0.0,0.0,31.95,31.95,31.95,0.0,0.0,31.95,31.95,31.95,0.0,0.0
2019-06-30,32.49,32.49,32.49,0.0,0.0,32.49,32.49,32.49,0.0,0.0,32.49,32.49,32.49,0.0,0.0,32.49,32.49,32.49,0.0,0.0
2019-07-07,32.31,32.31,32.31,0.0,0.0,32.31,32.31,32.31,0.0,0.0,32.31,32.31,32.31,0.0,0.0,32.31,32.31,32.31,0.0,0.0
2019-07-14,32.63,32.63,32.63,0.0,0.0,32.63,32.63,32.63,0.0,0.0,32.6,32.6,32.6,0.0,0.0,32.6,32.6,32.6,0.0,0.0
2019-07-21,32.68,32.68,32.68,0.0,0.0,32.68,32.68,32.68,0.0,0.0,32.68,32.68,32.68,0.0,0.0,32.68,32.68,32.68,0.0,0.0
2019-07-28,31.68,31.68,31.68,0.0,0.0,31.81,31.81,31.81,0.0,0.0,31.68,31.68,31.68,0.0,0.0,31.81,31.81,31.81,0.0,0.0
2019-08-04,30.92,30.92,30.92,0.0,0.0,30.92,30.92,30.92,0.0,0.0,30.92,30.92,30.92,0.0,0.0,30.92,30.92,30.92,0.0,0.0
2019-08-11,30.07,30.07,30.07,0.0,0.0,30.07,30.07,30.07,0.0,0.0,30.07,30.07,30.07,0.0,0.0,30.07,30.07,30.07,0.0,0.0
2019-08-18,29.8,29.8,29.8,0.0,0.0,29.8,29.8,29.8,0.0,0.0,29.8,29.8,29.8,0.0,0.0,29.8,29.8,29.8,0.0,0.0
2019-08-25,30.73,30.73,30.73,0.0,0.0,30.73,30.73,30.73,0.0,0.0,30.73,30.73,30.73,0.0,0.0,30.73,30.73,30.73,0.0,0.0
2019-09-01,32.0,32.0,32.0,0.0,0.0,32.0,32.0,32.0,0.0,0.0,31.86,31.86,31.86,0.0,0.0,31.86,31.86,31.86,0.0,0.0
2019-09-08,32.05,32.05,32.05,0.0,0.0,32.05,32.05,32.05,0.0,0.0,31.92,31.92,31.92,0.0,0.0,31.93,31.93,31.93,0.0,0.0
2019-09-15,31.7,31.7,31.7,0.0,0.0,31.7,31.7,31.7,0.0,0.0,31.7,31.7,31.7,0.0,0.0,31.7,31.7,31.7,0.0,0.0
2019-09-22,31.28,31.28,31.28,0.0,0.0,31.28,31.28,31.28,0.0,0.0,31.28,31.28,31.28,0.0,0.0,31.28,31.28,31.28,0.0,0.0
2019-09-29,30.4,30.4,30.4,0.0,0.0,30.73,30.73,30.73,0.0,0.0,30.4,30.4,30.4,0.0,0.0,30.73,30.73,30.73,0.0,0.0
2019-10-06,31.13,31.13,31.13,0.0,0.0,31.13,31.13,31.13,0.0,0.0,31.01,31.01,31.01,0.0,0.0,31.02,31.02,31.02,0.0,0.0
2019-10-13,30.79,30.79,30.79,0.0,0.0,30.79,30.79,30.79,0.0,0.0,30.79,30.79,30.79,0.0,0.0,30.79,30.79,30.79,0.0,0.0
2019-10-20,31.26,31.26,31.26,0.0,0.0,31.26,31.26,31.26,0.0,0.0,31.26,31.26,31.26,0.0,0.0,31.26,31.26,31.26,0.0,0.0
2019-10-27,31.16,31.16,31.16,0.0,0.0,31.44,31.44,31.44,0.0,0.0,31.16,31.16,31.16,0.0,0.0,31.44,31.44,31.44,0.0,0.0
2019-11-03,31.66,31.66,31.66,0.0,0.0,31.66,31.66,31.66,0.0,0.0,31.66,31.66,31.66,0.0,0.0,31.66,31.66,31.66,0.0,0.0
2019-11-10,31.82,31.82,31.82,0.0,0.0,31.82,31.82,31.82,0.0,0.0,31.82,31.82,31.82,0.0,0.0,31.82,31.82,31.82,0.0,0.0
2019-11-17,31.22,31.22,31.22,0.0,0.0,31.59,31.59,31.59,0.0,0.0,31.22,31.22,31.22,0.0,0.0,31.59,31.59,31.59,0.0,0.0
2019-11-24,32.48,32.48,32.48,0.0,0.0,32.49,32.49,32.49,0.0,0.0,32.41,32.41,32.41,0.0,0.0,32.41,32.41,32.41,0.0,0.0
2019-12-01,32.25,32.25,32.25,0.0,0.0,32.25,32.25,32.25,0.0,0.0,32.25,32.25,32.25,0.0,0.0,32.25,32.25,32.25,0.0,0.0
2019-12-08,31.66,31.66,31.66,0.0,0.0,31.69,31.69,31.69,0.0,0.0,31.66,31.66,31.66,0.0,0.0,31.66,31.66,31.66,0.0,0.0
2019-12-15,32.05,32.05,32.05,0.0,0.0,32.05,32.05,32.05,0.0,0.0,32.05,32.05,32.05,0.0,0.0,32.05,32.05,32.05,0.0,0.0
2019-12-22,32.35,32.35,32.35,0.0,0.0,32.35,32.35,32.35,0.0,0.0,32.35,32.35,32.35,0.0,0.0,32.35,32.35,32.35,0.0,0.0
2019-12-29,32.11,32.11,32.11,0.0,0.0,32.16,32.16,32.16,0.0,0.0,32.0,32.0,32.0,0.0,0.0,32.0,32.0,32.0,0.0,0.0
2020-01-05,32.52,32.52,32.52,0.0,0.0,32.52,32.52,32.52,0.0,0.0,32.52,32.52,32.52,0.0,0.0,32.52,32.52,32.52,0.0,0.0
2020-01-12,33.5,33.5,33.5,0.0,0.0,33.5,33.5,33.5,0.0,0.0,33.5,33.5,33.5,0.0,0.0,33.5,33.5,33.5,0.0,0.0
2020-01-19,32.76,32.76,32.76,0.0,0.0,32.76,32.76,32.76,0.0,0.0,32.5,32.5,32.5,0.0,0.0,32.61,32.61,32.61,0.0,0.0
2020-01-26,30.87,30.87,30.87,0.0,0.0,30.87,30.87,30.87,0.0,0.0,30.81,30.81,30.81,0.0,0.0,30.81,30.81,30.81,0.0,0.0
2020-02-02,31.08,31.08,31.08,0.0,0.0,31.08,31.08,31.08,0.0,0.0,30.97,30.97,30.97,0.0,0.0,30.97,30.97,30.97,0.0,0.0
2020-02-09,31.14,31.14,31.14,0.0,0.0,31.14,31.14,31.14,0.0,0.0,31.14,31.14,31.14,0.0,0.0,31.14,31.14,31.14,0.0,0.0
2020-02-16,30.9,30.9,30.9,0.0,0.0,30.9,30.9,30.9,0.0,0.0,30.9,30.9,30.9,0.0,0.0,30.9,30.9,30.9,0.0,0.0
2020-02-23,26.71,26.71,26.71,0.0,0.0,26.71,26.71,26.71,0.0,0.0,26.71,26.71,26.71,0.0,0.0,26.71,26.71,26.71,0.0,0.0
2020-03-01,26.49,26.49,26.49,0.0,0.0,26.56,26.56,26.56,0.0,0.0,26.49,26.49,26.49,0.0,0.0,26.56,26.56,26.56,0.0,0.0
2020-03-08,22.39,22.39,22.39,0.0,0.0,22.39,22.39,22.39,0.0,0.0,22.39,22.39,22.39,0.0,0.0,22.39,22.39,22.39,0.0,0.0
2020-03-15,16.42,16.42,16.42,0.0,0.0,16.42,16.42,16.42,0.0,0.0,16.42,16.42,16.42,0.0,0.0,16.42,16.42,16.42,0.0,0.0
2020-03-22,17.63,17.63,17.63,0.0,0.0,17.63,17.63,17.63,0.0,0.0,17.63,17.63,17.63,0.0,0.0,17.63,17.63,17.63,0.0,0.0
2020-03-29,18.5,18.5,18.5,0.0,0.0,18.5,18.5,18.5,0.0,0.0,18.28,18.28,18.28,0.0,0.0,18.28,18.28,18.28,0.0,0.0
2020-04-05,21.09,21.09,21.09,0.0,0.0,21.09,21.09,21.09,0.0,0.0,21.09,21.09,21.09,0.0,0.0,21.09,21.09,21.09,0.0,0.0
2020-04-12,21.18,21.18,21.18,0.0,0.0,21.18,21.18,21.18,0.0,0.0,21.18,21.18,21.18,0.0,0.0,21.18,21.18,21.18,0.0,0.0
2020-04-19,20.54,20.54,20.54,0.0,0.0,20.54,20.54,20.54,0.0,0.0,20.54,20.54,20.54,0.0,0.0,20.54,20.54,20.54,0.0,0.0
2020-04-26,20.69,20.69,20.69,0.0,0.0,20.69,20.69,20.69,0.0,0.0,20.69,20.69,20.69,0.0,0.0,20.69,20.69,20.69,0.0,0.0
2020-05-03,21.87,21.87,21.87,0.0,0.0,21.87,21.87,21.87,0.0,0.0,21.87,21.87,21.87,0.0,0.0,21.87,21.87,21.87,0.0,0.0
2020-05-10,21.46,21.46,21.46,0.0,0.0,22.62,22.62,22.62,0.0,0.0,21.46,21.46,21.46,0.0,0.0,22.62,22.62,22.62,0.0,0.0
2020-05-17,22.85,22.85,22.85,0.0,0.0,23.93,23.93,23.93,0.0,0.0,22.85,22.85,22.85,0.0,0.0,23.93,23.93,23.93,0.0,0.0
2020-05-24,23.66,23.66,23.66,0.0,0.0,23.66,23.66,23.66,0.0,0.0,23.66,23.66,23.66,0.0,0.0,23.66,23.66,23.66,0.0,0.0
2020-05-31,26.76,26.76,26.76,0.0,0.0,26.76,26.76,26.76,0.0,0.0,26.76,26.76,26.76,0.0,0.0,26.76,26.76,26.76,0.0,0.0
2020-06-07,25.18,25.18,25.18,0.0,0.0,25.2,25.2,25.2,0.0,0.0,24.84,24.84,24.84,0.0,0.0,25.2,25.2,25.2,0.0,0.0
2020-06-14,25.65,25.65,25.65,0.0,0.0,25.72,25.72,25.72,0.0,0.0,25.34,25.34,25.34,0.0,0.0,25.34,25.34,25.34,0.0,0.0
2020-06-21,24.34,24.34,24.34,0.0,0.0,24.58,24.58,24.58,0.0,0.0,24.34,24.34,24.34,0.0,0.0,24.44,24.44,24.44,0.0,0.0
2020-06-28,25.9,25.9,25.9,0.0,0.0,25.9,25.9,25.9,0.0,0.0,25.9,25.9,25.9,0.0,0.0,25.9,25.9,25.9,0.0,0.0
2020-07-05,25.3,25.3,25.3,0.0,0.0,25.3,25.3,25.3,0.0,0.0,25.3,25.3,25.3,0.0,0.0,25.3,25.3,25.3,0.0,0.0
