Date,FCOStock_Open_average,FCOStock_Open_max,FCOStock_Open_min,FCOStock_Open_volatility,FCOStock_Open_change,FCOStock_High_average,FCOStock_High_max,FCOStock_High_min,FCOStock_High_volatility,FCOStock_High_change,FCOStock_Low_average,FCOStock_Low_max,FCOStock_Low_min,FCOStock_Low_volatility,FCOStock_Low_change,FCOStock_Close_average,FCOStock_Close_max,FCOStock_Close_min,FCOStock_Close_volatility,FCOStock_Close_change,FCOStock_Volume_average,FCOStock_Volume_max,FCOStock_Volume_min,FCOStock_Volume_volatility,FCOStock_Volume_change
2018-01-14,9.1725,9.35,9.05,0.29999999999999893,-0.009999999999999787,9.2975,9.48,9.13,0.34999999999999964,-0.34999999999999964,9.08,9.12,9.05,0.06999999999999851,-0.009999999999999787,9.2375,9.48,9.13,0.34999999999999964,-0.34999999999999964,7520,13957,2752,11205,-2967
2018-01-21,9.208,9.28,9.08,0.1999999999999993,0.1999999999999993,9.238,9.3,9.15,0.15000000000000036,0.15000000000000036,9.172,9.27,9.08,0.1899999999999995,0.1899999999999995,9.23,9.3,9.15,0.15000000000000036,0.15000000000000036,4074,6561,1599,4962,-3660
2018-01-28,9.196,9.25,9.12,0.13000000000000078,0.009999999999999787,9.24,9.29,9.19,0.09999999999999964,-0.009999999999999787,9.094,9.17,8.99,0.17999999999999972,-0.17999999999999972,9.172,9.29,9.02,0.2699999999999996,-0.21000000000000085,5027,7108,3619,3489,353
2018-02-04,8.786,8.96,8.5,0.46000000000000085,-0.16000000000000014,8.888,8.98,8.78,0.20000000000000107,-0.16000000000000014,8.69,8.81,8.5,0.3100000000000005,-0.13000000000000078,8.798,8.9,8.72,0.17999999999999972,0.03999999999999915,6011,8822,3935,4887,-3611
2018-02-11,8.658,8.79,8.59,0.1999999999999993,-0.1999999999999993,8.703999999999999,8.79,8.61,0.17999999999999972,-0.17999999999999972,8.616,8.66,8.53,0.13000000000000078,-0.13000000000000078,8.626,8.66,8.57,0.08999999999999986,-0.08999999999999986,8544,10346,6247,4099,-1445
2018-02-18,8.605,8.71,8.5,0.21000000000000085,0.21000000000000085,8.7025,8.78,8.59,0.1899999999999995,0.15000000000000036,8.6,8.69,8.5,0.1899999999999995,0.1899999999999995,8.67,8.75,8.54,0.21000000000000085,0.15000000000000036,4551,6091,2590,3501,-856
2018-02-25,8.7,8.76,8.58,0.17999999999999972,-0.10999999999999943,8.718,8.8,8.59,0.21000000000000085,-0.13000000000000078,8.618,8.69,8.53,0.16000000000000014,-0.16000000000000014,8.652,8.72,8.55,0.16999999999999993,-0.16999999999999993,3042,5286,1709,3577,495
2018-03-04,8.6,8.67,8.51,0.16000000000000014,0.16000000000000014,8.642,8.67,8.6,0.07000000000000028,0.07000000000000028,8.598,8.66,8.51,0.15000000000000036,0.15000000000000036,8.622,8.66,8.58,0.08000000000000007,0.08000000000000007,2364,4132,1420,2712,153
2018-03-11,8.692,8.8,8.6,0.20000000000000107,-0.030000000000001137,8.742,8.8,8.69,0.11000000000000121,-0.0600000000000005,8.652,8.69,8.6,0.08999999999999986,-0.030000000000001137,8.688,8.75,8.62,0.13000000000000078,-0.13000000000000078,1646,2444,1100,1344,409
2018-03-18,8.63,8.66,8.59,0.07000000000000028,0.02999999999999936,8.646,8.67,8.62,0.05000000000000071,-0.05000000000000071,8.558,8.59,8.46,0.129999999999999,-0.129999999999999,8.594,8.67,8.47,0.1999999999999993,-0.1999999999999993,2929,4278,1650,2628,-1146
2018-03-25,8.5125,8.57,8.47,0.09999999999999964,-0.049999999999998934,8.567499999999999,8.62,8.53,0.08999999999999986,0.06999999999999851,8.4825,8.51,8.46,0.049999999999998934,-0.03999999999999915,8.532499999999999,8.57,8.5,0.07000000000000028,0.030000000000001137,4818,6777,2362,4415,1093
2018-04-01,8.602,8.67,8.5,0.16999999999999993,0.16999999999999993,8.626,8.67,8.53,0.14000000000000057,0.14000000000000057,8.518,8.56,8.46,0.09999999999999964,0.05000000000000071,8.59,8.66,8.52,0.14000000000000057,0.13000000000000078,5704,13219,1128,12091,12091
2018-04-08,8.684000000000001,8.72,8.61,0.11000000000000121,0.009999999999999787,8.688,8.72,8.63,0.08999999999999986,0.009999999999999787,8.588,8.61,8.56,0.049999999999998934,0.03999999999999915,8.626,8.72,8.57,0.15000000000000036,0.15000000000000036,4293,5478,3086,2392,1420
2018-04-15,8.724,8.77,8.68,0.08999999999999986,-0.009999999999999787,8.774000000000001,8.82,8.72,0.09999999999999964,0.019999999999999574,8.684,8.75,8.58,0.16999999999999993,-0.11999999999999922,8.716,8.79,8.58,0.20999999999999908,-0.13000000000000078,3218,5048,1917,3131,441
2018-04-22,8.644,8.8,8.54,0.26000000000000156,-0.1800000000000015,8.652,8.8,8.58,0.22000000000000064,-0.1800000000000015,8.522,8.54,8.51,0.02999999999999936,0.0,8.56,8.58,8.51,0.07000000000000028,-0.019999999999999574,4697,10878,1830,9048,-6699
2018-04-29,8.58,8.65,8.53,0.120000000000001,-0.08999999999999986,8.616,8.65,8.57,0.08000000000000007,-0.030000000000001137,8.558,8.62,8.53,0.08999999999999986,-0.08999999999999986,8.568,8.62,8.53,0.08999999999999986,-0.08999999999999986,3162,5706,1709,3997,-796
2018-05-06,8.348,8.52,8.26,0.2599999999999998,-0.21999999999999886,8.37,8.52,8.29,0.23000000000000043,-0.21999999999999886,8.268,8.41,8.15,0.2599999999999998,-0.2599999999999998,8.314,8.43,8.26,0.16999999999999993,-0.16999999999999993,7603,12061,3007,9054,-3939
2018-05-13,8.228,8.27,8.16,0.10999999999999943,-0.0600000000000005,8.262,8.31,8.2,0.11000000000000121,-0.10000000000000142,8.164,8.26,8.07,0.1899999999999995,-0.1899999999999995,8.212,8.29,8.15,0.1399999999999988,-0.1399999999999988,5603,10851,2449,8402,166
2018-05-20,8.108,8.2,8.04,0.16000000000000014,-0.1399999999999988,8.15,8.24,8.1,0.14000000000000057,-0.09999999999999964,8.07,8.12,8.04,0.08000000000000007,-0.05999999999999872,8.122,8.16,8.08,0.08000000000000007,-0.040000000000000924,8034,8883,6855,2028,266
2018-05-27,8.145,8.17,8.12,0.05000000000000071,-0.030000000000001137,8.165,8.19,8.13,0.05999999999999872,-0.02999999999999936,8.07,8.09,8.05,0.03999999999999915,-0.03999999999999915,8.08,8.11,8.05,0.05999999999999872,-0.03999999999999915,7854,10226,4443,5783,-2882
2018-06-03,8.056000000000001,8.08,8.04,0.040000000000000924,0.010000000000001563,8.06,8.08,8.05,0.02999999999999936,-0.009999999999999787,7.992,8.03,7.96,0.0699999999999994,-0.05999999999999961,8.02,8.06,7.97,0.09000000000000075,-0.05999999999999961,4918,9028,1650,7378,-1489
2018-06-10,7.958,8.0,7.9,0.09999999999999964,-0.040000000000000036,7.98,8.0,7.95,0.04999999999999982,-0.020000000000000462,7.926,7.96,7.9,0.05999999999999961,-0.040000000000000036,7.94,7.96,7.92,0.040000000000000036,-0.040000000000000036,6384,13879,2413,11466,-2743
2018-06-17,7.884,7.95,7.81,0.14000000000000057,-0.10000000000000053,7.906,7.95,7.85,0.10000000000000053,-0.08000000000000007,7.862,7.9,7.81,0.09000000000000075,-0.05000000000000071,7.8759999999999994,7.93,7.83,0.09999999999999964,-0.07000000000000028,5072,7056,3981,3075,-1701
2018-06-24,7.898,7.93,7.87,0.05999999999999961,0.05999999999999961,7.902,7.93,7.87,0.05999999999999961,0.05999999999999961,7.858,7.91,7.81,0.10000000000000053,0.10000000000000053,7.884,7.92,7.84,0.08000000000000007,0.08000000000000007,5323,8063,3307,4756,736
2018-07-01,7.9375,7.96,7.92,0.040000000000000036,0.0,7.9375,7.96,7.92,0.040000000000000036,0.0,7.8725000000000005,7.92,7.85,0.07000000000000028,-0.010000000000000675,7.8774999999999995,7.92,7.85,0.07000000000000028,-0.03000000000000025,3881,4884,2351,2533,2533
2018-07-08,7.95,8.03,7.9,0.129999999999999,0.11999999999999922,7.982,8.03,7.93,0.09999999999999964,0.09999999999999964,7.922,8.0,7.86,0.13999999999999968,0.13999999999999968,7.96,8.01,7.86,0.14999999999999947,0.14999999999999947,5568,11395,1448,9947,3119
2018-07-15,8.078,8.1,8.03,0.07000000000000028,0.0600000000000005,8.08,8.1,8.03,0.07000000000000028,0.0600000000000005,8.026,8.07,8.0,0.07000000000000028,0.0,8.052,8.1,8.01,0.08999999999999986,-0.009999999999999787,7439,12957,2916,10041,-4280
2018-07-22,8.074,8.17,8.01,0.16000000000000014,0.16000000000000014,8.118,8.17,8.05,0.11999999999999922,0.11999999999999922,8.056,8.11,8.01,0.09999999999999964,0.09999999999999964,8.098,8.15,8.03,0.120000000000001,0.10000000000000142,4712,6839,2823,4016,874
2018-07-29,8.112,8.16,8.01,0.15000000000000036,-0.019999999999999574,8.146,8.16,8.13,0.02999999999999936,-0.019999999999999574,8.056,8.11,8.01,0.09999999999999964,0.09999999999999964,8.086,8.13,8.01,0.120000000000001,0.09999999999999964,4246,8428,738,7690,-943
2018-08-05,8.094000000000001,8.14,8.05,0.08999999999999986,-0.0600000000000005,8.124,8.15,8.08,0.07000000000000028,-0.0600000000000005,8.042,8.08,7.95,0.1299999999999999,-0.11000000000000032,8.05,8.08,7.95,0.1299999999999999,-0.1299999999999999,5458,9768,2856,6912,3007
2018-08-12,7.98,8.05,7.9,0.15000000000000036,0.1399999999999988,8.04,8.13,7.94,0.1900000000000004,0.09999999999999876,7.96,8.05,7.88,0.17000000000000082,0.1200000000000001,8.02,8.11,7.9,0.20999999999999908,0.09999999999999964,9392,12391,5468,6923,-1247
2018-08-19,8.096,8.15,8.04,0.11000000000000121,0.08000000000000007,8.108,8.15,8.05,0.09999999999999964,0.09999999999999964,8.044,8.1,7.98,0.11999999999999922,0.11999999999999922,8.058,8.12,7.98,0.1399999999999988,0.1399999999999988,6774,10279,1306,8973,-1889
2018-08-26,8.203999999999999,8.3,8.12,0.1800000000000015,0.08000000000000007,8.254,8.37,8.14,0.22999999999999865,0.08000000000000007,8.158,8.26,8.05,0.20999999999999908,0.11999999999999922,8.196,8.32,8.06,0.2599999999999998,0.10999999999999943,9896,20990,1779,19211,-1440
