Date,FTIStock_Open_average,FTIStock_Open_max,FTIStock_Open_min,FTIStock_Open_volatility,FTIStock_Open_change,FTIStock_High_average,FTIStock_High_max,FTIStock_High_min,FTIStock_High_volatility,FTIStock_High_change,FTIStock_Low_average,FTIStock_Low_max,FTIStock_Low_min,FTIStock_Low_volatility,FTIStock_Low_change,FTIStock_Close_average,FTIStock_Close_max,FTIStock_Close_min,FTIStock_Close_volatility,FTIStock_Close_change,FTIStock_Volume_average,FTIStock_Volume_max,FTIStock_Volume_min,FTIStock_Volume_volatility,FTIStock_Volume_change
2018-01-14,33.43,34.03,32.92,1.1099999999999994,-1.1099999999999994,33.832499999999996,34.26,33.55,0.7100000000000009,-0.6699999999999946,33.065,33.33,32.79,0.5399999999999991,-0.5399999999999991,33.4275,33.67,33.15,0.5200000000000031,0.10999999999999943,3196363,3566774,2709412,857362,-857362
2018-01-21,34.342,34.8,33.62,1.1799999999999997,0.5300000000000011,34.7,34.97,34.43,0.5399999999999991,-0.1700000000000017,33.942,34.23,33.55,0.6799999999999997,0.4100000000000037,34.356,34.65,33.99,0.6599999999999966,-0.490000000000002,3261051,6333425,2286448,4046977,-125980
2018-01-28,32.76,33.47,32.37,1.1000000000000014,-0.5300000000000011,33.106,33.5,32.61,0.8900000000000006,-0.38000000000000256,32.426,32.91,32.07,0.8399999999999963,-0.3399999999999963,32.806,33.35,32.46,0.8900000000000006,-0.3999999999999986,3652540,4313191,3235045,1078146,688068
2018-02-04,31.052,32.62,29.54,3.0799999999999983,-3.0799999999999983,31.598,33.16,29.61,3.549999999999997,-3.549999999999997,30.02,31.81,28.09,3.719999999999999,-3.719999999999999,30.538,32.14,29.1,3.039999999999999,-2.6899999999999977,6059130,6863966,4734287,2129679,702996
2018-02-11,29.406,30.27,28.67,1.5999999999999979,0.13000000000000256,30.032,30.38,29.44,0.9399999999999977,0.129999999999999,29.03,29.41,28.62,0.7899999999999991,0.23000000000000043,29.67,30.16,29.22,0.9400000000000013,-0.08000000000000185,3409677,4066590,2545167,1521423,-221399
2018-02-18,29.975,30.74,29.19,1.5499999999999972,0.7699999999999996,30.375,31.16,29.7,1.4600000000000009,0.8200000000000003,29.6275,30.17,29.0,1.1700000000000017,0.9600000000000009,29.9275,30.7,29.09,1.6099999999999994,1.3200000000000003,4950003,5960913,4593612,1367301,-3427
2018-02-25,29.701999999999998,30.73,28.55,2.1799999999999997,-2.1799999999999997,29.912,30.73,28.9,1.8300000000000018,-1.8300000000000018,29.104,30.12,28.22,1.9000000000000021,-1.9000000000000021,29.316,30.3,28.81,1.490000000000002,-1.490000000000002,2787177,3599695,1939609,1660086,1660086
2018-03-04,29.62,30.24,28.63,1.6099999999999994,1.6099999999999994,30.276,31.32,29.82,1.5,1.3200000000000003,29.402,30.21,28.59,1.620000000000001,1.620000000000001,30.002,30.78,29.65,1.1300000000000026,0.9800000000000004,2995597,3951253,2252133,1699120,415596
2018-03-11,30.338,31.15,29.23,1.9199999999999982,-1.3900000000000006,30.706,31.36,30.07,1.2899999999999991,-1.0199999999999996,29.842,30.62,29.09,1.5300000000000011,-1.3900000000000006,30.114,31.1,29.18,1.9200000000000017,-1.2800000000000011,2860802,3910449,2331631,1578818,1122255
2018-03-18,29.648,29.91,29.09,0.8200000000000003,-0.2799999999999976,30.15,30.74,29.93,0.8099999999999987,0.10000000000000142,29.28,29.66,29.01,0.6499999999999986,0.29999999999999716,29.66,30.51,29.32,1.1900000000000013,0.07000000000000028,2922820,3250195,2362458,887737,887737
