Date,First Trust Energy AlphaDEXEtf_Open_average,First Trust Energy AlphaDEXEtf_Open_max,First Trust Energy AlphaDEXEtf_Open_min,First Trust Energy AlphaDEXEtf_Open_volatility,First Trust Energy AlphaDEXEtf_Open_change,First Trust Energy AlphaDEXEtf_High_average,First Trust Energy AlphaDEXEtf_High_max,First Trust Energy AlphaDEXEtf_High_min,First Trust Energy AlphaDEXEtf_High_volatility,First Trust Energy AlphaDEXEtf_High_change,First Trust Energy AlphaDEXEtf_Low_average,First Trust Energy AlphaDEXEtf_Low_max,First Trust Energy AlphaDEXEtf_Low_min,First Trust Energy AlphaDEXEtf_Low_volatility,First Trust Energy AlphaDEXEtf_Low_change,First Trust Energy AlphaDEXEtf_Close_average,First Trust Energy AlphaDEXEtf_Close_max,First Trust Energy AlphaDEXEtf_Close_min,First Trust Energy AlphaDEXEtf_Close_volatility,First Trust Energy AlphaDEXEtf_Close_change
2020-04-26,5.93,5.93,5.93,0.0,0.0,5.93,5.93,5.93,0.0,0.0,5.93,5.93,5.93,0.0,0.0,5.93,5.93,5.93,0.0,0.0
2020-05-03,6.44,6.44,6.44,0.0,0.0,6.44,6.44,6.44,0.0,0.0,6.44,6.44,6.44,0.0,0.0,6.44,6.44,6.44,0.0,0.0
2020-05-10,5.79,5.79,5.79,0.0,0.0,6.02,6.02,6.02,0.0,0.0,5.79,5.79,5.79,0.0,0.0,5.9,5.9,5.9,0.0,0.0
2020-05-17,6.55,6.55,6.55,0.0,0.0,6.57,6.57,6.57,0.0,0.0,6.38,6.38,6.38,0.0,0.0,6.56,6.56,6.56,0.0,0.0
2020-05-24,6.6,6.6,6.6,0.0,0.0,6.6,6.6,6.6,0.0,0.0,6.38,6.38,6.38,0.0,0.0,6.44,6.44,6.44,0.0,0.0
2020-05-31,8.11,8.11,8.11,0.0,0.0,8.11,8.11,8.11,0.0,0.0,8.11,8.11,8.11,0.0,0.0,8.11,8.11,8.11,0.0,0.0
2020-06-07,7.31,7.31,7.31,0.0,0.0,7.38,7.38,7.38,0.0,0.0,6.89,6.89,6.89,0.0,0.0,7.2,7.2,7.2,0.0,0.0
2020-06-14,7.46,7.46,7.46,0.0,0.0,7.46,7.46,7.46,0.0,0.0,7.07,7.07,7.07,0.0,0.0,7.07,7.07,7.07,0.0,0.0
2020-06-21,6.57,6.57,6.57,0.0,0.0,6.58,6.58,6.58,0.0,0.0,6.23,6.23,6.23,0.0,0.0,6.26,6.26,6.26,0.0,0.0
2020-06-28,6.54,6.54,6.54,0.0,0.0,6.54,6.54,6.54,0.0,0.0,6.54,6.54,6.54,0.0,0.0,6.54,6.54,6.54,0.0,0.0
2020-07-05,6.41,6.41,6.41,0.0,0.0,6.49,6.49,6.49,0.0,0.0,6.34,6.34,6.34,0.0,0.0,6.35,6.35,6.35,0.0,0.0
