Date,United States CommodityEtf_Open_average,United States CommodityEtf_Open_max,United States CommodityEtf_Open_min,United States CommodityEtf_High_average,United States CommodityEtf_High_max,United States CommodityEtf_High_min,United States CommodityEtf_Low_average,United States CommodityEtf_Low_max,United States CommodityEtf_Low_min,United States CommodityEtf_Close_average,United States CommodityEtf_Close_max,United States CommodityEtf_Close_min
2018-05-27,1.5142241696743695,1.5142241696743695,1.5142241696743695,1.4058802584860097,1.4058802584860097,1.4058802584860097,1.416282423233153,1.416282423233153,1.416282423233153,1.39395399048326,1.39395399048326,1.39395399048326
2018-06-03,0.9934114854321051,0.9934114854321051,0.9934114854321051,1.2929536777052855,1.2929536777052855,1.2929536777052855,1.0932729315391911,1.0932729315391911,1.0932729315391911,1.2657291479095154,1.2657291479095154,1.2657291479095154
2018-06-10,0.5225336319807492,0.5225336319807492,0.5225336319807492,0.3853116639677804,0.3853116639677804,0.3853116639677804,0.25181279906069004,0.25181279906069004,0.25181279906069004,0.07997017596119957,0.07997017596119957,0.07997017596119957
2018-06-17,0.28512991057128767,0.28512991057128767,0.28512991057128767,0.15311610240117676,0.15311610240117676,0.15311610240117676,-0.01976616295716913,-0.01976616295716913,-0.01976616295716913,0.16464432053249262,0.16464432053249262,0.16464432053249262
2018-06-24,0.007994315678189116,0.007994315678189116,0.007994315678189116,0.16832786829182897,0.16832786829182897,0.16832786829182897,0.09765236953217414,0.09765236953217414,0.09765236953217414,0.17294141426341852,0.17294141426341852,0.17294141426341852
2018-07-01,-0.6760428755547248,-0.6760428755547248,-0.6760428755547248,-0.6561600051051878,-0.6561600051051878,-0.6561600051051878,-0.6190793723689736,-0.6190793723689736,-0.6190793723689736,-0.6084159374401814,-0.6084159374401814,-0.6084159374401814
2018-07-08,-1.2866657370790098,-1.2866657370790098,-1.2866657370790098,-1.3072062319458606,-1.3072062319458606,-1.3072062319458606,-1.3611081323539072,-1.3611081323539072,-1.3611081323539072,-1.3558187210719423,-1.3558187210719423,-1.3558187210719423
2018-07-15,-2.0372106062833963,-2.0372106062833963,-2.0372106062833963,-1.956854994939984,-1.956854994939984,-1.956854994939984,-1.8594428881119849,-1.8594428881119849,-1.8594428881119849,-1.9002911044266126,-1.9002911044266126,-1.9002911044266126
2018-07-22,-1.2050183986090797,-1.2050183986090797,-1.2050183986090797,-1.3110626355111148,-1.3110626355111148,-1.3110626355111148,-1.2519926371916577,-1.2519926371916577,-1.2519926371916577,-1.382679009110949,-1.382679009110949,-1.382679009110949
2018-07-29,-1.9431532868607835,-1.9431532868607835,-1.9431532868607835,-1.7119932537763856,-1.7119932537763856,-1.7119932537763856,-1.7885978314532245,-1.7885978314532245,-1.7885978314532245,-1.6322996987943417,-1.6322996987943417,-1.6322996987943417
2018-08-05,-1.4840062790216189,-1.4840062790216189,-1.4840062790216189,-1.3688035751341665,-1.3688035751341665,-1.3688035751341665,-1.4742341045516472,-1.4742341045516472,-1.4742341045516472,-1.5946138807934656,-1.5946138807934656,-1.5946138807934656
2018-08-12,-1.6702035734565535,-1.6702035734565535,-1.6702035734565535,-1.5765068013375507,-1.5765068013375507,-1.5765068013375507,-1.5491931281229263,-1.5491931281229263,-1.5491931281229263,-1.4438065450660496,-1.4438065450660496,-1.4438065450660496
2018-08-19,-1.1004113174766712,-1.1004113174766712,-1.1004113174766712,-1.1993762137887587,-1.1993762137887587,-1.1993762137887587,-1.1053397247805483,-1.1053397247805483,-1.1053397247805483,-1.23766563990166,-1.23766563990166,-1.23766563990166
2018-08-26,-1.1060001638575525,-1.1060001638575525,-1.1060001638575525,-1.1451916243162694,-1.1451916243162694,-1.1451916243162694,-1.0715982918547133,-1.0715982918547133,-1.0715982918547133,-1.1680537819637673,-1.1680537819637673,-1.1680537819637673
2018-09-02,-1.3798853024454198,-1.3798853024454198,-1.3798853024454198,-1.449237293279138,-1.449237293279138,-1.449237293279138,-1.4177754097548627,-1.4177754097548627,-1.4177754097548627,-1.3450695402053716,-1.3450695402053716,-1.3450695402053716
2018-09-09,-1.0240794591018776,-1.0240794591018776,-1.0240794591018776,-1.1722273424308352,-1.1722273424308352,-1.1722273424308352,-1.1519877508503404,-1.1519877508503404,-1.1519877508503404,-1.2450270387358344,-1.2450270387358344,-1.2450270387358344
2018-09-16,-0.5370096124533009,-0.5370096124533009,-0.5370096124533009,-0.5701178855279375,-0.5701178855279375,-0.5701178855279375,-0.5334499315325341,-0.5334499315325341,-0.5334499315325341,-0.580064510028125,-0.580064510028125,-0.580064510028125
2018-09-23,-0.28144271351839756,-0.28144271351839756,-0.28144271351839756,-0.24600318698969711,-0.24600318698969711,-0.24600318698969711,-0.1695276594844354,-0.1695276594844354,-0.1695276594844354,-0.16796237129228328,-0.16796237129228328,-0.16796237129228328
2018-09-30,0.04058642534694876,0.04058642534694876,0.04058642534694876,0.2116168621257169,0.2116168621257169,0.2116168621257169,0.17781777104745555,0.17781777104745555,0.17781777104745555,0.21808078309340542,0.21808078309340542,0.21808078309340542
2018-10-07,-0.08746264685503975,-0.08746264685503975,-0.08746264685503975,-0.2229468005761954,-0.2229468005761954,-0.2229468005761954,-0.10466570277274936,-0.10466570277274936,-0.10466570277274936,-0.13767041135401148,-0.13767041135401148,-0.13767041135401148
